"variant_id","activation_rule_id","signal_settings_id","david_settings","stochastic_settings","symbol_universe","bar_path_mode","signal_clock","signal_adr_brick","target_mode","target_adr","spacing_adr","min_ma_expansion_adr","grid_add_mode","date_range","price_bundle_id","warehouse_manifest_id","warehouse_hash","weeks_replayed","pairs_replayed","initial_deposit_usd","final_balance_usd","final_equity_before_liquidation_usd","final_equity_after_liquidation_usd","net_profit_usd","closed_price_pnl_usd","end_liquidation_price_pnl_usd","total_price_pnl_usd","total_commission_usd","total_swap_usd","target_reset_count","entries_opened","closed_positions","end_liquidation_positions","max_open_positions","max_long_positions","max_short_positions","max_add_depth","max_fill_age_days","position_days","max_equity_drawdown_usd","max_balance_drawdown_usd","weekly_equity_profit_factor","activation_checks","activation_blocked_long","activation_blocked_short","activation_blocked_expansion","activation_started_long","activation_started_short","activation_long_allow_pct","activation_short_allow_pct","mt5_reference_net_profit_usd","mt5_reference_commission_usd","mt5_reference_swap_usd","mt5_reference_end_liquidation_net_usd","mt5_reference_max_open_positions","mt5_reference_end_liquidation_positions","net_delta_vs_mt5_usd","summary_only","metric_semantics","content_hash"
"RAW_GRID_T100_S020_GATE90_RAW_BOTH","raw_both","DAVID_LWMA50_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA50_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.075","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","11909.78","11909.78","11909.78","1909.78","3035.08","-670.19","2364.9","-287.7","-167.42","2621","4795","4795","179","209","128","132","25","17.58","4200.98","-143.67","0","14.292873","3954214","2197610","1753955","3951565","1354","1295","0.06","0.07","174.51","-400.8","-4144.01","-5590.01","170","149","1735.27","true","continuous_carried_position_truth_replay","57BA692583A5A96E5426810AADD24CD8DBC0B5719B88F032AF51C389128A35F9"
"RAW_GRID_T100_S020_GATE90_STOCH_CONTRA","stoch_contra","DAVID_LWMA50_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA50_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.075","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","10630.47","10630.47","10630.47","630.47","910.95","-139.89","771.06","-99.12","-41.47","893","1652","1652","71","99","64","65","12","6.06","1190.17","-74.19","0","6.534763","6211112","3288974","2921228","1064917","381","529","0.01","0.02","174.51","-400.8","-4144.01","-5590.01","170","149","455.96","true","continuous_carried_position_truth_replay","9AA3EE6E6DF81D8C2EF56AF85183A7B2A23291A1B0D8164911EDB6E405A4AF8A"
"RAW_GRID_T100_S020_GATE90_CANDIDATE_B","candidate_b","DAVID_LWMA75_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA75_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.075","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","10884.49","10884.49","10884.49","884.49","1719.09","-632.5","1086.6","-124.68","-77.43","1089","2078","2078","128","128","83","92","33","24.38","2357.23","-106.84","0","9.278898","5569526","2949180","2619242","1897171","541","563","0.02","0.02","174.51","-400.8","-4144.01","-5590.01","170","149","709.98","true","continuous_carried_position_truth_replay","0A7C570F8C143E642B9737CA327A41972CCBF138739A3D2AAED8BE81F4C6E0F3"
"RAW_GRID_T100_S020_GATE90_DAVID_CONTRA","david_contra","DAVID_LWMA75_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA75_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.075","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","11093.17","11093.17","11093.17","1093.17","1652.66","-351.79","1300.87","-133.44","-74.26","1137","2224","2224","129","148","73","94","33","24.38","2249.73","-104.12","0","11.499025","5530231","2925037","2604031","1603600","622","541","0.02","0.02","174.51","-400.8","-4144.01","-5590.01","170","149","918.66","true","continuous_carried_position_truth_replay","059BCA0B8DB77EB5EC2344FAAB07719E13EEDF145F6A090AB0233CFAD6F47F79"
"RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM","david_stoch_confirm","DAVID_LWMA75_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA75_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.075","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","10333.65","10333.65","10333.65","333.65","727.15","-287.01","440.14","-72.3","-34.19","594","1205","1205","98","119","51","83","30","23.82","1320.14","-116.61","0","3.175434","6346602","3324661","3021328","715701","259","354","0.01","0.01","174.51","-400.8","-4144.01","-5590.01","170","149","159.14","true","continuous_carried_position_truth_replay","35F3C046D5C66CCEEFF43DA3BFDD466B2005B5E81BD0FA55672ED039E2D8B714"
"RAW_GRID_T100_S020_GATE90_RAW_BOTH","raw_both","DAVID_LWMA75_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA75_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.075","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","11946.87","11946.87","11946.87","1946.87","3197.31","-848.31","2349","-249.06","-153.07","2173","4151","4151","206","223","121","151","33","24.38","4454.03","-115.48","0","17.858231","4017631","2266366","1749064","4015430","1117","1084","0.05","0.06","174.51","-400.8","-4144.01","-5590.01","170","149","1772.36","true","continuous_carried_position_truth_replay","F5E62F41D8AD37E09694080E6D93004540DDA409A2E00A18E535D9C1D2AA6F42"
"RAW_GRID_T100_S020_GATE90_STOCH_CONTRA","stoch_contra","DAVID_LWMA75_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA75_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.075","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","10431.42","10431.42","10431.42","431.42","903.62","-335.75","567.87","-91.44","-45.02","769","1524","1524","106","125","69","89","30","23.82","1585.38","-51.77","0","6.215994","6095401","3243426","2851187","948813","311","477","0.01","0.02","174.51","-400.8","-4144.01","-5590.01","170","149","256.91","true","continuous_carried_position_truth_replay","9BAFFD52DDB04BE9B3938EB202C9979DB360B99F58CBF0218BBAB6BDBF458A86"
"RAW_GRID_T100_S020_GATE90_CANDIDATE_B","candidate_b","DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA100_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.075","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","10603.65","10603.65","10603.65","603.65","1536.36","-740.49","795.87","-110.46","-81.76","903","1841","1841","139","139","89","92","44","29.29","2588.47","-256.65","0","2.849511","5571701","2950116","2620667","1911236","432","486","0.01","0.02","174.51","-400.8","-4144.01","-5590.01","170","149","429.14","true","continuous_carried_position_truth_replay","2D4A1297D06394DE503BAB9E21754AC96C1D3A73BEDDC3217D792FEA5C329AD1"
"RAW_GRID_T100_S020_GATE90_DAVID_CONTRA","david_contra","DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA100_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.075","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","11371.3","11371.3","11371.3","1371.3","1705.1","-132.68","1572.41","-123.72","-77.39","1000","2062","2062","98","130","76","74","19","9.71","2125.07","-87.92","0","16.597178","5492927","2901898","2590003","1489985","548","478","0.02","0.02","174.51","-400.8","-4144.01","-5590.01","170","149","1196.79","true","continuous_carried_position_truth_replay","7AA28F7FD6B61670377CD02A6E990EE248C3946E72E5CC9CB6E0C0E51D1625CE"
"RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM","david_stoch_confirm","DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA100_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.075","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","10410.75","10410.75","10410.75","410.75","825.45","-309.65","515.8","-68.94","-36.11","521","1149","1149","103","120","55","85","30","23.82","1376.82","-96.46","0","4.30799","6260044","3292270","2967234","633773","250","290","0.01","0.01","174.51","-400.8","-4144.01","-5590.01","170","149","236.24","true","continuous_carried_position_truth_replay","CD85082A2983116D4AE8D16F76B252D275CD98C49C9C3CF0E906BE7321F380D4"
"RAW_GRID_T100_S020_GATE90_RAW_BOTH","raw_both","DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA100_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.075","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","11630.6","11630.6","11630.6","1630.6","2938.8","-936.04","2002.76","-222.96","-149.2","1882","3716","3716","220","221","127","148","44","29.29","4470.54","0","0","","4115020","2324605","1788505","4113110","951","959","0.04","0.05","174.51","-400.8","-4144.01","-5590.01","170","149","1456.09","true","continuous_carried_position_truth_replay","7D4B22E93EF3AAF0B3D6EF2195E49870333CACC43102C7D10999D2B629FE4DBF"
"RAW_GRID_T100_S020_GATE90_STOCH_CONTRA","stoch_contra","DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA100_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.075","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","10493.64","10493.64","10493.64","493.64","989.73","-362.21","627.52","-88.14","-45.74","690","1469","1469","113","127","71","92","30","23.82","1664.33","-18.66","0","15.699408","5992699","3215915","2776075","844767","289","420","0.01","0.02","174.51","-400.8","-4144.01","-5590.01","170","149","319.13","true","continuous_carried_position_truth_replay","D763E5120E7C1D83F93F9BF8FA77C6CFEA108EBA3EF0B7AB138038C9D6648DEF"
"RAW_GRID_T100_S020_GATE90_CANDIDATE_B","candidate_b","DAVID_LWMA25_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA25_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.1","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","11008.2","11008.2","11008.2","1008.2","1693.53","-452.73","1240.8","-157.86","-74.74","1485","2631","2631","104","109","79","77","17","13.16","1904.97","-82","0","13.294623","5538275","2909524","2627250","1887209","733","768","0.03","0.03","174.51","-400.8","-4144.01","-5590.01","170","149","833.69","true","continuous_carried_position_truth_replay","0D4D78412805F975EFDD989556AF1CC78E8A0EDC8A1A969C3334208B7D5520B6"
"RAW_GRID_T100_S020_GATE90_DAVID_CONTRA","david_contra","DAVID_LWMA25_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA25_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.1","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","11398.87","11398.87","11398.87","1398.87","1737.84","-105.78","1632.06","-159.9","-73.3","1554","2665","2665","74","114","83","59","15","13.16","1657.85","-12.62","0","111.837097","5786909","2960917","2824418","1981287","802","772","0.03","0.03","174.51","-400.8","-4144.01","-5590.01","170","149","1224.36","true","continuous_carried_position_truth_replay","D956620147C43FDF29C02646F6208AC1DD9EFB2521122E505A89AACFF3026EBE"
"RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM","david_stoch_confirm","DAVID_LWMA25_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA25_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.1","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","10452.66","10452.66","10452.66","452.66","576.6","-38.08","538.52","-60.78","-25.08","580","1013","1013","35","93","39","58","12","4.79","657.39","-125.68","0","3.786453","6819093","3483954","3334546","692417","222","371","0.01","0.01","174.51","-400.8","-4144.01","-5590.01","170","149","278.15","true","continuous_carried_position_truth_replay","6A4B7C8FBF36B1EB344F738CFF9655BD230934012538D15527481C06BC7F4400"
"RAW_GRID_T100_S020_GATE90_RAW_BOTH","raw_both","DAVID_LWMA25_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA25_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.1","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","12022.55","12022.55","12022.55","2022.55","3159.79","-686.99","2472.8","-310.14","-140.11","2903","5169","5169","180","214","118","137","25","14.45","4108.49","-71.79","0","29.173353","3943059","2234847","1705281","3940128","1508","1423","0.07","0.08","174.51","-400.8","-4144.01","-5590.01","170","149","1848.04","true","continuous_carried_position_truth_replay","1FB1EE2F5CCCF54C1C763957CC0075E1000015C510C281D2EAA3F2D10C382FE8"
"RAW_GRID_T100_S020_GATE90_STOCH_CONTRA","stoch_contra","DAVID_LWMA25_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA25_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.1","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","10596.04","10596.04","10596.04","596.04","768.65","-59.99","708.66","-82.5","-30.12","789","1375","1375","51","116","50","75","12","4.9","873.78","-134.84","0","3.724516","6599109","3429272","3169032","1012324","287","518","0.01","0.02","174.51","-400.8","-4144.01","-5590.01","170","149","421.53","true","continuous_carried_position_truth_replay","27A65759C6E55A63251EF720508DAC2F98E9A6C4FD5523715C4CB256F50A69AB"
"RAW_GRID_T100_S020_GATE90_CANDIDATE_B","candidate_b","DAVID_LWMA50_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA50_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.1","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","10920","10920","10920","920","1746.37","-621.38","1124.99","-120.66","-84.33","1029","2011","2011","128","128","90","92","33","24.38","2444.34","-187.34","0","5.910924","5552650","2942414","2609192","1903293","517","527","0.02","0.02","174.51","-400.8","-4144.01","-5590.01","170","149","745.49","true","continuous_carried_position_truth_replay","CB018F81CE0767C3600E3915CE0B0185C743C4F72B8A279FCA587C83B3B36D92"
"RAW_GRID_T100_S020_GATE90_DAVID_CONTRA","david_contra","DAVID_LWMA50_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only","LWMA50_RSI50_60_40","100_3_100_60_40_low_high_simple_main_only","AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY","ohlc_high_low","adr_event","0.1","david_ma_reversion","1","0.2","0.1","adverse_only","2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z","gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953","gate74b_trade_leg_path_ECDE7C4A6553","36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC","5","28","10000","11422.93","11422.93","11422.93","1422.93","1722.72","-107.99","1614.73","-124.68","-67.12","1135","2078","2078","77","113","62","62","15","7.97","1672.62","0","0","","5797554","3029759","2766640","1843191","573","582","0.02","0.02","174.51","-400.8","-4144.01","-5590.01","170","149","1248.42","true","continuous_carried_position_truth_replay","FC9E89A1A0D990575EB38EAB88FAFB3D52EA0378372A9AC2D9766B18C7E97EF2"
