symbol,broker_company,source_timeframe,comparison_type,anchor_shift_bars,phase_shift_q,history_shortfall,source_time,source_close,baseline_bootstrap_bars,variant_bootstrap_bars,baseline_line,variant_line,diff_pips,abs_line_distance_q,baseline_side,variant_side
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.12 22:53,0.99163,720,720,0.99038,0.98982,-5.575,0.750000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.13 02:57,0.99128,720,720,0.99038,0.98982,-5.575,0.750000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.13 06:57,0.99054,720,720,0.99038,0.98982,-5.575,0.750000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.13 10:57,0.99159,720,720,0.99038,0.99057,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.13 14:57,0.99279,720,720,0.99038,0.99057,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.13 18:57,0.99511,720,720,0.99038,0.99057,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.13 22:57,0.99404,720,720,0.99038,0.99057,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.14 03:01,0.99392,720,720,0.99038,0.99057,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.14 07:01,0.99391,720,720,0.99038,0.99057,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.14 11:01,0.99321,720,720,0.99038,0.99057,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.14 15:01,0.99307,720,720,0.99038,0.99057,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.14 19:01,0.99121,720,720,0.99112,0.99131,1.858,0.250000,1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.14 23:01,0.99074,720,720,0.99112,0.99131,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.15 03:05,0.99030,720,720,0.99112,0.99131,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.15 07:05,0.98832,720,720,0.99112,0.99131,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.15 11:05,0.98505,720,720,0.99038,0.99131,9.291,1.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.15 15:05,0.98362,720,720,0.99038,0.99131,9.291,1.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.15 19:05,0.98328,720,720,0.98889,0.98982,9.291,1.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.15 23:05,0.98316,720,720,0.98741,0.98834,9.291,1.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.18 03:09,0.98030,720,720,0.98518,0.98536,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.18 07:09,0.98116,720,720,0.98518,0.98536,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.18 11:09,0.98274,720,720,0.98443,0.98462,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.18 15:09,0.98454,720,720,0.98443,0.98388,-5.575,0.750000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.18 19:09,0.98372,720,720,0.98369,0.98388,1.858,0.250000,1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.18 23:09,0.98481,720,720,0.98369,0.98388,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.19 03:12,0.98463,720,720,0.98369,0.98388,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.19 07:12,0.98120,720,720,0.98369,0.98388,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.19 11:12,0.97877,720,720,0.98369,0.98388,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.19 15:12,0.97917,720,720,0.98295,0.98313,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.19 19:12,0.97651,720,720,0.98220,0.98313,9.291,1.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.19 23:12,0.97717,720,720,0.98146,0.98239,9.291,1.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.20 03:16,0.97615,720,720,0.98146,0.98016,-13.007,1.750000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.20 07:16,0.97754,720,720,0.98072,0.97942,-13.007,1.750000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.20 11:16,0.97863,720,720,0.97997,0.97867,-13.007,1.750000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.20 15:16,0.98074,720,720,0.97997,0.97867,-13.007,1.750000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.20 19:16,0.98347,720,720,0.97997,0.97867,-13.007,1.750000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.20 23:16,0.98333,720,720,0.97997,0.97867,-13.007,1.750000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.21 03:20,0.98233,720,720,0.97997,0.97867,-13.007,1.750000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.21 07:20,0.98015,720,720,0.97923,0.97867,-5.575,0.750000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.21 11:20,0.98117,720,720,0.97997,0.97942,-5.575,0.750000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.21 15:20,0.98099,720,720,0.97997,0.98016,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.21 19:20,0.98387,720,720,0.98072,0.98090,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.21 23:20,0.98496,720,720,0.98146,0.98165,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.22 03:23,0.98462,720,720,0.98220,0.98165,-5.575,0.750000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.22 07:23,0.98463,720,720,0.98220,0.98239,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.22 11:23,0.98410,720,720,0.98220,0.98239,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.22 15:23,0.98359,720,720,0.98220,0.98239,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.22 19:23,0.98539,720,720,0.98295,0.98239,-5.575,0.750000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.22 23:23,0.98499,720,720,0.98295,0.98313,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.25 03:27,0.98841,720,720,0.98369,0.98388,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.25 07:27,0.98928,720,720,0.98369,0.98388,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.25 11:27,0.98950,720,720,0.98369,0.98462,9.291,1.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.25 15:27,0.99023,720,720,0.98443,0.98462,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.25 19:27,0.98952,720,720,0.98443,0.98462,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.25 23:27,0.99025,720,720,0.98443,0.98462,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.26 03:31,0.98974,720,720,0.98443,0.98462,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.26 07:31,0.98966,720,720,0.98443,0.98536,9.291,1.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.26 11:31,0.98885,720,720,0.98443,0.98611,16.724,2.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.26 15:31,0.99016,720,720,0.98518,0.98611,9.291,1.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.26 19:31,0.98925,720,720,0.98518,0.98685,16.724,2.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.26 23:31,0.98999,720,720,0.98518,0.98759,24.157,3.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.27 03:34,0.99063,720,720,0.98592,0.98759,16.724,2.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.27 07:34,0.98888,720,720,0.98666,0.98834,16.724,2.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.27 11:34,0.98682,720,720,0.98741,0.98834,9.291,1.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.27 15:34,0.98744,720,720,0.98741,0.98834,9.291,1.250000,1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.27 19:34,0.98705,720,720,0.98741,0.98834,9.291,1.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.27 23:34,0.98809,720,720,0.98741,0.98834,9.291,1.250000,1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.28 03:38,0.98708,720,720,0.98815,0.98834,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.28 07:38,0.98429,720,720,0.98815,0.98834,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.28 11:38,0.98641,720,720,0.98815,0.98834,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.28 15:38,0.98672,720,720,0.98815,0.98834,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.28 19:38,0.98822,720,720,0.98741,0.98759,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.28 23:38,0.98719,720,720,0.98741,0.98759,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.29 03:43,0.98672,720,720,0.98741,0.98759,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.29 07:43,0.98738,720,720,0.98741,0.98759,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.29 11:43,0.98719,720,720,0.98741,0.98759,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.29 15:43,0.99147,720,720,0.98741,0.98759,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.29 19:43,0.99194,720,720,0.98741,0.98759,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.05.29 23:43,0.99090,720,720,0.98741,0.98759,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.01 03:47,0.99121,720,720,0.98741,0.98834,9.291,1.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.01 07:47,0.99206,720,720,0.98815,0.98834,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.01 11:47,0.99221,720,720,0.98815,0.98834,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.01 15:47,0.99152,720,720,0.98815,0.98834,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.01 19:47,0.98957,720,720,0.98889,0.98982,9.291,1.250000,1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.01 23:47,0.99092,720,720,0.98889,0.98982,9.291,1.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.02 03:50,0.99136,720,720,0.98889,0.99057,16.724,2.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.02 07:50,0.99137,720,720,0.98889,0.99057,16.724,2.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.02 11:50,0.99405,720,720,0.98964,0.99057,9.291,1.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.02 15:50,0.99331,720,720,0.99038,0.99131,9.291,1.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.02 19:50,0.99307,720,720,0.99112,0.99131,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.02 23:50,0.99366,720,720,0.99112,0.99131,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.03 03:54,0.99365,720,720,0.99112,0.99131,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.03 07:54,0.99266,720,720,0.99112,0.99131,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.03 11:54,0.99210,720,720,0.99112,0.99131,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.03 15:54,0.99183,720,720,0.99187,0.99205,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.03 19:54,0.99100,720,720,0.99187,0.99131,-5.575,0.750000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.03 23:54,0.99038,720,720,0.99187,0.99131,-5.575,0.750000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.04 03:58,0.99050,720,720,0.99187,0.99131,-5.575,0.750000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.04 07:58,0.99103,720,720,0.99112,0.99131,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.04 11:58,0.99219,720,720,0.99187,0.99205,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.04 15:58,0.99183,720,720,0.99187,0.99205,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.04 19:58,0.99194,720,720,0.99187,0.99205,1.858,0.250000,1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.04 23:58,0.99200,720,720,0.99187,0.99205,1.858,0.250000,1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.05 04:03,0.98972,720,720,0.99187,0.99205,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.05 08:03,0.99089,720,720,0.99187,0.99205,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.05 12:03,0.99046,720,720,0.99187,0.99205,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.05 16:03,0.98684,720,720,0.99187,0.99205,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.05 20:03,0.98381,720,720,0.99038,0.99131,9.291,1.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.08 00:07,0.97881,720,720,0.99038,0.99057,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.08 04:07,0.98400,720,720,0.98889,0.98982,9.291,1.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.08 08:07,0.98235,720,720,0.98592,0.98685,9.291,1.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.08 12:07,0.98300,720,720,0.98443,0.98536,9.291,1.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.08 16:07,0.98506,720,720,0.98369,0.98388,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.08 20:07,0.98356,720,720,0.98369,0.98388,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.09 00:11,0.98220,720,720,0.98369,0.98388,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.09 04:11,0.98305,720,720,0.98295,0.98313,1.858,0.250000,1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.09 08:11,0.98367,720,720,0.98295,0.98313,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.09 12:11,0.98282,720,720,0.98295,0.98313,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.09 16:11,0.98315,720,720,0.98295,0.98313,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.09 20:11,0.97977,720,720,0.98220,0.98239,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.10 00:16,0.97963,720,720,0.98220,0.98239,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.10 04:16,0.98058,720,720,0.98220,0.98239,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.10 08:16,0.97775,720,720,0.98220,0.98239,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.10 12:16,0.97610,720,720,0.98220,0.98239,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.10 16:16,0.97731,720,720,0.98146,0.98090,-5.575,0.750000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.10 20:16,0.97738,720,720,0.97997,0.98016,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.11 00:19,0.97560,720,720,0.97923,0.97942,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.11 04:19,0.97624,720,720,0.97923,0.97942,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.11 08:19,0.97686,720,720,0.97849,0.97867,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.11 12:19,0.97759,720,720,0.97849,0.97867,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.11 16:19,0.97675,720,720,0.97775,0.97793,1.858,0.250000,-1,-1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.11 20:19,0.97874,720,720,0.97775,0.97793,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.12 00:23,0.98328,720,720,0.97775,0.97793,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.12 04:23,0.98306,720,720,0.97775,0.97793,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.12 08:23,0.98335,720,720,0.97775,0.97793,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.12 12:23,0.98559,720,720,0.97849,0.97793,-5.575,0.750000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.12 16:23,0.98452,720,720,0.97923,0.97867,-5.575,0.750000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.12 20:23,0.98513,720,720,0.98220,0.97942,-27.873,3.750000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.15 00:26,0.98592,720,720,0.98220,0.98016,-20.440,2.750000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.15 04:26,0.98782,720,720,0.98369,0.98388,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.15 08:26,0.98862,720,720,0.98369,0.98388,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.15 12:26,0.98780,720,720,0.98369,0.98388,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.15 16:26,0.98882,720,720,0.98369,0.98388,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.15 20:26,0.98970,720,720,0.98443,0.98462,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.16 00:30,0.98886,720,720,0.98443,0.98462,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.16 04:30,0.98912,720,720,0.98443,0.98462,1.858,0.250000,1,1
AUDCAD.i,Eightcap Global Limited,PERIOD_M1,phase_base_shift_q_held,0,0.2500,true,2026.06.16 08:30,0.98832,720,720,0.98443,0.98462,1.858,0.250000,1,1
