pair,direction,entry_time,entry_price_raw,entry_price,stop,tp,exit_time,exit_price_raw,exit_price,pnl_pips,pnl_r,reason_exit,spread,slippage,session_ref_high,session_ref_low
GBPCHF,long,2023-01-06 06:00:00-05:00,1.11455,1.1146449999999999,1.11368,1.11855,2023-01-06 06:05:00-05:00,1.11479,1.114695,0.5000000000010552,0.05181347150270632,time_stop,1.5,0.2,1.11701,1.11488
GBPCAD,short,2023-01-09 04:15:00-05:00,1.62908,1.6289850000000001,1.63018,1.62508,2023-01-09 04:45:00-05:00,1.63018,1.630275,12.899999999997913,1.079497907949765,sl,1.5,0.2,1.62966,1.62476
NZDCHF,long,2023-01-10 03:20:00-05:00,0.58688,0.586975,0.58621,0.59088,2023-01-10 06:00:00-05:00,0.58785,0.5877549999999999,7.799999999998919,1.0196078431370927,time_stop,1.5,0.2,0.5881,0.58656
EURCHF,long,2023-01-10 04:15:00-05:00,0.98806,0.9881550000000001,0.98741,0.99206,2023-01-10 06:00:00-05:00,0.98926,0.989165,10.099999999998444,1.3557046979861742,time_stop,1.5,0.2,0.98942,0.98842
AUDCHF,long,2023-01-10 04:30:00-05:00,0.63473,0.6348250000000001,0.63409,0.63873,2023-01-10 06:00:00-05:00,0.63495,0.634855,0.2999999999986347,0.040816326530424205,time_stop,1.5,0.2,0.63784,0.6356
USDCHF,long,2023-01-10 04:45:00-05:00,0.92056,0.9206550000000001,0.91942,0.92456,2023-01-10 06:00:00-05:00,0.92124,0.9211449999999999,4.899999999997684,0.3967611336030201,time_stop,1.5,0.2,0.9223,0.92056
CADCHF,long,2023-01-11 03:15:00-05:00,0.68692,0.687015,0.68615,0.69092,2023-01-11 06:00:00-05:00,0.68776,0.687665,6.499999999999284,0.7514450867051156,time_stop,1.5,0.2,0.68737,0.68646
GBPCHF,long,2023-01-11 03:40:00-05:00,1.1211,1.121195,1.12008,1.1251,2023-01-11 03:45:00-05:00,1.12008,1.119985,-12.099999999999334,-1.0852017937219356,sl,1.5,0.2,1.12202,1.12071
NZDCAD,long,2023-01-11 03:40:00-05:00,0.85508,0.855175,0.85443,0.85908,2023-01-11 03:55:00-05:00,0.85443,0.854335,-8.40000000000063,-1.127516778523581,sl,1.5,0.2,0.85691,0.8551
USDCHF,long,2023-01-11 03:50:00-05:00,0.9221,0.9221950000000001,0.92142,0.9261,2023-01-11 04:15:00-05:00,0.9221950000000001,0.9221,-0.9500000000006725,-0.12258064516136426,sl,1.5,0.2,0.9236,0.92186
EURAUD,long,2023-01-11 04:45:00-05:00,1.55397,1.554065,1.55282,1.55797,2023-01-11 06:00:00-05:00,1.55784,1.557745,36.79999999999905,2.9558232931727555,time_stop,1.5,0.2,1.5585,1.55344
AUDCHF,long,2023-01-12 03:25:00-05:00,0.64372,0.643815,0.64263,0.64772,2023-01-12 06:00:00-05:00,0.6437,0.643605,-2.100000000000435,-0.17721518987345566,time_stop,1.5,0.2,0.64462,0.64316
CHFJPY,long,2023-01-12 03:55:00-05:00,140.921,140.9305,140.859,141.321,2023-01-12 04:10:00-05:00,140.9305,140.921,-0.9500000000002728,-0.1328671328671968,sl,1.5,0.2,141.82,141.174
EURCAD,long,2023-01-12 04:10:00-05:00,1.44528,1.4453749999999999,1.44411,1.44928,2023-01-12 05:25:00-05:00,1.44411,1.444015,-13.599999999998058,-1.0750988142292233,sl,1.5,0.2,1.44652,1.4449
EURGBP,long,2023-01-12 04:25:00-05:00,0.8848,0.8848950000000001,0.88424,0.8888,2023-01-12 04:30:00-05:00,0.88424,0.884145,-7.500000000001394,-1.145038167939018,sl,1.5,0.2,0.88573,0.88508
EURCHF,long,2023-01-12 05:05:00-05:00,1.00297,1.0030649999999999,1.00181,1.00697,2023-01-12 06:00:00-05:00,1.00321,1.003115,0.5000000000010552,0.03984063745029014,time_stop,1.5,0.2,1.00314,1.00212
AUDNZD,short,2023-01-13 03:30:00-05:00,1.09256,1.092465,1.09334,1.08856,2023-01-13 06:00:00-05:00,1.09154,1.091635,-8.300000000001084,-0.9485714285715968,time_stop,1.5,0.2,1.09313,1.0899
EURGBP,long,2023-01-13 03:55:00-05:00,0.88739,0.8874850000000001,0.88678,0.89139,2023-01-13 04:10:00-05:00,0.88678,0.886685,-8.00000000000134,-1.134751773049728,sl,1.5,0.2,0.88935,0.88835
AUDUSD,short,2023-01-13 04:00:00-05:00,0.69848,0.6983849999999999,0.6995399999999999,0.69448,2023-01-13 05:05:00-05:00,0.6983849999999999,0.69848,0.9500000000006725,0.08225108225113927,sl,1.5,0.2,0.69828,0.6945
EURUSD,long,2023-01-16 03:40:00-05:00,1.08128,1.081375,1.0805500000000001,1.08528,2023-01-16 03:50:00-05:00,1.0805500000000001,1.0804550000000002,-9.199999999998099,-1.1151515151514826,sl,1.5,0.2,1.08743,1.08214
EURCAD,long,2023-01-16 04:15:00-05:00,1.44954,1.449635,1.44886,1.45354,2023-01-16 04:40:00-05:00,1.44886,1.448765,-8.699999999999264,-1.1225806451612386,sl,1.5,0.2,1.45272,1.45009
GBPCHF,long,2023-01-17 03:50:00-05:00,1.12874,1.128835,1.12779,1.13274,2023-01-17 03:55:00-05:00,1.12779,1.1276950000000001,-11.399999999999189,-1.0909090909090522,sl,1.5,0.2,1.13022,1.1283
NZDUSD,short,2023-01-17 04:15:00-05:00,0.64082,0.6407249999999999,0.64164,0.6368199999999999,2023-01-17 05:35:00-05:00,0.6368199999999999,0.636915,-38.09999999999869,-4.163934426228863,tp,1.5,0.2,0.64069,0.63736
GBPCAD,short,2023-01-18 03:50:00-05:00,1.64849,1.648395,1.64909,1.64449,2023-01-18 03:55:00-05:00,1.64909,1.649185,7.899999999998464,1.1366906474819731,sl,1.5,0.2,1.64567,1.64245
NZDCHF,long,2023-01-18 05:25:00-05:00,0.59148,0.5915750000000001,0.59058,0.59548,2023-01-18 06:00:00-05:00,0.592,0.5919049999999999,3.2999999999983043,0.33165829145708964,time_stop,1.5,0.2,0.59582,0.5928
CADCHF,long,2023-01-19 03:35:00-05:00,0.67835,0.6784450000000001,0.6776,0.68235,2023-01-19 04:20:00-05:00,0.6776,0.6775049999999999,-9.40000000000163,-1.1124260355030255,sl,1.5,0.2,0.67928,0.67787
USDCHF,long,2023-01-19 03:35:00-05:00,0.91595,0.9160450000000001,0.9148000000000001,0.91995,2023-01-19 06:00:00-05:00,0.91676,0.916665,6.199999999998429,0.4979919678713391,time_stop,1.5,0.2,0.91766,0.91534
AUDCHF,long,2023-01-19 03:55:00-05:00,0.63142,0.631515,0.6307200000000001,0.63542,2023-01-19 04:35:00-05:00,0.6307200000000001,0.630625,-8.900000000000574,-1.119496855345998,sl,1.5,0.2,0.63638,0.63144
CADCHF,long,2023-01-20 03:20:00-05:00,0.68042,0.6805150000000001,0.67972,0.68442,2023-01-20 06:00:00-05:00,0.68268,0.6825849999999999,20.699999999997942,2.60377358490507,time_stop,1.5,0.2,0.68116,0.68007
USDCHF,long,2023-01-23 03:25:00-05:00,0.9176,0.917695,0.91666,0.9216,2023-01-23 03:35:00-05:00,0.91666,0.916565,-11.300000000000754,-1.091787439613591,sl,1.5,0.2,0.92,0.91704
USDCAD,long,2023-01-23 03:50:00-05:00,1.33541,1.335505,1.33454,1.33941,2023-01-23 03:55:00-05:00,1.33454,1.334445,-10.599999999998388,-1.0984455958548889,sl,1.5,0.2,1.33802,1.33556
NZDCHF,long,2023-01-23 03:55:00-05:00,0.59473,0.594825,0.59374,0.59873,2023-01-23 06:00:00-05:00,0.59668,0.5965849999999999,17.599999999998726,1.6221198156680814,time_stop,1.5,0.2,0.59696,0.59395
EURCHF,long,2023-01-23 04:20:00-05:00,0.99958,0.9996750000000001,0.99858,1.00358,2023-01-23 06:00:00-05:00,1.0026,1.002505,28.29999999999888,2.584474885844486,time_stop,1.5,0.2,1.00055,0.99916
NZDUSD,short,2023-01-24 03:15:00-05:00,0.6504,0.6503049999999999,0.65121,0.6464,2023-01-24 06:00:00-05:00,0.64898,0.6490750000000001,-12.299999999998423,-1.3591160220992062,time_stop,1.5,0.2,0.65099,0.64821
EURJPY,long,2023-01-24 03:45:00-05:00,141.35,141.3595,141.251,141.75,2023-01-24 04:45:00-05:00,141.3595,141.35,-0.9500000000002728,-0.08755760368666733,sl,1.5,0.2,142.081,141.572
EURCHF,long,2023-01-24 03:55:00-05:00,1.0003,1.000395,0.99933,1.0043,2023-01-24 06:00:00-05:00,1.00302,1.002925,25.300000000001432,2.375586854460515,time_stop,1.5,0.2,1.00265,1.00182
EURCAD,long,2023-01-24 05:00:00-05:00,1.45189,1.4519849999999999,1.45106,1.45589,2023-01-24 05:50:00-05:00,1.4519849999999999,1.45189,-0.9499999999995623,-0.10270270270267286,sl,1.5,0.2,1.45404,1.45253
EURUSD,long,2023-01-24 05:00:00-05:00,1.08606,1.086155,1.0851,1.09006,2023-01-24 06:00:00-05:00,1.08574,1.085645,-5.1000000000001044,-0.4834123222748785,time_stop,1.5,0.2,1.0883,1.08678
EURUSD,long,2023-01-25 03:25:00-05:00,1.0889,1.088995,1.08776,1.0929,2023-01-25 03:45:00-05:00,1.08776,1.087665,-13.299999999998313,-1.0769230769230493,sl,1.5,0.2,1.09028,1.08808
EURGBP,long,2023-01-25 04:15:00-05:00,0.8831,0.8831950000000001,0.8822,0.8871,2023-01-25 05:55:00-05:00,0.8831950000000001,0.8831,-0.9500000000006725,-0.09547738693473336,sl,1.5,0.2,0.88466,0.88289
GBPCHF,long,2023-01-25 06:00:00-05:00,1.13518,1.135275,1.1342,1.13918,2023-01-25 06:05:00-05:00,1.13551,1.135415,1.40000000000029,0.13023255813956947,time_stop,1.5,0.2,1.13762,1.13633
USDCHF,long,2023-01-26 03:45:00-05:00,0.91773,0.9178250000000001,0.91657,0.92173,2023-01-26 05:35:00-05:00,0.9178250000000001,0.91773,-0.9500000000006725,-0.075697211155425,sl,1.5,0.2,0.91796,0.91692
EURGBP,long,2023-01-26 05:35:00-05:00,0.88004,0.8801350000000001,0.87885,0.88404,2023-01-26 06:00:00-05:00,0.88012,0.880025,-1.1000000000016552,-0.08560311284058963,time_stop,1.5,0.2,0.8805,0.87966
NZDCHF,long,2023-01-27 04:00:00-05:00,0.59768,0.5977750000000001,0.59708,0.60168,2023-01-27 06:00:00-05:00,0.59736,0.5972649999999999,-5.100000000001215,-0.7338129496404613,time_stop,1.5,0.2,0.59976,0.59728
EURCAD,long,2023-01-27 05:10:00-05:00,1.4499,1.449995,1.44901,1.4539,2023-01-27 06:00:00-05:00,1.4503,1.450205,2.100000000000435,0.2131979695431884,time_stop,1.5,0.2,1.45161,1.44945
GBPCHF,long,2023-01-30 04:05:00-05:00,1.1413,1.141395,1.14021,1.1453,2023-01-30 04:10:00-05:00,1.14021,1.140115,-12.799999999999478,-1.0801687763712717,sl,1.5,0.2,1.14226,1.14128
CADCHF,long,2023-01-30 04:45:00-05:00,0.69032,0.6904150000000001,0.68955,0.69432,2023-01-30 04:55:00-05:00,0.68955,0.6894549999999999,-9.60000000000183,-1.109826589595439,sl,1.5,0.2,0.69268,0.69079
NZDCHF,long,2023-01-30 04:45:00-05:00,0.59706,0.5971550000000001,0.59626,0.60106,2023-01-30 06:00:00-05:00,0.59717,0.5970749999999999,-0.8000000000019103,-0.08938547486053963,time_stop,1.5,0.2,0.59935,0.59736
AUDCHF,long,2023-01-30 04:45:00-05:00,0.65128,0.651375,0.65056,0.65528,2023-01-30 05:00:00-05:00,0.65056,0.650465,-9.100000000000774,-1.1165644171779951,sl,1.5,0.2,0.65592,0.65242
USDCHF,long,2023-01-30 04:55:00-05:00,0.91982,0.919915,0.91916,0.92382,2023-01-30 05:00:00-05:00,0.91916,0.9190649999999999,-8.500000000001284,-1.1258278145696152,sl,1.5,0.2,0.92204,0.92014
NZDUSD,short,2023-01-30 05:40:00-05:00,0.65017,0.650075,0.65093,0.64617,2023-01-30 06:00:00-05:00,0.64993,0.6500250000000001,-0.4999999999988347,-0.058479532163602965,time_stop,1.5,0.2,0.6505,0.64842
EURGBP,long,2023-01-31 04:05:00-05:00,0.8781,0.8781950000000001,0.8771,0.8821,2023-01-31 06:00:00-05:00,0.87895,0.8788549999999999,6.599999999998829,0.6027397260272528,time_stop,1.5,0.2,0.87906,0.87774
NZDCHF,long,2023-01-31 05:30:00-05:00,0.5961,0.596195,0.5951,0.6001,2023-01-31 06:00:00-05:00,0.59567,0.595575,-6.200000000000649,-0.5662100456621245,time_stop,1.5,0.2,0.59902,0.59574
CADCHF,long,2023-01-31 05:50:00-05:00,0.6897,0.689795,0.68863,0.6937,2023-01-31 06:00:00-05:00,0.68954,0.689445,-3.5000000000007248,-0.3004291845493971,time_stop,1.5,0.2,0.69148,0.6896
NZDJPY,short,2023-02-01 03:25:00-05:00,83.918,83.90850000000002,83.97500000000001,83.518,2023-02-01 06:00:00-05:00,83.576,83.58549999999998,-32.30000000000359,-4.857142857144078,time_stop,1.5,0.2,83.895,83.435
AUDJPY,short,2023-02-01 03:30:00-05:00,92.093,92.08350000000002,92.18900000000001,91.693,2023-02-01 06:00:00-05:00,91.814,91.82349999999998,-26.000000000003354,-2.4644549763038186,time_stop,1.5,0.2,92.1,91.498
NZDUSD,short,2023-02-01 03:30:00-05:00,0.6445,0.6444049999999999,0.64515,0.6405,2023-02-01 03:35:00-05:00,0.64515,0.6452450000000001,8.40000000000174,1.127516778523562,sl,1.5,0.2,0.64442,0.6417
USDJPY,long,2023-02-01 04:35:00-05:00,129.883,129.8925,129.794,130.28300000000002,2023-02-01 05:50:00-05:00,129.794,129.7845,-10.80000000000041,-1.0964467005076406,sl,1.5,0.2,130.274,129.862
GBPUSD,short,2023-02-01 04:35:00-05:00,1.2315,1.231405,1.23265,1.2275,2023-02-01 06:00:00-05:00,1.23239,1.232485,10.799999999999699,0.8674698795180895,time_stop,1.5,0.2,1.23196,1.23034
AUDJPY,short,2023-02-02 03:15:00-05:00,91.904,91.89450000000001,91.98400000000001,91.50399999999999,2023-02-02 03:20:00-05:00,91.98400000000001,91.9935,9.899999999998954,1.1061452513965186,sl,1.5,0.2,91.963,91.63
EURGBP,long,2023-02-02 03:20:00-05:00,0.88856,0.8886550000000001,0.88796,0.89256,2023-02-02 03:25:00-05:00,0.88796,0.8878649999999999,-7.9000000000017945,-1.136690647482089,sl,1.5,0.2,0.8899,0.88856
CADJPY,short,2023-02-02 03:50:00-05:00,97.024,97.01450000000001,97.12100000000001,96.624,2023-02-02 03:55:00-05:00,97.12100000000001,97.1305,11.599999999998545,1.089201877934167,sl,1.5,0.2,96.909,96.54
NZDJPY,short,2023-02-02 04:00:00-05:00,84.084,84.07450000000001,84.194,83.684,2023-02-02 06:00:00-05:00,83.887,83.89649999999999,-17.80000000000257,-1.48953974895434,time_stop,1.5,0.2,84.008,83.52
AUDCHF,long,2023-02-02 05:20:00-05:00,0.64809,0.6481850000000001,0.64696,0.6520900000000001,2023-02-02 06:00:00-05:00,0.64796,0.6478649999999999,-3.20000000000209,-0.26122448979605856,time_stop,1.5,0.2,0.64872,0.6472
AUDCAD,short,2023-02-03 03:25:00-05:00,0.94176,0.941665,0.94267,0.93776,2023-02-03 04:10:00-05:00,0.94267,0.9427650000000001,11.000000000001009,1.0945273631841435,sl,1.5,0.2,0.94241,0.93992
EURGBP,long,2023-02-06 04:50:00-05:00,0.8944,0.894495,0.89333,0.8984,2023-02-06 06:00:00-05:00,0.89491,0.8948149999999999,3.1999999999987594,0.2746781115878569,time_stop,1.5,0.2,0.89643,0.89504
AUDCHF,long,2023-02-06 05:05:00-05:00,0.63746,0.6375550000000001,0.63652,0.64146,2023-02-06 06:00:00-05:00,0.6385,0.6384049999999999,8.499999999997954,0.8212560386470508,time_stop,1.5,0.2,0.64294,0.64042
NZDCAD,long,2023-02-07 03:30:00-05:00,0.84784,0.8479350000000001,0.84668,0.85184,2023-02-07 05:15:00-05:00,0.8479350000000001,0.84784,-0.9500000000006725,-0.075697211155425,sl,1.5,0.2,0.85006,0.8473
EURGBP,long,2023-02-07 04:25:00-05:00,0.89195,0.8920450000000001,0.8907700000000001,0.89595,2023-02-07 06:00:00-05:00,0.8936,0.8935049999999999,14.599999999997948,1.145098039215502,time_stop,1.5,0.2,0.89236,0.89102
USDJPY,long,2023-02-07 04:25:00-05:00,131.796,131.8055,131.692,132.196,2023-02-07 06:00:00-05:00,131.992,131.9825,17.69999999999925,1.559471365638869,time_stop,1.5,0.2,132.63,132.137
CADCHF,long,2023-02-07 04:35:00-05:00,0.69026,0.690355,0.68932,0.69426,2023-02-07 05:25:00-05:00,0.68932,0.689225,-11.300000000000754,-1.091787439613591,sl,1.5,0.2,0.69133,0.68994
NZDCHF,long,2023-02-08 04:00:00-05:00,0.58224,0.582335,0.5815400000000001,0.58624,2023-02-08 06:00:00-05:00,0.58233,0.582235,-1.000000000001,-0.12578616352213992,time_stop,1.5,0.2,0.58348,0.58182
AUDCAD,short,2023-02-08 04:25:00-05:00,0.93416,0.9340649999999999,0.9348299999999999,0.93016,2023-02-08 06:00:00-05:00,0.93299,0.933085,-9.799999999998699,-1.2810457516337905,time_stop,1.5,0.2,0.93364,0.93176
NZDUSD,short,2023-02-08 04:35:00-05:00,0.63419,0.634095,0.63494,0.63019,2023-02-08 06:00:00-05:00,0.63362,0.633715,-3.7999999999993594,-0.44970414201176667,time_stop,1.5,0.2,0.63308,0.63096
AUDCAD,short,2023-02-09 03:20:00-05:00,0.9347,0.9346049999999999,0.9354399999999999,0.9307,2023-02-09 03:25:00-05:00,0.9354399999999999,0.935535,9.300000000000974,1.1137724550898969,sl,1.5,0.2,0.93508,0.93141
EURCHF,long,2023-02-09 03:25:00-05:00,0.98696,0.987055,0.98632,0.99096,2023-02-09 06:00:00-05:00,0.98915,0.9890549999999999,19.999999999998906,2.7210884353738485,time_stop,1.5,0.2,0.9876,0.9866
GBPCHF,long,2023-02-10 03:25:00-05:00,1.11673,1.116825,1.11592,1.12073,2023-02-10 04:45:00-05:00,1.116825,1.11673,-0.9499999999995623,-0.10497237569056707,sl,1.5,0.2,1.11802,1.1163
AUDUSD,short,2023-02-10 04:15:00-05:00,0.69528,0.6951849999999999,0.69613,0.69128,2023-02-10 06:00:00-05:00,0.6931,0.6931950000000001,-19.89999999999825,-2.105820105819732,time_stop,1.5,0.2,0.69486,0.69112
EURUSD,long,2023-02-10 04:40:00-05:00,1.07238,1.072475,1.07119,1.0763800000000001,2023-02-10 04:45:00-05:00,1.07119,1.0710950000000001,-13.799999999999368,-1.0739299610894613,sl,1.5,0.2,1.07394,1.07173
EURGBP,long,2023-02-10 05:05:00-05:00,0.88536,0.8854550000000001,0.88464,0.88936,2023-02-10 05:25:00-05:00,0.88464,0.8845449999999999,-9.100000000001884,-1.1165644171779794,sl,1.5,0.2,0.88689,0.88578
EURCHF,long,2023-02-10 06:00:00-05:00,0.98814,0.9882350000000001,0.98721,0.99214,2023-02-10 06:05:00-05:00,0.9879,0.9878049999999999,-4.300000000001525,-0.41951219512207805,time_stop,1.5,0.2,0.99063,0.98976
USDCAD,long,2023-02-13 04:30:00-05:00,1.33628,1.3363749999999999,1.33508,1.34028,2023-02-13 06:00:00-05:00,1.33566,1.3355650000000001,-8.099999999997554,-0.6254826254825215,time_stop,1.5,0.2,1.338,1.33528
EURGBP,long,2023-02-14 03:55:00-05:00,0.88301,0.883105,0.88231,0.88701,2023-02-14 05:05:00-05:00,0.88231,0.882215,-8.900000000000574,-1.119496855345998,sl,1.5,0.2,0.88416,0.88318
GBPNZD,short,2023-02-14 03:55:00-05:00,1.91944,1.919345,1.92041,1.91544,2023-02-14 04:00:00-05:00,1.92041,1.920505,11.599999999998278,1.089201877934242,sl,1.5,0.2,1.91789,1.90808
NZDCHF,long,2023-02-14 04:05:00-05:00,0.58116,0.5812550000000001,0.58047,0.58516,2023-02-14 04:20:00-05:00,0.58047,0.580375,-8.80000000000103,-1.121019108280335,sl,1.5,0.2,0.58462,0.58138
EURCHF,long,2023-02-14 04:10:00-05:00,0.98563,0.9857250000000001,0.9847400000000001,0.98963,2023-02-14 06:00:00-05:00,0.98844,0.9883449999999999,26.199999999998447,2.659898477157166,time_stop,1.5,0.2,0.98617,0.9852
USDCHF,long,2023-02-14 04:10:00-05:00,0.91704,0.917135,0.91603,0.92104,2023-02-14 04:30:00-05:00,0.91603,0.9159349999999999,-12.000000000000899,-1.0859728506787922,sl,1.5,0.2,0.91888,0.91782
AUDNZD,short,2023-02-14 04:25:00-05:00,1.09934,1.099245,1.09998,1.09534,2023-02-14 05:15:00-05:00,1.09998,1.100075,8.299999999998864,1.1292517006802247,sl,1.5,0.2,1.09879,1.09375
CADCHF,long,2023-02-14 05:05:00-05:00,0.68765,0.687745,0.6865600000000001,0.69165,2023-02-14 06:00:00-05:00,0.68894,0.6888449999999999,10.999999999998789,0.9282700421939971,time_stop,1.5,0.2,0.68904,0.68774
GBPJPY,short,2023-02-14 05:35:00-05:00,161.282,161.2725,161.399,160.882,2023-02-14 06:00:00-05:00,161.334,161.3435,7.099999999999795,0.5612648221344024,time_stop,1.5,0.2,160.818,160.17
CHFJPY,short,2023-02-15 03:55:00-05:00,144.412,144.4025,144.52599999999998,144.012,2023-02-15 04:50:00-05:00,144.52599999999998,144.53549999999998,13.299999999998136,1.0769230769231124,sl,1.5,0.2,144.364,143.766
GBPAUD,long,2023-02-16 03:15:00-05:00,1.74098,1.741075,1.73987,1.74498,2023-02-16 03:20:00-05:00,1.73987,1.739775,-12.999999999998568,-1.078838174273829,sl,1.5,0.2,1.75013,1.7402
AUDJPY,short,2023-02-16 03:30:00-05:00,92.635,92.62550000000002,92.726,92.235,2023-02-16 06:00:00-05:00,92.617,92.6265,0.09999999999763531,0.009950248755985347,time_stop,1.5,0.2,92.681,91.996
EURGBP,long,2023-02-16 04:30:00-05:00,0.88776,0.8878550000000001,0.88689,0.89176,2023-02-16 06:00:00-05:00,0.88786,0.8877649999999999,-0.9000000000014552,-0.09326424870480389,time_stop,1.5,0.2,0.88966,0.88803
EURCHF,long,2023-02-16 04:45:00-05:00,0.98722,0.987315,0.98663,0.99122,2023-02-16 06:00:00-05:00,0.98716,0.987065,-2.500000000000835,-0.36496350364973207,time_stop,1.5,0.2,0.98797,0.98715
USDCHF,long,2023-02-16 05:55:00-05:00,0.92213,0.9222250000000001,0.92132,0.92613,2023-02-16 06:00:00-05:00,0.92229,0.922195,-0.30000000000085514,-0.03314917127081109,time_stop,1.5,0.2,0.92409,0.92176
NZDCHF,long,2023-02-17 03:40:00-05:00,0.57686,0.5769550000000001,0.57616,0.58086,2023-02-17 06:00:00-05:00,0.57821,0.5781149999999999,11.599999999998278,1.4591194968549437,time_stop,1.5,0.2,0.57944,0.57738
CADCHF,long,2023-02-17 03:40:00-05:00,0.68844,0.6885350000000001,0.6875,0.69244,2023-02-17 06:00:00-05:00,0.69,0.6899049999999999,13.699999999997603,1.323671497584157,time_stop,1.5,0.2,0.689,0.68778
NZDCAD,long,2023-02-17 03:45:00-05:00,0.83849,0.838585,0.8377,0.84249,2023-02-17 04:40:00-05:00,0.8377,0.8376049999999999,-9.800000000000919,-1.1073446327684346,sl,1.5,0.2,0.84178,0.83847
NZDJPY,long,2023-02-17 05:00:00-05:00,83.606,83.61549999999998,83.55399999999999,84.006,2023-02-17 06:00:00-05:00,83.648,83.63850000000001,2.3000000000024556,0.3739837398378267,time_stop,1.5,0.2,84.015,83.7
GBPCAD,short,2023-02-17 05:10:00-05:00,1.61244,1.6123450000000001,1.6136,1.60844,2023-02-17 05:30:00-05:00,1.6136,1.6136949999999999,13.499999999997403,1.0756972111553567,sl,1.5,0.2,1.61339,1.61079
GBPAUD,long,2023-02-20 04:05:00-05:00,1.743,1.743095,1.74207,1.747,2023-02-20 04:10:00-05:00,1.74207,1.741975,-11.200000000000099,-1.0926829268292206,sl,1.5,0.2,1.75157,1.74432
EURCAD,long,2023-02-20 04:05:00-05:00,1.43994,1.440035,1.43902,1.44394,2023-02-20 04:15:00-05:00,1.43902,1.438925,-11.099999999999444,-1.0935960591132585,sl,1.5,0.2,1.44095,1.43951
AUDJPY,short,2023-02-20 04:15:00-05:00,92.684,92.67450000000001,92.753,92.28399999999999,2023-02-20 06:00:00-05:00,92.54,92.5495,-12.500000000001421,-1.59235668789845,time_stop,1.5,0.2,92.626,92.197
NZDJPY,long,2023-02-20 05:00:00-05:00,83.563,83.57249999999999,83.45599999999999,83.96300000000001,2023-02-20 06:00:00-05:00,83.632,83.62250000000002,5.000000000002558,0.4291845493564352,time_stop,1.5,0.2,83.924,83.659
EURCHF,long,2023-02-20 06:00:00-05:00,0.98701,0.9871050000000001,0.9862,0.9910100000000001,2023-02-20 06:05:00-05:00,0.98668,0.9865849999999999,-5.20000000000187,-0.5745856353592238,time_stop,1.5,0.2,0.9888,0.98784
AUDNZD,short,2023-02-21 03:15:00-05:00,1.1056,1.105505,1.10642,1.1016,2023-02-21 06:00:00-05:00,1.10309,1.1031849999999999,-23.200000000000998,-2.5355191256831713,time_stop,1.5,0.2,1.10606,1.10313
AUDCHF,long,2023-02-21 03:40:00-05:00,0.63644,0.6365350000000001,0.6355000000000001,0.64044,2023-02-21 06:00:00-05:00,0.63622,0.6361249999999999,-4.100000000001325,-0.396135265700608,time_stop,1.5,0.2,0.63876,0.63686
EURCAD,long,2023-02-21 04:40:00-05:00,1.43634,1.436435,1.43558,1.44034,2023-02-21 04:45:00-05:00,1.43558,1.4354850000000001,-9.499999999997844,-1.1111111111110823,sl,1.5,0.2,1.43832,1.43638
EURCHF,long,2023-02-21 05:40:00-05:00,0.98584,0.9859350000000001,0.98494,0.98984,2023-02-21 06:00:00-05:00,0.98548,0.985385,-5.500000000001615,-0.5527638190955957,time_stop,1.5,0.2,0.98659,0.98532
USDCHF,long,2023-02-22 03:25:00-05:00,0.9267,0.926795,0.92554,0.9307,2023-02-22 06:00:00-05:00,0.92752,0.9274249999999999,6.299999999999084,0.5019920318724346,time_stop,1.5,0.2,0.92767,0.92621
GBPCHF,long,2023-02-22 04:05:00-05:00,1.12106,1.121155,1.12028,1.12506,2023-02-22 04:15:00-05:00,1.12028,1.120185,-9.699999999999154,-1.1085714285713837,sl,1.5,0.2,1.12451,1.12148
EURUSD,long,2023-02-22 04:10:00-05:00,1.06454,1.064635,1.06346,1.06854,2023-02-22 05:00:00-05:00,1.06346,1.0633650000000001,-12.699999999998823,-1.080851063829755,sl,1.5,0.2,1.06642,1.06488
EURGBP,long,2023-02-23 03:45:00-05:00,0.88096,0.881055,0.88004,0.88496,2023-02-23 05:05:00-05:00,0.88004,0.879945,-11.100000000000554,-1.0935960591133678,sl,1.5,0.2,0.88086,0.88024
EURJPY,long,2023-02-23 04:30:00-05:00,142.913,142.9225,142.852,143.31300000000002,2023-02-23 04:35:00-05:00,142.852,142.8425,-8.00000000000125,-1.1347517730496655,sl,1.5,0.2,143.194,143.041
EURNZD,long,2023-02-23 05:25:00-05:00,1.69984,1.699935,1.69874,1.70384,2023-02-23 06:00:00-05:00,1.69968,1.6995850000000001,-3.4999999999985043,-0.29288702928856375,time_stop,1.5,0.2,1.70478,1.69928
EURCAD,long,2023-02-23 05:30:00-05:00,1.434,1.434095,1.4332,1.438,2023-02-23 06:00:00-05:00,1.43378,1.433685,-4.099999999997994,-0.45810055865906124,time_stop,1.5,0.2,1.43702,1.43598
CADJPY,short,2023-02-24 04:50:00-05:00,99.56,99.55050000000001,99.66900000000001,99.16,2023-02-24 06:00:00-05:00,99.566,99.57549999999999,2.4999999999977263,0.21097046413483386,time_stop,1.5,0.2,99.62,99.042
CHFJPY,short,2023-02-24 04:50:00-05:00,144.554,144.5445,144.631,144.154,2023-02-24 05:20:00-05:00,144.631,144.6405,9.600000000000364,1.109826589595406,sl,1.5,0.2,144.479,143.69
