variant_id,pair,side,close_reason,close_timestamp_utc,anchor_week_open_utc,fill_count,adverse_fill_count,expansion_fill_count,price_pnl_adr,price_pnl_usd,commission_usd,swap_usd,net_usd,min_pnl_adr,max_pnl_adr,reset_ordinal_at_start,completed_reset_ordinal,max_fill_age_days,content_hash
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURGBP,SHORT,target,2020-01-10T04:35:00.000Z,2020-01-06T00:00:00.000Z,5,3,1,1.001876,8.09566,-0.3,0.053063,7.848722,-2.262648,1.001876,1,2,1.51875,66F26A35CEB8400C3B1791B59F3B6299DC49361205C9881B3A23DF768FA2EFE0
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURJPY,LONG,target,2020-01-06T11:07:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.025198,6.620982,-0.18,-0.041456,6.399526,-0.33973,1.025198,0,1,0.258333,D88EB3E56BE9BD93A95FFB71345E8EEB5F9CE04D97F808E89FA5CFDC8A288316
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURJPY,LONG,target,2020-01-06T19:47:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.00614,6.48944,-0.18,-0.048907,6.260533,-0.16447,1.00614,1,2,0.259028,40307DD9456B881BE2743457C9E2152B0A29650A138B899EE84CB597201D5144
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURJPY,LONG,target,2020-01-08T02:40:00.000Z,2020-01-06T00:00:00.000Z,9,8,0,1.395766,8.905573,-0.54,-0.351453,8.01412,-7.235082,1.395766,2,3,1.061111,C6F89FDD02C6CE92CF474C0C18FD2651D8F4F8829C1DF1FE362CE8F0E16ABFB4
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURJPY,LONG,target,2020-01-09T06:07:00.000Z,2020-01-06T00:00:00.000Z,3,0,2,1.002001,6.422459,-0.18,-0.073869,6.16859,-0.167117,1.002001,3,4,0.377778,063C05E885BA96ED1E6DF31CEABD15B9CA3B62100F4CADFFF885634092A6B724
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURNZD,SHORT,target,2020-01-07T03:15:00.000Z,2020-01-06T00:00:00.000Z,4,2,1,1.019023,5.667591,-0.24,0.028618,5.456209,-1.388744,1.019023,0,1,1.010417,8564D742FBD955FC832C504E48E21DBA178ADC2308615099B995DA5ECA1A4360
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURNZD,SHORT,target,2020-01-07T18:11:00.000Z,2020-01-06T00:00:00.000Z,4,3,0,1.004988,5.564806,-0.24,0.018431,5.343237,-1.760845,1.004988,1,2,0.549306,28C9A57633482AFA4A282B4412C83A397BB530A37F1FB0B4E46E5D68925A7000
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURNZD,SHORT,target,2020-01-08T01:44:00.000Z,2020-01-06T00:00:00.000Z,5,4,0,1.236699,6.860396,-0.3,0.005174,6.565569,-2.31074,1.236699,2,3,0.217361,F570A79D46331C5DC4BE7C80DD486418D38CC2D9B4184A7FC9D0BEC471DA5EFA
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURNZD,LONG,target,2020-01-08T14:31:00.000Z,2020-01-06T00:00:00.000Z,3,1,1,1.114466,6.136192,-0.18,-0.058268,5.897924,-0.381021,1.114466,0,1,0.279167,12503EADB92CA6E817653DBEDBC4BF2966F27AD3AB0D29C0F97D3033E36601EA
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,EURNZD,LONG,target,2020-01-09T08:18:00.000Z,2020-01-06T00:00:00.000Z,3,2,0,1.196975,6.579728,-0.18,-0.168753,6.230974,-1.046595,1.196975,1,2,0.645833,B60F59BE3C4FC601CA97D9622C8885438DA678CDA684213948C12CBE31E800C3
