rule_id,rule_family,entity_type,entity,final_open_unrealized_adr,negative_open_concentration_share,reporting_only,content_hash,contributing_pairs
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,AUDNZD,-3088.881635,0.54018,true,6788399FAB0EBAFAE6EFE814973C24B7C51B1F5A648EC7954848BAA9FFCE380A,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,AUDJPY,-1950.296503,0.341065,true,F59B6CB0D986E77624935255EE0330CBDE423CC52CB489C933CD07877836AC8A,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,GBPAUD,-297.166241,0.051968,true,8D50E4B2033482BB4CB7083C5CE6BB1DF84273A854AD31841E066EA21BBFD24F,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,USDCAD,-106.412109,0.018609,true,F76010B89B9938DF87A5F3DC0A7649589D4EE7F0686D0E8C136E89CEED87B510,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,USDJPY,-38.3596,0.006708,true,8C0E4B13793E5C48296B4DB46F023FE958E25C31A001D2830E3F74E34EEBAA11,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,GBPNZD,-33.216346,0.005809,true,00BC6059067F3D9FB7F101294EAA0C4A5AA6C1424F313FF9E71A2CBA708AB992,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,EURUSD,-32.898689,0.005753,true,1D75870DACC83CA4CA436366F8BF359BCD439BA254538301FF9F0FE604352609,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,USDCHF,-29.375305,0.005137,true,131AEDD72DB0C48FBFE48897398ABBAAFF6C17532994BA6A1EFABCE13A2C8F2C,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,NZDUSD,-28.872685,0.005049,true,FF75ECE0B840685CB56F2F83C40FCC5AE8633FF82AD024A802F55EB5CC25EA2F,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,EURAUD,-24.089613,0.004213,true,3FADE73BF28D8ACBE11EC85643B4B0BDD655968D943B24503E84A3BA4B622650,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,NZDJPY,-22.513641,0.003937,true,7D84BA23695D00015DABCBA78F43C6750884411FFBE7DCF1B04F6E70F8086261,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,GBPCHF,-17.66524,0.003089,true,9629E1760A2697CF8D05FB7788C2B3FEC351C7ABD884F4C9D2226D6F6963A3E4,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,AUDCHF,-16.596473,0.002902,true,6876EE8A29331D281DD6A2FA0C8EF55A234347073B89331A66F57FA87F88C674,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,EURJPY,-6.175234,0.00108,true,80DAC4990A383E3F15914AD567230801CE2F74B545D6E72A2000066AFC4B13EC,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,EURCAD,-5.787877,0.001012,true,D74B91E244AC9B66D30DEB4D52CE7954C63A52872BB2BF655BA51AB002779FDC,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,GBPJPY,-5.404647,0.000945,true,5FD878844302818C3FE3118447CAAE04ADEED489A73CFA21D55F1792CB592F66,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,CADCHF,-4.692778,0.000821,true,A0C66794431680B8D2C1AE4D9F42E28DEA7C247B9E494E45B577283768F563F1,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,EURGBP,-3.956272,0.000692,true,A4D507604C08265663E80B9270F7DCD8362FE2E4493FF101915131D4DBB38F3E,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,CHFJPY,-3.408194,0.000596,true,F9EFBD4045C48B1DFB6C6C3E653579B4C21546822EAC3348B60EFD49C7CD6F30,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,GBPCAD,-1.706055,0.000298,true,94C412742A11C5754BD64FB84F187F8B1B9F02E83060EF3688F950BD02A746B3,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,CADJPY,-0.414919,0.000073,true,E7F835EB4BB55F4A8779A8F555EAC13D17D98933EABED10EA03961A43F86D975,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,EURNZD,-0.157612,0.000028,true,C567B954AA37FB0350A88234CC18CBFA541705E9817E8F5AFD8CCE7FAD8D8D18,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,EURCHF,-0.1243,0.000022,true,F13B26B12FE7BBD09D58D56AFBDA26CB91DD534943B09BEF04AA2BAAB3583EE2,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,AUDCAD,-0.07627,0.000013,true,2737F4F51E5F9664ECEA4C709C38FD950E40055ABAD5308BE309031DFE6B59F6,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,NZDCAD,0.085361,0,true,F8623B2106301B58F03D9EA243936394388FF17D6DE2EA8A45DAA5808671C6B7,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,NZDCHF,0.25946,0,true,713F48E387DD41FC04CA5CDEDB0B4445BB2BA92A07E2EDB1621719A747210FF3,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,AUDUSD,0.444988,0,true,FC3BD7EFDAB68B5784800A1332D91E66FB5C134DFFC19F9232AEB1869E42F8E4,
PAIR_TWO_SIDED_GRID_TARGET_150_SPACING_020_RESTART_UNTIL_FLIP,pair_directional_two_sided_grid,pair,GBPUSD,0.829605,0,true,62BD9F74A64821B85F5BCE33D6C719721BA64A64596EB825D930499E79089AD7,
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,AUDNZD,-2073.550175,0.898308,true,AD17B7DA9C604A6C1B5B5871A53278C744CF4EA487AFB4EC3F76F7F44D24E467,
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,USDCAD,-82.507479,0.035744,true,369F8A74DBDF63A43B4279E548DA6734557640B8191E901D00EE6F965549C869,
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,EURUSD,-33.019623,0.014305,true,3EC046EBCDD9215DDC72624B654BE504B918236F288D902E895564C5ECA8EFB1,
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,GBPNZD,-22.661079,0.009817,true,7A854DDB0C46AC8BDEBA6C6F911AAF728DB7EE55505BB590E8ADFB2C598429C9,
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,NZDUSD,-19.504958,0.00845,true,F12A2571508BD2B17C64F2C824F85B2E862688F28FF7C358CA1C893C1895A42D,
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,GBPCHF,-18.901009,0.008188,true,5B4784740963B11F60631CB02D709256AB8A26169BA6AD08A1CF19CCC266F7AC,
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,NZDJPY,-17.235202,0.007467,true,CBEBCE9C0C5207E2DC1F14F55A56C5EB8550B0C6EE1ED579B7BF2FDDDD33CB42,
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,USDCHF,-16.03478,0.006947,true,050A84B7E791B57D185089B2B7CEE5861F6784B2E758C6A996E916810B5526C7,
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,USDJPY,-12.004464,0.005201,true,8D5DEED024C7EFC824D7171B6DFC83097472FF747078EB27F6215C50BF45DA04,
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,GBPJPY,-9.076843,0.003932,true,44350869244EE594B63D06593626CB9AE3C03FD4684807749B1FDEA8A5F019EF,
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,EURGBP,-3.606858,0.001563,true,42E2AAF4E4F5696F28AFA80DB50B127D5B6516D06D406059AA24FE49F2C9257A,
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,AUDCHF,-0.181619,0.000079,true,5981252C711E6E0B15DB99474D407BB50F7A76C9653508B51BCF1DD2F71FB8A7,
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,GBPCAD,0.064057,0,true,94B47FCB3F34DF1EC7689D5CA396853C5C818A4E2C182B8EE779E5E5547210AA,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,AUDNZD,-2073.0693,0.881666,true,9DAF01EC00E794FD46DD30F00CAB6E4CDDA536F5DFC538071DCD66AB90A0E61F,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,USDCAD,-84.176156,0.0358,true,37C434050B420C7A739A1690DAB6800CA1022192BFB11F36F5A368539B5249B9,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,EURUSD,-31.790104,0.01352,true,F80AA471F26EECE60BF532FDFDC7B3196F91E95B42E9763B7ABCA19B4AFF4D04,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,EURAUD,-25.472595,0.010833,true,4687D83817D86779DACF09B03ABC3EE290777F2CB7CC8199F840F26046262E9B,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,GBPNZD,-22.661079,0.009638,true,B46CBE8EA82B693B046CC9EC730E7F3225D90CC3FA6490F20C3171B3121A63BC,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,NZDUSD,-19.504958,0.008295,true,73255E2DF28FD124718533BC627B2F45D2320FFD94E076A975374F68611A699F,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,GBPCHF,-17.832537,0.007584,true,BAAFA7DAF7FCB75D07C01D1CC8033E0CB7EFE601D0A689DA18CC93D96E9782ED,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,NZDJPY,-17.235202,0.00733,true,F4B810E730D00A0E1EBF8E933CD63E8101600156B9EA5359D3F871E7AAF67185,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,USDCHF,-16.03478,0.00682,true,2E731D7C8AF6EA786FC1C633A7B39528D93CA3DE127C24BECFCE0AEC2A47C547,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,USDJPY,-12.004464,0.005105,true,D927979AEDA00CFBA172B3C2AA6A6FB2A7C5DA044F788DF24597A001210BC754,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,GBPAUD,-10.147128,0.004316,true,005AA8D6C4D9FD3F693F7E414969C54EE33628E7C63CD72B8D10F954C5D0BB75,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,GBPJPY,-5.60631,0.002384,true,8893C7B74E144B6761D512424B59D9ED10953BE7F1A80B669FB5A880BF8B62DB,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,CADCHF,-5.10292,0.00217,true,106A0F73C0DBC595E7C036240C21D8B4C2DB1B9A7714D39E0DC8681FD180BD7A,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,CHFJPY,-4.017331,0.001709,true,5D752E2BB3DB25FDCB1D1D65122A3710824745815E78917812C71CF4F2B58822,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,EURGBP,-3.703932,0.001575,true,186F8862A9AA660E343C3EA02DBCBDBF4F7B2316B43453C102DA1ABA3379E0E6,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,GBPCAD,-2.223198,0.000946,true,F1FBE75F7E37059414D81E5FB7153D7067B73AEC275A42F823C856712AE19318,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,CADJPY,-0.620931,0.000264,true,EBC30C254363008D9CBD49897F93577D7473C5AC93577B7B91A608BDE36C7019,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,AUDCAD,-0.10699,0.000046,true,270A2986CD6F8B502756CAF25B901E25048104022D09247055796077F075D8D4,
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,pair_reset_limit,pair,NZDCHF,0.225404,0,true,1F1A2571AD9863AB7B7B70F150AB2B029E107505E3BDF294161838BEA16BB6F8,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,GBPAUD,-64.151933,0.263013,true,D864ED31F859F19606E34B14B5982A472175DE59C1C553A637625B67BEC1AB72,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,AUDJPY,-55.404579,0.22715,true,B785A4608791DB7C1305D23E83B22AAD8DE697435C4A0D5BFCB7399FB65E143F,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,AUDNZD,-53.695008,0.220141,true,25A818A033B686CDE52C9CF56559849B93CE2056C51AD74E6E5F550E2FE292BE,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,AUDCHF,-23.724371,0.097266,true,A7E0A5643029F2E188C2C01AA03F0010DD660B88ADE096BA4C3E7A779402CD10,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,USDJPY,-17.430164,0.071461,true,0D5D790707670F4DD266E20322506F1C2FE3FF0E05923574F027839704B75CEC,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,USDCAD,-7.99626,0.032783,true,46DD28C2DC3CFDCE42462815EFFAE8605A5A1B69564D83EA064FBA45881D4E1E,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,NZDUSD,-4.964987,0.020356,true,8F2E69A8BE6BBB60D97BC8401807553644ACD69490D37755E51FA8EF8E8B970D,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,CADCHF,-4.088705,0.016763,true,45E8D0E4BBEA02820DF47397AE7A172B7E2A1B9E2729AB32FCBE8EEE4C9D1086,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,EURJPY,-3.219883,0.013201,true,8C532158C11EBBE46A74483AAF629FF45E27CE2E523DBC4F869D5A2C85A29A3A,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,GBPJPY,-3.131803,0.01284,true,1DF666DBF7A7AC4252738B5ECEE5DF420283A229661FF3F8353DD0793A663FB1,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,EURAUD,-2.044154,0.008381,true,EB5D0C73355E817C4A501349D54F6BF793BDF2289AA40FD8AA228AE4307ED9F0,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,AUDCAD,-1.513402,0.006205,true,BA958943F9E18DDB9679AB0AE18DCDAC28C2F1FDCD8214D7C195FF23E66786FD,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,EURNZD,-0.846432,0.00347,true,AADE641F8A39E505F707B53DA3A969B093851CCBCB5B98B184618984B24C36BD,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,GBPCAD,-0.786631,0.003225,true,B54EB2DCA8F39D135F2878410BD31A035DECFC83B2A7C5F75DBDCD4DCBFD8815,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,EURUSD,-0.421255,0.001727,true,DEC1FAFCA4AB52A650901FA04C0894A9FB0D28F884089D9BB9B67D6E2550616A,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,EURGBP,-0.298055,0.001222,true,051FF240C301F504132219D85EA88B7ABCDB73AFF95718D37615E01FDE512138,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,CADJPY,-0.194302,0.000797,true,B9279FB28D92629CC45303D1C0E1F836CC1117AEAE2B9476D88D50725D248D2A,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,USDCHF,0.202355,0,true,1F3AADF93E78ABAA1E787AEE1DB15394ED9A8C43304EC9DAC1BB09F46675BBE0,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,NZDCAD,0.296716,0,true,8679C3A17DCA5BDC2B157BF8055A47CC5304ED11C973B6F0C0EFA13A5DB771CE,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,NZDCHF,0.344328,0,true,AAE50089BE5B342A50429AB57BDB43733203E7653783068F478A6F1701A3EAFC,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,GBPNZD,0.818536,0,true,E8612BAA10D3E770ED82002253287D308E933E191AA9638F9D5BB5D68756D545,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,AUDUSD,1.137882,0,true,9724838017EDF03589F24C1EBD30FC0FF106A9B7801F4C376DEF1822137A045C,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,GBPUSD,1.167136,0,true,7A21234A0E62F1D1C3317FC91569AB2E0AEF01E21BD4A8A201057105B28A75CC,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,EURCAD,2.226973,0,true,3087AC87DDE3EABC89112560F3F025900C343FF13E7C110366E1C0B71F2362DF,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,NZDJPY,2.748728,0,true,368137D7F032AEE2D05066E439803947965D13AA6871E55CACE95DF237DEB479,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,CHFJPY,3.049964,0,true,3C262846B43E6BA5607024DBDF64E7D7AA8F145F19A7760C7AE5ED87E914F3C0,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,EURCHF,4.565078,0,true,BF5606A3DEA469AE59A4C6509519BDD9FAE5A33548E0BF91F08EC4F4B0D9DDF0,
PAIR_TWO_SIDED_GRID_T075_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,GBPCHF,21.393287,0,true,E750F76CD82BD4AF40A685E02425444C259DF8EC84A3EFCF0D36E0F88F67EB9A,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,GBPAUD,-64.068313,0.234856,true,62392D83B97968A69D8EC954C26654070738B72227FEC733F4FE12D6E9B86F8E,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,AUDJPY,-55.526761,0.203545,true,044758177B2135A62B7F694060D1245F3A62DAEA08680C46F647B6CEF9E8D23E,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,AUDNZD,-53.494483,0.196095,true,E00FDCAB7ABD65798B6BB3E3823199ACDB6A9D185B53EA87C6659BB434AB9039,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,AUDCHF,-34.945478,0.1281,true,ABF764271A0137D816901B9E1EC7B26EA02D57A0D2B865321450385EE253721A,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,USDCAD,-23.007575,0.084339,true,EEFE2271E61F882715A2DAB2054052A130015CE21E3EF7368F85A26BA931AFAB,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,USDJPY,-18.077442,0.066267,true,302095AEFBC608F51A9FFB014CF1C5BA79D8FC0A98197C1AFD4EB55299CD1F7A,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,EURJPY,-4.574169,0.016768,true,C8BF0ACE99F477E89FB346578FDF75F6A83F4779366B0AA2ABB355F47DAFBF51,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,CADCHF,-3.976152,0.014575,true,4167B13BFDDFBEE0F22C19B3FB7FFA2429300A5927AB1F1EE4CB1CEDEB7A651A,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,AUDCAD,-3.285711,0.012044,true,094AAF635FB6BA575ADCDC23E15AA5FB0FEAF0953C8CBA923A24CA02CF1F5983,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,GBPJPY,-3.040266,0.011145,true,F9B7BB594EDA195097E9CD1785C18C926F7934D344F18F7EFDF338D363D78606,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,NZDUSD,-2.567586,0.009412,true,DD37D1B120B4CC4D84A69D2CDA87FF58CB2EB7968EAC8ECDBB001907BA2B1AE9,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,EURAUD,-2.496751,0.009152,true,7A44274E7C938CC1E1536177EFB2FD4D13A609E4F7BAEAE607E7DE49BB26A2DD,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,GBPCAD,-2.223198,0.00815,true,11ED5CB9CBB7E4423D85490A537941C0BBE1ABC2AA202AE251929184AA8D0AB9,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,CADJPY,-0.655887,0.002404,true,72DF17DEF5365CD7B9824FB3516EA00B45A7DD28B8F354D41E4782A31B8DEC75,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,EURGBP,-0.298055,0.001093,true,7E5EE78DF1DB48BC273D5DBF4CFB71A367FF5E3F41AEEE99AF45C14B215C3C83,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,EURUSD,-0.227446,0.000834,true,E0A954911DBD99F1F6EEE81FFD76F601EA0E7D2B8FF7CD6E12EBF76EE475AE95,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,NZDCHF,-0.149574,0.000548,true,2F4B491E14FCCDB0632ACB89B3680E167AA3411611D159D2B1D760B682D950A4,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,USDCHF,-0.096114,0.000352,true,AF317F73E24D66F5C11B945301078097202817F5EE8D0C50C31563C35CA203C5,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,GBPNZD,-0.087251,0.00032,true,6A7A99AA879A502C29066925603A3BFEDA313B31A59948C828E5C870BA659B6D,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,NZDCAD,0.296716,0,true,A178673F18F689D24EA0884E2966EC104C210CDAFA0FEA4B492D24389ADD053D,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,EURNZD,0.468679,0,true,BB06DBE218B862454C60729C8ADB8DB234414138DD548A1C860CBDC8D7258D7E,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,AUDUSD,1.317098,0,true,A730C4F710187115CDA7672C838656D5851BE52B22E9FDB4877B73E24F054B61,
PAIR_TWO_SIDED_GRID_T100_S020_L3_FINAL_RESET_RUNNER_050,pair_final_reset_runner,pair,NZDJPY,1.406301,0,true,6D61163D5FADBACE23D584F3A4E897CF1312501BAC4C8E2C46D46918C2C00299,
