rule_id,rule_family,base_rule_id,flip_policy,close_reason_bucket,event_count,adr,loss_adr,win_count,loss_count,median_event_adr,worst_event_adr,average_age_hours,content_hash
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,warehouse_hard_loss,97,-3809.975021,-3809.975021,0,97,-20.442767,-364.067975,418.870619,D813DC1660ECF606103E69B7BEC8FE009400B346390D8CE8400E6D2A883F2F1A
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,candidate_b_flip_close,15,28.178882,0,15,0,0.524475,0,118.982222,6CFC700C32EB322B154B741A6614AF5BAC78A80FBB81E3CF03F3278830FAF9E0
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,data_end_open_inventory,11,-381.236523,-381.236523,0,11,-18.95205,-146.633187,520.063636,B1D19E1AC4911436CC13700A638FD3B28CD0ED0A5D3352E5C7B807821B3A1796
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,target_reset_close,8590,7722.972214,0,8590,0,0.792461,0,67.898855,85DE76F5C9E4E29E298B251D9A06A75DEB903A034079ADC9D90025DF03859B92
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,terminal_reset_limit_close,7685,6557.212511,0,7685,0,0.791236,0,19.822462,5D077BB79045056E2E0CDD065F7EF86BBC4C935F28EA52D472993ED3A75142DA
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,warehouse_recovery,72,18.450114,0,72,0,0.072763,0,268.552546,DF3CD715856592FAE88BB79EA92EF1787C86FCA12DC3CCC4637AF7F5CC37F684
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,grace_expiry,83,-3319.189475,-3319.189475,0,83,-28.696083,-316.673731,566.81506,68934E37FE17DDF56AE369ECA812D357CD270841B382C0A21F6DB02EAA838F02
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,candidate_b_flip_close,15,28.178882,0,15,0,0.524475,0,118.982222,025B457F512202825DDA172182D0B8B9C81ED923D2FD6621CD7423AAD5FD00E0
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,data_end_open_inventory,11,-381.236523,-381.236523,0,11,-18.95205,-146.633187,520.063636,FC80236F63008353B3D75BA558DF44A642252652DDB926A8C065AF6904BBF107
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,target_reset_close,8590,7722.972214,0,8590,0,0.792461,0,67.898855,FD678FFAD2A07E360667871BE5B7E47E815B6DD76A18EF46627D49A181F5D862
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,terminal_reset_limit_close,7685,6557.212511,0,7685,0,0.791236,0,19.822462,A9E30A9DD0B7217CD2EA89B46221B118AAD84DE727C184CA52DD7D4F89CCE0A8
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,warehouse_recovery,29,5.767974,0,29,0,0.084716,0,281.556897,4296A0AD592D614E693D9C967AAEA09FA62C0FB4F7C46CEB00DA42A62BE8244D
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,warehouse_hard_loss,95,-3779.443378,-3779.443378,0,95,-20.515975,-364.067975,416.389474,C97E76F83FF4C6473F8B78D9C926A6A656AA51398C2AF5013652258AE7529381
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,candidate_b_flip_close,46,-13.847705,-42.026587,15,31,-0.566771,-2.963438,160.25942,D3093BB4C03AFDBD043611C2CC0269C2FA8ACFEDAAA9305E688D3A8FEEC3D3C3
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,data_end_open_inventory,11,-381.236523,-381.236523,0,11,-18.95205,-146.633187,520.063636,8E84CAE8C19C1BC9EF416FECFA30D3861E37D5ECBB4E6B5421E54991FC4FE7A3
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,target_reset_close,8590,7722.972214,0,8590,0,0.792461,0,67.898855,CAAAF42A99E66C4EDD0E660FE92A5B9020216D576C6E9CF20E353DE1E709EBE6
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,terminal_reset_limit_close,7685,6557.212511,0,7685,0,0.791236,0,19.822462,F120ED2732025BCAE705E98E5A4C47A8CA2FBDA40BCE2B74C4CB19F329D38CD4
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,warehouse_recovery,147,63.86283,0,147,0,0.127315,0,2044.017234,0B1BEFB6D45566720C141EFFB453BBDB294077DABD60B53179509483D48A5121
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,candidate_b_flip_close,15,28.178882,0,15,0,0.524475,0,118.982222,404DD79DAB8DA790E60E8C9A8ED3A2FC2F9BC3C147AEB4655DA980003C5130A6
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_2_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,data_end_open_inventory,19,-4159.141178,-4159.141178,0,19,-82.507479,-1005.283173,9234.220175,FD28DD6A7B09EB812B724CFB06B1B828917CE6BC60B6D1A2FD3C5204FA189B3B
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,target_reset_close,15493,13841.079814,0,15493,0,0.793572,0,56.743212,CB56EAE16CEFFA4244FDF6A3D6D7F8C9BC227BB6F8ED5B31798CD4CB2F445625
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,terminal_reset_limit_close,6165,5272.805365,0,6165,0,0.791059,0,17.354839,6A8CE9E414EA2381EF8DACF1A7806CFAF5906841F7BC5E8F7D6B43189D6F5279
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,warehouse_recovery,123,21.136719,0,123,0,0.062187,0,203.427642,57F9FE2E9F5AEEDF09AAB3EC5DECDEA0CB471B05B8206EF11600C0B9164BBAE8
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,warehouse_hard_loss,144,-5139.974008,-5139.974008,0,144,-17.889355,-364.067975,394.226852,CE4BDF910FC0E5A5AA1247B83EA413DF28F81F36A54CFB5F2D84E6A58D9A4B7D
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,candidate_b_flip_close,43,40.334749,0,43,0,0.384287,0,96.433333,8C6FC07DE6BA73FEC2833F740F0B02F664F0F3E58313C6D9971558B23931BA8B
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,data_end_open_inventory,13,-2308.220032,-2308.284089,1,12,-17.235202,-2073.550175,745.032051,9B230ABE1FD2BA73814074B4375EEBCD663F1350105FC5A627F3863391E99128
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,warehouse_expiry,1,-6.521436,-6.521436,0,1,-6.521436,-6.521436,2241.833333,CF61AAB78CCE7A3DFB09D0D3741333F8F03A6472CD8C766AFD8DE242CFF0BB54
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,target_reset_close,15493,13841.079814,0,15493,0,0.793572,0,56.743212,E8883EC0701B102FE063367600B140866946421CB3AB3DBF4B4EBBDE539C593F
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,terminal_reset_limit_close,6165,5272.805365,0,6165,0,0.791059,0,17.354839,23C8CD01977E184C2BB6898B204AD24570729676C06069CEB2BBAC699918253F
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,warehouse_recovery,140,31.015217,0,140,0,0.063013,0,210.996786,4E7F6BA033BEDD4C9449D341EE88941E48F9D860197DAD99B2062DDDE537A149
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,grace_expiry,128,-4960.947598,-4960.947598,0,128,-23.891794,-316.673731,520.916927,7EE4A74E3B016A1E499C550DAC376E4DEC8C5D7878B0CBF9AF27F0924E278E2E
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,candidate_b_flip_close,43,40.334749,0,43,0,0.384287,0,96.433333,53C6706C5410DA14F1948D6513F102D34F023B221AB196B8A2C276A858BF0FE5
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,data_end_open_inventory,13,-2308.220032,-2308.284089,1,12,-17.235202,-2073.550175,745.032051,80BE2632A6D88918B5E82B19A6667789DA8401ECB8AD161AF9B91F9480B0CF66
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,target_reset_close,15493,13841.079814,0,15493,0,0.793572,0,56.743212,7152E8F56CE44E2EAD9A92F10D5D1F04A0FB989D79B21E7B08D3258CD50DF755
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,terminal_reset_limit_close,6165,5272.805365,0,6165,0,0.791059,0,17.354839,FE0166B79DD124AA2F07E9D0CADF8385EE77C6012FCB47952F82B7678732CEC3
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,warehouse_recovery,50,15.434648,0,50,0,0.093278,0,249.461,1D728FE62D881CCED69F0785AA595FDFC4A36FBFF3705F2135CBCF0DB9EADDDF
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,candidate_b_flip_close,122,-43.683947,-84.018696,43,79,-0.36962,-2.940061,109.309016,CD0CC66A19B6F5972ED635B461B16E9AFFF4D1E1F175ABBA53441E5823D883CD
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,warehouse_hard_loss,139,-5064.416939,-5064.416939,0,139,-18.432927,-364.067975,395.6506,FA4B514BDD5143403F04FBBADF1632EC5335B11A919BCFA623F046F0D696B2CF
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,data_end_open_inventory,13,-2308.220032,-2308.284089,1,12,-17.235202,-2073.550175,745.032051,DF17EF9D34ED56DFFC057DB3450CFA7B70262D9D6BE900BF71FA5B379AFF2F80
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,target_reset_close,15493,13841.079814,0,15493,0,0.793572,0,56.743212,EBBB783EAE62F54E0902CED4B02ADF683D47C10FC5BBAAB3F0CC26FFB6CFA71A
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,terminal_reset_limit_close,6165,5272.805365,0,6165,0,0.791059,0,17.354839,0BE81FC6BCEB24EA000A351AB08CC9ABB1AADE6AFE15986DB13206641FCE7EBD
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,warehouse_recovery,254,85.266033,0,254,0,0.096683,0,1627.820144,93D4866DC2D289F4925CC9C50F85B0DAB6D8B5CA260995A4482404794B0834F1
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,candidate_b_flip_close,43,40.334749,0,43,0,0.384287,0,96.433333,7F74D9CFBB16660F2737380B79AE05C0E6289501105DFD35861085FAD4DE0910
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,data_end_open_inventory,27,-7344.595093,-7344.65915,1,26,-123.760164,-2073.550175,11041.217901,736C3B85614B75F919E29C439066A653F286F4B8C1045D89D0ED123F1B6BD721
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,target_reset_close,14297,16658.181016,0,14297,0,1.047997,0,71.353223,E46E20EE5C155558815E6D66947880B59A601340C0C2F52592081833734C2EF9
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,terminal_reset_limit_close,5070,5698.938595,0,5070,0,1.044309,0,19.447045,96E0357367C8444A361851BD8E8DA9CD3B5694D2962246D97F829C33513C5AA1
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,warehouse_recovery,177,20.177728,0,177,0,0.061591,0,200.504237,F9A923D520206856AE1513AB3D5115CD4629322BDF964203F53CADA59569B7C5
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,warehouse_hard_loss,166,-6241.369363,-6241.369363,0,166,-18.247304,-631.409219,396.116466,CDB6A615D3E78C06E9CB045FB26B2FC83BB0789EF42D02B065C2F9558A124ABA
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,candidate_b_flip_close,58,64.247153,0,58,0,0.583468,0,92.758046,E55742C3CB885A308C835A34B5A15728AA70F74341A49C334CF41F657F50F30D
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,data_end_open_inventory,19,-2351.084511,-2351.309915,1,18,-12.004464,-2073.0693,698.388596,94DD206A8E958A7DDEA95966482D4945DEA778C7CB255A0E94BC6EBEA8D0F742
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,warehouse_expiry,1,-6.521436,-6.521436,0,1,-6.521436,-6.521436,2241.833333,7F84DD7CD6863B8F2BE70FB60DC546264E7419BA06B5CCE9E6369F7015F7067C
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,target_reset_close,14297,16658.181016,0,14297,0,1.047997,0,71.353223,9AE70105A16DB02828F200C2C15C6AA392375927AF31D3F3416051A8C3E3BAF5
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,terminal_reset_limit_close,5070,5698.938595,0,5070,0,1.044309,0,19.447045,2ECD77B7C6B74501E65DA110FE8105B09E514A6082EB048663D5D626ADD2F39E
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,warehouse_recovery,196,39.316818,0,196,0,0.073667,0,206.835034,46E552DB11BBC92CEF33DBF8E4E0CAD78538F6BF86B9DDB4AF3196D8EA855C03
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,grace_expiry,148,-5949.075721,-5949.075721,0,148,-23.289902,-411.29657,522.65,AE859535CD0E91EDCB194B8EEF41E01D46A6E6C548083972EBC12910CB032720
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,candidate_b_flip_close,58,64.247153,0,58,0,0.583468,0,92.758046,2C21BABA73F1727C3AE3B122716429C0E68BBA81C62C79443B1670F1FB26CE97
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,data_end_open_inventory,19,-2351.084511,-2351.309915,1,18,-12.004464,-2073.0693,698.388596,E27D32B63F7B2FDC71AC493612A135BC530F79DA209208E982F98786787DEEEB
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,target_reset_close,14297,16658.181016,0,14297,0,1.047997,0,71.353223,0DA55C3D1CACE8E30F4F77252B09BE56C9189DE20F2ED0B2B9D35F52CFA35F4B
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,terminal_reset_limit_close,5070,5698.938595,0,5070,0,1.044309,0,19.447045,5AB2FB10A1939D1CBF390B64887C9EA7ADBD312BA1B1A11AD8BC1E613260B6DD
