rule_id,rule_family,base_rule_id,flip_policy,age_bucket,event_count,open_loss_adr,realized_loss_adr,flip_loss_adr,recovery_rate,average_time_to_recovery_hours,worst_pair,worst_pair_loss_adr,worst_currency,worst_currency_loss_adr,content_hash
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,1_2_weeks,788,-22.507867,-1311.948313,-3.422613,0.920051,204.583333,USDCAD,-138.176283,USD,-500.74469,C492ECE8FF71BB7ABDD43BA953D3AED4226DE61352BC71113FE259BAC15572C5
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,5_8_weeks,114,-82.507479,-862.368342,0,0.885965,881.216667,USDCAD,-256.583181,USD,-693.050169,B70F2E016B645658FFA25564C7CA6ED399C889004360A79928FC5564D1C8B081
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,3_4_weeks,275,-54.10093,-996.534082,-0.649377,0.883636,416.616667,GBPJPY,-164.091238,GBP,-381.559285,267BE09F2FDE2E336AAD0E15EA8B6DFC9D31201D225539BD38EC82FEEE69EC28
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,9_13_weeks,38,0,-485.975797,0,0.921053,1660.033333,AUDCAD,-364.067975,AUD,-470.959686,3241E57B9C46316407CA9FFB288BDF40D93F5A2D7E24B4CBE2ABF5F0344ABDCC
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,13_plus_weeks,22,-2073.550175,-555.028566,0,0.863636,3743.8,AUDNZD,-2347.619206,AUD,-2628.578741,68FF6D49DB841AE7369EC3316E2BB3507A1D1B8C49F9B6B07C1E9D79F9F96A85
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,same_week,20692,-75.617638,0,0,0.997658,15.483333,GBPNZD,-22.661079,NZD,-59.401239,F6E12D8E36D39A8D5841A15D9C4ACCB7BBD4CBD7F2A1D20D88DA16F5B1FF1D5E
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,1_2_weeks,753,-22.507867,0,0,0.996016,204.733334,GBPCHF,-18.901009,GBP,-22.507867,1251ADB3D18B9C0E5F88FEE41A19695F188B16C5B76549F085F310F251AF122B
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,5_8_weeks,133,-82.507479,0,0,0.992481,892.891666,USDCAD,-82.507479,USD,-82.507479,9FF60D589C30266584171E9F38229318B6751B81B49EBD182503A01495D487DF
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,3_4_weeks,290,-54.10093,0,0,0.989655,419.8,EURUSD,-33.019623,USD,-45.024087,53C3DAFD64FA88EA9D01FD9CD776C6CE3DECA219C727E167360F3F862D81EB25
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,9_13_weeks,46,0,0,0,1,1680.925,AUDCAD,0,,,8013C464EC7A165CDA8DFFAF9CB67A5AFDECC25C678E37A264BC96FF4A766A50
PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T075_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,13_plus_weeks,68,-7109.925236,0,0,0.779412,3802.566667,AUDNZD,-3402.645513,AUD,-4911.781194,0461C9E17082E710B93320877DB2FC55C4F32881A26A0D50159EA55C5D6CC71F
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,same_week,18246,-85.284191,-898.596988,0,0.994098,20.725,GBPUSD,-157.099172,USD,-415.356775,3EC4EA8123DFE681B23CC9AC0A97A5FC057EA0094B55A9248669626D72EBE9FD
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,1_2_weeks,967,-23.759667,-1375.968406,0,0.926577,204.408334,NZDUSD,-171.393085,USD,-513.358793,7013874F7D6C8DB0D64DCEE220B62AA87CF3FEC4B3C3C0DA3AB9308EBE7A0540
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,5_8_weeks,142,-84.176156,-1271.639439,0,0.887324,874.133333,USDCAD,-277.680336,USD,-1025.543239,B48CF21D0FCEF5E1ABFF338D9F7E8E653F7D40A0DBDE1072A33C24ECDE41ED51
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,3_4_weeks,365,-49.400878,-1392.98497,0,0.882192,420.333334,GBPJPY,-245.672159,GBP,-666.070507,1DA64BA8633A4D26E5AF151EE76FC4B3153C4581E91F1ECF274D3219E6EFC01E
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,9_13_weeks,46,-35.619723,-753.312093,0,0.891304,1740.166667,AUDCAD,-631.409219,AUD,-773.920653,D64261801DF7C79275F13EF16B87EBEE62A04507F691F38067F0AED50636D3D2
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,13_plus_weeks,22,-2073.0693,-555.388903,0,0.818182,3776.325,AUDNZD,-2340.977232,AUD,-2628.458203,BF89F2643879F995298624D89ED2D0D0EE7F61DA52720DA2FF4DC624679B31A9
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,same_week,18207,-85.284191,0,0,0.996282,20.725,GBPNZD,-22.661079,NZD,-59.401239,F97EFFD0AB78543BB2C09B4F2CE542AB4EF806514A20E1513943D0494DB00A3A
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,1_2_weeks,989,-23.759667,-1801.499897,0,0.918099,204.308333,GBPUSD,-333.965463,USD,-778.982812,6DBBB0121811582A68C6835B61BD250D61FFAFB5F527208DB7EF4037EDBC64D4
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,5_8_weeks,144,-84.176156,-1247.780162,0,0.875,877.925,AUDUSD,-411.29657,USD,-1046.746088,47DA7C0454E7E5B532361F45CBD233DBDD87EC8E9C0A1786FFAABD0F799952E7
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,3_4_weeks,382,-49.400878,-2018.650145,0,0.863874,419.416667,USDCAD,-225.560199,GBP,-725.672354,0AB6CB72BED3A0868AF344AF47F66DF21F22BC49A5467D2F65D105D7BE01DE80
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,9_13_weeks,45,-35.619723,-348.222393,0,0.888889,1744.266667,NZDUSD,-205.48344,NZD,-205.48344,D95E1FE7B7EECA817CCAF12B4885FFAC3C3C5C79857C7643A8EE66FA83BC224C
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,13_plus_weeks,21,-2073.0693,-532.923124,0,0.857143,3776.325,AUDNZD,-2289.318693,AUD,-2605.992424,FFF5E57B43339334C24E3F096E491873FE25CD4D88795479AF20666DB2E41FE7
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,same_week,18275,-85.284191,-1019.486209,-135.979684,0.987654,20.558334,GBPUSD,-165.917406,USD,-448.220033,AD95DFC6918970363A92FC890B0AE145F89C249F4C96E0425953FB8661970E27
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,1_2_weeks,949,-23.759667,-1346.575428,-0.729647,0.925184,204.408334,NZDUSD,-171.393085,USD,-513.358793,924B58B9A53D1E73C291CB0F7FF1C5A51301A88260F9F8B6CF1C972937A994C4
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,5_8_weeks,139,-84.176156,-1271.779643,-0.140204,0.877698,877.925,USDCAD,-277.680336,USD,-1025.543239,7C5638EE1FFD26C7A8864C115F3D5B36DDEC6BAC0B2FD60D6E223B7E7FDE62DB
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,3_4_weeks,359,-49.400878,-1364.215389,-1.380622,0.880223,421.991667,GBPJPY,-245.672159,GBP,-650.980887,81A4A1BAFAD8D924FAD1D7DF10C886507813495269FE1F6C757613F8A764B57E
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,9_13_weeks,45,-35.619723,-753.312093,0,0.888889,1744.266667,AUDCAD,-631.409219,AUD,-773.920653,41452222E3D544C0DC15B685F47269EA38120D954916BA15FF9166BE8B4B5273
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,13_plus_weeks,21,-2073.0693,-548.867467,0,0.857143,3776.325,AUDNZD,-2340.977232,AUD,-2621.936767,B81DC91C602BC9864855B850453574166556150CB7A01006A4A468D1044C463C
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,same_week,18207,-85.284191,0,0,0.996282,20.725,GBPNZD,-22.661079,NZD,-59.401239,A0267649F552DA07B63E9FB70C35FACA815DF0E3C5B862924995CA843BC0A103
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,1_2_weeks,926,-23.759667,0,0,0.99568,204.641667,GBPCHF,-17.832537,GBP,-23.759667,5C6EA70EB972E74C54F4B8FA59F8F9BB73AF83126DDDEB8D1004854EDACE5962
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,5_8_weeks,163,-84.176156,0,0,0.993865,887.85,USDCAD,-84.176156,USD,-84.176156,0140EC50C65DED760B21BC049D4ECD6D285F891F5416A0711BD711C5BE756851
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,3_4_weeks,367,-49.400878,0,0,0.991826,424.5,EURUSD,-31.790104,USD,-43.794568,CDD400F1DF7955BD210649D7F5D6C80B59DF0BA35EB5047AE29EF256669A6EC8
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,9_13_weeks,55,-35.619723,0,0,0.963636,1740.166667,EURAUD,-25.472595,AUD,-35.619723,F4A9080846B41144DD1954EE8F277E1796F90A8C48FA950FB65B5F0C70B630D7
PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T100_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,13_plus_weeks,70,-7430.713256,0,0,0.8,3933.591667,AUDNZD,-3403.674009,AUD,-5104.337544,4E43F489C684C27ED72CF8CE90E1FCBCF9DA25F78413D60032D441551BB15DBF
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,same_week,15975,-84.566249,-1029.959859,0,0.991047,24.45,GBPUSD,-163.605884,USD,-400.561237,96147E243C52FA862E07CD66D509DD7E23364280B50676756A11008F867ECB40
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,1_2_weeks,1117,-24.019263,-1544.51366,0,0.931065,204.691667,NZDUSD,-178.66644,USD,-597.738648,A7D095CED3D18E082DAB37C818DB559B41F5E5980425B136B38D9C07B02DAB7E
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,5_8_weeks,159,-81.529317,-1553.060257,0,0.867925,872.975,USDCAD,-269.239409,USD,-1062.856743,2CE0553C3EF384772FA967DB227DB9D76A5131227FC2DDC60EAE5E8579398833
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,3_4_weeks,404,-49.295001,-1407.971704,0,0.876238,428.741667,GBPCAD,-183.339512,GBP,-551.863038,D0F7F8F6226A4CBF55A684B2ED81F0FA825859785621D368EB96D451B48BE74A
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,9_13_weeks,52,-24.810429,-791.020836,0,0.884615,1654.616667,AUDCAD,-638.678661,AUD,-770.380801,1615E90CC9CC874C109C2D0E946194ED8650F9A2285A3FA958CA2C10439BAA6A
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_LOSER_WAREHOUSE,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,warehouse_losing_flip_no_new_fills,13_plus_weeks,29,-4204.952653,-901.171337,0,0.758621,3463.083333,AUDNZD,-3387.285553,AUD,-4760.341556,C797C615AA65CF7DA17BCFE6041AFCB7A33FED6FD8E02F215778219627477E9C
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,same_week,15929,-84.566249,0,0,0.9941,24.45,GBPNZD,-22.661079,NZD,-59.401239,BE0316FE27BC36156C894D2672D049812981E6BC7C12950694DC7C744CDE071C
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,1_2_weeks,1151,-24.019263,-2083.769488,0,0.92007,204.666667,GBPUSD,-338.090912,USD,-818.830098,8C56497552D84D3F2141044631B500AB9275EEB0D017D179602BB16B11D87F3E
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,5_8_weeks,161,-81.529317,-1697.443102,0,0.863354,873.483333,AUDUSD,-405.677088,USD,-1167.5214,4CA14B1908A15B11E973C3AA6992388BECD91CAB19A77C855B66A4EAD74F43DC
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,3_4_weeks,418,-49.295001,-2070.830729,0,0.856459,426.366667,USDCAD,-275.550667,USD,-735.013603,DABF5F45DF4768B83FF466E6F52BAD3E6EE3B3F41270C306304881488DC3EB7A
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,9_13_weeks,49,-24.810429,-239.783609,0,0.918367,1676.516667,AUDCAD,-140.299261,AUD,-165.10969,777F924BBB326B85F74BB388EEDFA7D8648D74E5741AC6FB355C72F9B388D419
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_GRACE_1W,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,grace_window_losing_flip_no_new_fills,13_plus_weeks,28,-4204.952653,-877.765558,0,0.785714,3463.083333,AUDNZD,-3335.627014,AUD,-4737.875777,B5651F6A0EDDD5D02B18CEA744D7D0F2B017EEA066D96718076286E7ED6242F8
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,same_week,16011,-84.566249,-1164.47396,-149.64198,0.982264,24.316667,GBPUSD,-171.541286,USD,-433.785918,FE8F3EEEAFE660D006712BC5F5CF8E2D9DCDF33B25332F673322EC1774A41306
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,1_2_weeks,1097,-24.019263,-1506.11501,-6.746035,0.927074,204.916667,NZDUSD,-178.66644,USD,-601.190393,313B72404B026E8DAE14F006A8DE125EEE441555F16A5248DB8DD2E7C5F3B364
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,5_8_weeks,156,-81.529317,-1539.381912,-1.361209,0.865385,874.783333,USDCAD,-269.239409,USD,-1047.817189,1105ED187CA5E26B73390741B84DA618EC5B64290239F8A8F3A742344AD5338C
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,3_4_weeks,395,-49.295001,-1377.837927,-0.731245,0.875949,431.441667,GBPCAD,-183.339512,GBP,-536.81764,38DEC12531FB3436B4D6EA1C30D3322586E130EB1C902362E408D154D09D8B03
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,9_13_weeks,49,-24.810429,-775.995511,0,0.897959,1684.233334,AUDCAD,-638.678661,AUD,-770.380801,634C0C1B074E7C64339D7DB264EF1014B66BE79A1391855B735F1E8011A717A2
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__FLIP_CLOSE_SMALL_LOSS_WAREHOUSE_GT3ADR,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,close_small_loss_warehouse_large_loss,13_plus_weeks,28,-4204.952653,-894.649901,0,0.785714,3463.083333,AUDNZD,-3387.285553,AUD,-4753.82012,15EDD5D97BDF4B85005903328BFDA13EE6BA4DFB4D7EBB11098D70DC6BA75ACE
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,same_week,15929,-84.566249,0,0,0.9941,24.45,GBPNZD,-22.661079,NZD,-59.401239,3849929E0B3E4E1EC3EB1EFB68B83EDD5C4741114F19818418E2B7D79036AA23
PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK__NO_FLIP_FORCE_DIAGNOSTIC,flip_counterfactual,PAIR_TWO_SIDED_GRID_T125_S020_STOP_AFTER_3_PAIR_RESETS_WEEK,no_flip_force_no_new_fills,1_2_weeks,1075,-24.019263,0,0,0.997209,205.025,GBPCHF,-20.276503,GBP,-24.019263,9F6604D9B047CB45DED5EF4E0CDEA32E8EFA3E3AB1B9DA8A7B4F649D43BFD6F9
