variant_id,symbol,date_range,price_bundle_id,warehouse_manifest_id,warehouse_hash,weeks_replayed,tail_fraction,tail_activation_adr,tail_trail_adr,hwm_reset_step_adr,cost_fraction,final_equity_mtm_adr,liquidation_mtm_after_estimated_exit_cost_adr,closed_pnl_after_cost_adr,grid_harvest_pnl_adr,tail_realized_pnl_adr,tail_unrealized_pnl_adr,max_equity_drawdown_adr,return_dd_ratio,weekly_mtm_profit_factor,weekly_sharpe,weekly_sortino,weekly_win_rate,fills,grid_target_closes,tails_created,tails_closed,tail_stops,max_open_inventory,max_tail_inventory,total_modeled_execution_cost_with_liquidation_adr,cost_drag_pct_of_gross_profit,final_equity_vs_baseline_adr,max_dd_improvement_vs_baseline_adr,worst_drawdown_window_start_utc,worst_drawdown_window_end_utc,verdict_hint,content_hash
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR1,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,1,OFF,0.02,411.293013,409.319013,1243.513018,1141.23051,221.188508,-79.225807,-1300.867232,0.316168,1.026631,0.008383,0.011847,0.483582,6044,999,999,987,987,197.6,10.1,120.88,8.872454,15.203347,-16.59348,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,FEEF64BBA44F4D1E0FFC7EC0DE397B614D3AA9805548F74C4B1A54454402BF87
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR1,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,1,OFF,0.05,232.934013,227.999013,1065.154018,1141.23051,221.188508,-79.225807,-1322.857232,0.176084,1.014982,0.004745,0.006708,0.483582,6044,999,999,987,987,197.6,10.1,302.2,22.181135,15.269347,-16.59348,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,F00FC1B4A89EFB51133AF4C4E8965065599DD13A2CF5D7C757E1490550370D78
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR1,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,1,OFF,0.1,-64.330987,-74.200987,767.889018,1141.23051,221.188508,-79.225807,-1359.507232,-0.047319,0.995908,-0.001309,-0.001853,0.480597,6044,999,999,987,987,197.6,10.1,604.4,44.36227,15.379347,-16.59348,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,14BFD0AB954A87DFBA4D87AB376361ADCC4DD645F845FDE7EADC4930DCA819E2
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR1,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,1,OFF,0.2,-658.860987,-678.600987,173.359018,1141.23051,221.188508,-79.225807,-1432.807232,-0.459839,0.959016,-0.013377,-0.019003,0.471642,6044,999,999,987,987,197.6,10.1,1208.8,88.72454,15.599347,18.282605,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,interesting,8569D3BE8F601EF0D7A928C2E8469A90384C63C3FE76F3FE1CB13BA0BB4E7876
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR1,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,1,OFF,0.5,-2442.450987,-2491.800987,-1610.230982,1141.23051,221.188508,-79.225807,-3110.937748,-0.785117,0.858153,-0.049241,-0.070962,0.426866,6044,999,999,987,987,197.6,10.1,3022,221.811349,16.259347,23.839899,,2025-12-29T00:00:00.000Z,interesting,8BEB255F094A91DD2B08E850389A5840DFC76CEA130E0767AB370442DE6C9A74
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,2,OFF,0,538.968837,538.968837,1371.188842,1141.23051,229.958332,-79.225807,-1284.461789,0.419607,1.035097,0.010994,0.015535,0.483582,6044,999,999,987,987,197.6,10.1,0,0,23.929171,-14.848037,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,F16B90A2308DC4D5F3639E1EA21A904BE74F9F6958CEA53077F0A83E71B98622
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,2,OFF,0.0025,524.105587,523.858837,1356.325592,1141.23051,229.958332,-79.225807,-1286.294289,0.407454,1.03411,0.01069,0.015106,0.483582,6044,999,999,987,987,197.6,10.1,15.11,1.101963,23.934671,-14.848037,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,D64C37132C812CF36E146AE5FF761DDB58AE0937C5FB060181C1A6BC863338D6
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,2,OFF,0.005,509.242337,508.748837,1341.462342,1141.23051,229.958332,-79.225807,-1288.126789,0.395336,1.033124,0.010387,0.014677,0.483582,6044,999,999,987,987,197.6,10.1,30.22,2.203927,23.940171,-14.848037,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,B45BB8212ACF0E5C338A64806D9B9D23A185FB6FD121BCAFA49E381D820EC08C
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,2,OFF,0.01,479.515837,478.528837,1311.735842,1141.23051,229.958332,-79.225807,-1291.791789,0.371202,1.031155,0.009779,0.01382,0.483582,6044,999,999,987,987,197.6,10.1,60.44,4.407854,23.951171,-14.848037,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,F9B1AD5A4981D86B626EF9B545A8BED402429C7C6D74FB231902EC236FF3D0D1
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,2,OFF,0.02,420.062837,418.088837,1252.282842,1141.23051,229.958332,-79.225807,-1299.121789,0.323344,1.027231,0.008565,0.012106,0.483582,6044,999,999,987,987,197.6,10.1,120.88,8.815708,23.973171,-14.848037,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,ECE9DBE7614EDBFD2CB05D67C9FFFBF1246692D8CC5A3E93D9E3AECD4E2CB434
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,2,OFF,0.05,241.703837,236.768837,1073.923842,1141.23051,229.958332,-79.225807,-1321.111789,0.182955,1.015565,0.004925,0.006964,0.483582,6044,999,999,987,987,197.6,10.1,302.2,22.039269,24.039171,-14.848037,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,CC03DCA0EE7C9053E94F00EDEF425250DAFED287D1437E40F8DE50862FBECFB4
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,2,OFF,0.1,-55.561163,-65.431163,776.658842,1141.23051,229.958332,-79.225807,-1357.761789,-0.040921,0.996462,-0.001131,-0.001601,0.480597,6044,999,999,987,987,197.6,10.1,604.4,44.078538,24.149171,-14.848037,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,D2EE4BE81B8B50EDE4F82C13E3548975FBB043531BC6723857CBB19D35F803AB
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,2,OFF,0.2,-650.091163,-669.831163,182.128842,1141.23051,229.958332,-79.225807,-1431.061789,-0.454272,0.959513,-0.013206,-0.018762,0.471642,6044,999,999,987,987,197.6,10.1,1208.8,88.157077,24.369171,20.028048,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,interesting,B7EBE726BABF159D8CBE2A5E93A0AF12D7B66AC50D53A78E546079530CC8BD49
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR2,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,2,OFF,0.5,-2433.681163,-2483.031163,-1601.461158,1141.23051,229.958332,-79.225807,-3102.293577,-0.784478,0.85851,-0.049093,-0.070773,0.426866,6044,999,999,987,987,197.6,10.1,3022,220.392692,25.029171,32.48407,,2025-12-29T00:00:00.000Z,interesting,AED0C292EDD96D09CCC07E096E5AAE5605635CC288B066CBD2AF7413FAFB6FEA
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,3,OFF,0,549.803818,549.803818,1382.023823,1141.23051,240.793313,-79.225807,-1285.384135,0.427735,1.035874,0.011228,0.015879,0.483582,6044,999,999,987,987,197.6,11.7,0,0,34.764152,-15.770383,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,3FAAC31A1D33AAD8AF754D584D5B86ABCBDF1A62BB0B6C0D970280A493CFF7BE
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,3,OFF,0.0025,534.940568,534.693818,1367.160573,1141.23051,240.793313,-79.225807,-1287.216635,0.415579,1.034884,0.010924,0.01545,0.483582,6044,999,999,987,987,197.6,11.7,15.11,1.093264,34.769652,-15.770383,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,701BCC703374D1F87FC4D377C22F53B689D02449003DF2641749277300A5AA76
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,3,OFF,0.005,520.077318,519.583818,1352.297323,1141.23051,240.793313,-79.225807,-1289.049135,0.403458,1.033896,0.01062,0.01502,0.483582,6044,999,999,987,987,197.6,11.7,30.22,2.186529,34.775152,-15.770383,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,829E9F6D38EFEE0453EAB22A8260DD61F348662E88E001B3BED26F666D65EF98
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,3,OFF,0.01,490.350818,489.363818,1322.570823,1141.23051,240.793313,-79.225807,-1292.714135,0.379319,1.031923,0.010012,0.014161,0.483582,6044,999,999,987,987,197.6,11.7,60.44,4.373058,34.786152,-15.770383,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,CA1CB59E5819D5196F32A9B76C71880E97A65A21225E795AED2D0C6E239776C4
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,3,OFF,0.02,430.897818,428.923818,1263.117823,1141.23051,240.793313,-79.225807,-1300.044135,0.331449,1.02799,0.008797,0.012443,0.483582,6044,999,999,987,987,197.6,11.7,120.88,8.746116,34.808152,-15.770383,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,9F52952CBCDB3077CC250D4682942341CE456BA2CF265F95F4A13436FE1B75D1
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,3,OFF,0.05,252.538818,247.603818,1084.758823,1141.23051,240.793313,-79.225807,-1322.034135,0.191023,1.016295,0.005152,0.007297,0.480597,6044,999,999,987,987,197.6,11.7,302.2,21.865289,34.874152,-15.770383,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,3BA6385EDA4B3494C1398ECE663A4E92070C058FF5C0A9FBF9B9B16E25BC3359
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,3,OFF,0.1,-44.726182,-54.596182,787.493823,1141.23051,240.793313,-79.225807,-1358.684135,-0.032919,0.997146,-0.000912,-0.001292,0.480597,6044,999,999,987,987,197.6,11.7,604.4,43.730579,34.984152,-15.770383,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,8E4993ADA7DCB7D4199A9D5DCF14CB6D417B1C40B928FAACD5F7FD3F5B56BF82
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,3,OFF,0.2,-639.256182,-658.996182,192.963823,1141.23051,240.793313,-79.225807,-1431.984135,-0.446413,0.960104,-0.013003,-0.018477,0.474627,6044,999,999,987,987,197.6,11.7,1208.8,87.461158,35.204152,19.105702,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,interesting,942113F78E967DD9BA3415A4B24816981138D79CE6DB4E731DEA39A421EC0D17
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR3,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,3,OFF,0.5,-2422.846182,-2472.196182,-1590.626177,1141.23051,240.793313,-79.225807,-3096.801619,-0.78237,0.858841,-0.048947,-0.070584,0.429851,6044,999,999,987,987,197.6,11.7,3022,218.652894,35.864152,37.976028,,2025-12-29T00:00:00.000Z,interesting,F8E9429587B6F8649F37C704D1CE66B7C13A2D549BBA99E36B094FB483F036E3
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,5,OFF,0,519.973164,519.973164,1352.193169,1141.23051,210.962659,-79.225807,-1286.03759,0.404322,1.034072,0.01065,0.015073,0.483582,6044,999,999,987,987,197.6,12.6,0,0,4.933498,-16.423838,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,36721BB5676B1E015305957DB068A0A064F4A463D9857D1C769B21C9EED126B9
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,5,OFF,0.0025,505.109914,504.863164,1337.329919,1141.23051,210.962659,-79.225807,-1287.87084,0.392205,1.03308,0.010345,0.014642,0.483582,6044,999,999,987,987,197.6,12.6,15.11,1.11552,4.938998,-16.424588,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,E134A853592B458B40F2D3A734245C4F7F09353119866B5F365091BF4F332F1E
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,5,OFF,0.005,490.246664,489.753164,1322.466669,1141.23051,210.962659,-79.225807,-1289.70409,0.380123,1.032089,0.010041,0.014211,0.483582,6044,999,999,987,987,197.6,12.6,30.22,2.23104,4.944498,-16.425338,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,6DE89FDA13F7D0683D2AFEDACE771CA699E4C845BC717F2D340C3F9775CC3928
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,5,OFF,0.01,460.520164,459.533164,1292.740169,1141.23051,210.962659,-79.225807,-1293.37059,0.356062,1.03011,0.009431,0.013349,0.483582,6044,999,999,987,987,197.6,12.6,60.44,4.462079,4.955498,-16.426838,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,2D365D14308A6F84674C50C541870EC67A815F6BF98B5C9568D1D29EB59DA542
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,5,OFF,0.02,401.067164,399.093164,1233.287169,1141.23051,210.962659,-79.225807,-1300.70359,0.308346,1.026164,0.008212,0.011625,0.483582,6044,999,999,987,987,197.6,12.6,120.88,8.924159,4.977498,-16.429838,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,0BF9353360D86227BCD2E8954E6E72025D9D1C31EC7892C933FB7107220DBD4F
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,5,OFF,0.05,222.708164,217.773164,1054.928169,1141.23051,210.962659,-79.225807,-1322.70259,0.168374,1.014432,0.004557,0.006459,0.480597,6044,999,999,987,987,197.6,12.6,302.2,22.310397,5.043498,-16.438838,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,339AF9A35D9D2F332D5BC41C4B84860B5D8AC28D8244893093E6C683C3FEAA3D
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,5,OFF,0.1,-74.556836,-84.426836,757.663169,1141.23051,210.962659,-79.225807,-1359.36759,-0.054847,0.995222,-0.001524,-0.002162,0.480597,6044,999,999,987,987,197.6,12.6,604.4,44.620794,5.153498,-16.453838,2025-03-16T23:00:00.000Z,2025-12-29T00:00:00.000Z,weak,1F9FDBC601BAE8CF0F2AB1C8C4AD32BFB20E70B5B5514A9DF8C9C1D9E00C750B
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,5,OFF,0.2,-669.086836,-688.826836,163.133169,1141.23051,210.962659,-79.225807,-1442.340314,-0.46389,0.958061,-0.013652,-0.019443,0.468657,6044,999,999,987,987,197.6,12.6,1208.8,89.241588,5.373498,8.749523,2020-04-05T23:00:00.000Z,2025-12-29T00:00:00.000Z,interesting,36E862B6A334C26DE45CCBDEAA7764CD8211F15DD3C5CD547D99BEDCFF54F166
RAW_HEDGED_GRID_T100_S020_EURUSD_TAIL_TRAIL_SMOKE_TAIL100_A2_TR5,EURUSD,2020-01-06T00:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,335,0.1,2,5,OFF,0.5,-2452.676836,-2502.026836,-1620.456831,1141.23051,210.962659,-79.225807,-3133.204715,-0.782801,0.856481,-0.049723,-0.071785,0.429851,6044,999,999,987,987,197.6,12.6,3022,223.103969,6.033498,1.572932,,2025-12-29T00:00:00.000Z,weak,6DF5C0C5486A9B61508546293448C0FED0CCBFF2EC8568631DECA51CEA8CD339
