row_key,source_close_events_csv,variant_id,activation_rule_id,cycle_id,pair,side,close_reason,anchor_week_open_utc,start_timestamp_utc,close_timestamp_utc,fill_count,price_pnl_adr,price_pnl_usd,commission_usd,swap_usd,net_usd,min_pnl_adr,max_pnl_adr,geometry_source,geometry_regime,range_condition_pass,geometry_harvestable_candidate,matched_trigger_row_key,matched_trigger_displacement_timestamp_utc,minutes_from_trigger_to_start,start_trace_status,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDCHF|SHORT|140|NZDCHF|SHORT|2022-02-10T18:18:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDCHF|SHORT|140,NZDCHF,SHORT,target,2022-02-07T00:00:00.000Z,2022-02-09T23:05:00.000Z,2022-02-10T18:18:00.000Z,4,0.063085,0.367924,-0.24,0.016646,0.14457,-1.949414,0.628745,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,53E99FA6294B7738D0D59C0A4881C65226BDED389E79CCA17367496347E82044
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDCHF|LONG|141|NZDCHF|LONG|2022-02-10T21:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDCHF|LONG|141,NZDCHF,LONG,session_flatten,2022-02-07T00:00:00.000Z,2022-02-10T18:35:00.000Z,2022-02-10T21:00:00.000Z,1,0.026709,0.151057,-0.06,-0.009234,0.081823,-0.164073,0.07822,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,C4329F1EE57D1CEF946D652FEE30E85CD94B21BEED9D0FAC6C81601BB12C670E
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDCHF|LONG|142|NZDCHF|LONG|2022-02-11T12:20:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDCHF|LONG|142,NZDCHF,LONG,target,2022-02-07T00:00:00.000Z,2022-02-10T23:05:00.000Z,2022-02-11T12:20:00.000Z,3,0.678118,3.821565,-0.18,-0.124687,3.516879,-0.900557,0.718303,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,27E0BA2612624E7674BF1D0C89364424D46C80DA5958FF31BFA34DFA10B1C546
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDCHF|SHORT|143|NZDCHF|SHORT|2022-02-11T12:48:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDCHF|SHORT|143,NZDCHF,SHORT,target,2022-02-07T00:00:00.000Z,2022-02-11T12:33:00.000Z,2022-02-11T12:48:00.000Z,1,0.127839,0.723532,-0.06,0.000104,0.663636,0,0.127839,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,2F8A40859A8BB7D365F6326BC2D76B78418F3D406EEBE7621AE005B0E9EA9D38
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|LONG|96|NZDJPY|LONG|2022-02-07T01:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|LONG|96,NZDJPY,LONG,session_flatten,2022-01-31T00:00:00.000Z,2022-02-04T09:09:00.000Z,2022-02-07T01:00:00.000Z,3,-0.380454,-2.472988,-0.18,-0.717616,-3.370604,-1.141349,0.153038,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,24A3D7D845881D2C2627C654623BC3864A7D6720E3D3AE241EA9961269BC0502
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|LONG|97|NZDJPY|LONG|2022-02-07T05:14:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|LONG|97,NZDJPY,LONG,target,2022-02-07T00:00:00.000Z,2022-02-07T01:00:00.000Z,2022-02-07T05:14:00.000Z,1,0.285231,1.847337,-0.06,-0.016175,1.771162,-0.041513,0.285231,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,94341C5E5D68F21020489FDA1C0B74C5F085AD985BBC348CF481642EDEDFD297
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|SHORT|98|NZDJPY|SHORT|2022-02-07T08:17:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|SHORT|98,NZDJPY,SHORT,target,2022-02-07T00:00:00.000Z,2022-02-07T07:06:00.000Z,2022-02-07T08:17:00.000Z,1,0.128062,0.833326,-0.06,0.000493,0.77382,-0.077371,0.128062,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,DE5A03C850354C1A940A79BF3598C353BAED8119B06F32A4AE4C949DC29C588C
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|LONG|99|NZDJPY|LONG|2022-02-07T19:28:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|LONG|99,NZDJPY,LONG,target,2022-02-07T00:00:00.000Z,2022-02-07T08:31:00.000Z,2022-02-07T19:28:00.000Z,3,0.701624,4.544101,-0.18,-0.112205,4.251896,-0.632842,0.73378,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,ED486A56564BE810D4B7BF1765C026EFD79CB1BCEB84E8D38B8BEBC423ABF618
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|SHORT|100|NZDJPY|SHORT|2022-02-07T20:50:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|SHORT|100,NZDJPY,SHORT,target,2022-02-07T00:00:00.000Z,2022-02-07T19:35:00.000Z,2022-02-07T20:50:00.000Z,1,0.114849,0.747372,-0.06,0.000521,0.687893,-0.080127,0.114849,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,593D3202AE614AF3A352EF2D282254AEC6C6AD3F333DDF819C9363A6A48D45B9
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|SHORT|101|NZDJPY|SHORT|2022-02-08T21:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|SHORT|101,NZDJPY,SHORT,session_flatten,2022-02-07T00:00:00.000Z,2022-02-07T23:51:00.000Z,2022-02-08T21:00:00.000Z,4,-1.03396,-6.708102,-0.24,0.024743,-6.923359,-1.300278,0.248468,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,AD2D1A6B3359731348EEA14AE0EA2FA47F645ECD06D6A10D533880243FB85844
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|SHORT|102|NZDJPY|SHORT|2022-02-09T21:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|SHORT|102,NZDJPY,SHORT,session_flatten,2022-02-07T00:00:00.000Z,2022-02-08T23:05:00.000Z,2022-02-09T21:00:00.000Z,4,-0.739025,-4.821345,-0.24,0.020153,-5.041192,-1.278893,0.232253,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,E00E81F826626CBAF00997475D08561AB5AD1E9FCDB70B3356B23BE32497C737
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|SHORT|103|NZDJPY|SHORT|2022-02-10T18:38:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|SHORT|103,NZDJPY,SHORT,target,2022-02-07T00:00:00.000Z,2022-02-09T23:05:00.000Z,2022-02-10T18:38:00.000Z,6,0.403247,2.692636,-0.36,0.025437,2.358073,-3.414847,0.739685,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,E58F742C094FFDC941F53B8C1A3BE35EB30D1542960ADF95BD6F8F766E1DB46F
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|LONG|104|NZDJPY|LONG|2022-02-10T19:42:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|LONG|104,NZDJPY,LONG,target,2022-02-07T00:00:00.000Z,2022-02-10T19:05:00.000Z,2022-02-10T19:42:00.000Z,1,0.121157,0.793654,-0.06,-0.002356,0.731298,-0.151447,0.121157,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,F076AC99DA4C2CE00B71AAB9C8360BC428917C2A1B65823E847FFF379BACFC14
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|LONG|105|NZDJPY|LONG|2022-02-10T21:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|LONG|105,NZDJPY,LONG,session_flatten,2022-02-07T00:00:00.000Z,2022-02-10T19:50:00.000Z,2022-02-10T21:00:00.000Z,1,0.013172,0.086181,-0.06,-0.004458,0.021724,-0.150153,0.105371,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,9D631E2643FCC2684B897FA12F8ACBAA0BCE5EEB8DC02DB52ED02C41A201B146
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|LONG|106|NZDJPY|LONG|2022-02-11T12:31:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|LONG|106,NZDJPY,LONG,target,2022-02-07T00:00:00.000Z,2022-02-10T23:05:00.000Z,2022-02-11T12:31:00.000Z,4,1.072237,6.98781,-0.24,-0.151496,6.596314,-1.337894,1.072237,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,D57DC6FC175755F4327EB3014BC21AEC0B32757690F5195454106CDC2F0CF95A
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|SHORT|107|NZDJPY|SHORT|2022-02-11T13:35:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDJPY|SHORT|107,NZDJPY,SHORT,target,2022-02-07T00:00:00.000Z,2022-02-11T13:22:00.000Z,2022-02-11T13:35:00.000Z,1,0.113256,0.742296,-0.06,0.00009,0.682386,-0.015803,0.113256,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,ACF679855F4C4F5790541C9C721BF981E0585AECA9F89D026DCCB424A7E0C450
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|LONG|76|NZDUSD|LONG|2022-02-07T01:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|LONG|76,NZDUSD,LONG,session_flatten,2022-01-31T00:00:00.000Z,2022-02-04T08:02:00.000Z,2022-02-07T01:00:00.000Z,6,-1.219751,-8.009982,-0.36,-1.410461,-9.780442,-3.197237,0.121728,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,9529BDA0E0BADA6C1BE91F2BFEAD037718374D4368E193F855B1FE903558EA73
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|LONG|77|NZDUSD|LONG|2022-02-07T04:14:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|LONG|77,NZDUSD,LONG,target,2022-02-07T00:00:00.000Z,2022-02-07T01:00:00.000Z,2022-02-07T04:14:00.000Z,1,0.15339,1.000001,-0.06,-0.012354,0.927647,-0.079763,0.15339,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,9BEA149F3235FCB5BE11B90D9EEFAA703F1B48069062E138452F970F6BEB1530
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|78|NZDUSD|SHORT|2022-02-07T10:15:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|78,NZDUSD,SHORT,target,2022-02-07T00:00:00.000Z,2022-02-07T06:55:00.000Z,2022-02-07T10:15:00.000Z,2,0.472067,3.089997,-0.12,0.002299,2.972295,-0.206545,0.472067,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,3A9E75ED9E6F25EC110B30B665D72223A5B62D75236CEBEC35988E2843FF497D
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|LONG|79|NZDUSD|LONG|2022-02-07T11:47:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|LONG|79,NZDUSD,LONG,target,2022-02-07T00:00:00.000Z,2022-02-07T10:40:00.000Z,2022-02-07T11:47:00.000Z,1,0.101216,0.659998,-0.06,-0.004267,0.595732,-0.06441,0.101216,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,FF23C7026875BE3DB57ED271F5C18A8D7D4B0FD63705C02A942829001E8585EF
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|80|NZDUSD|SHORT|2022-02-07T13:35:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|80,NZDUSD,SHORT,target,2022-02-07T00:00:00.000Z,2022-02-07T12:48:00.000Z,2022-02-07T13:35:00.000Z,1,0.128559,0.839997,-0.06,0.000326,0.780323,-0.079585,0.128559,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,A45BB85D556DD23FF21CD49BDAB7ED1A840715AAFDB15F96CDA77B400819D18F
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|81|NZDUSD|SHORT|2022-02-07T14:07:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|81,NZDUSD,SHORT,target,2022-02-07T00:00:00.000Z,2022-02-07T14:02:00.000Z,2022-02-07T14:07:00.000Z,1,0.111738,0.730003,-0.06,0.000035,0.670038,0,0.111738,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,B275F090036E1057B12BEA199E67FB8E4E44A3E0153D1B803A3413864944B0EC
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|82|NZDUSD|SHORT|2022-02-07T17:31:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|82,NZDUSD,SHORT,target,2022-02-07T00:00:00.000Z,2022-02-07T14:43:00.000Z,2022-02-07T17:31:00.000Z,1,0.11938,0.78,-0.06,0.001167,0.721166,-0.153052,0.11938,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,BED8F353DA8E04F43330D38444F324CB5FE3CE69E182915654D65117735D1792
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|83|NZDUSD|SHORT|2022-02-07T21:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|83,NZDUSD,SHORT,session_flatten,2022-02-07T00:00:00.000Z,2022-02-07T18:30:00.000Z,2022-02-07T21:00:00.000Z,2,-0.062902,-0.410008,-0.12,0.001632,-0.528376,-0.365648,0.038264,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,BACD70B0B2E04142B3BACAE97358A4FBA491F57C97A5B2029A6C4771988A3941
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|84|NZDUSD|SHORT|2022-02-08T11:29:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|84,NZDUSD,SHORT,target,2022-02-07T00:00:00.000Z,2022-02-07T23:05:00.000Z,2022-02-08T11:29:00.000Z,2,0.27612,1.810003,-0.12,0.008493,1.698496,-0.413909,0.382982,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,A1C21B07424DB22C2753CA224D12133C110B73C94023C006A343B16C18840806
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|85|NZDUSD|SHORT|2022-02-08T15:05:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|85,NZDUSD,SHORT,target,2022-02-07T00:00:00.000Z,2022-02-08T13:50:00.000Z,2022-02-08T15:05:00.000Z,1,0.105362,0.69,-0.06,0.000521,0.630521,-0.079403,0.105362,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,A2E1C87DF0131E7FF55B0D23A4926181A001FCC9EF466A33C508AE7A3FEE2447
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|86|NZDUSD|SHORT|2022-02-08T21:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|86,NZDUSD,SHORT,session_flatten,2022-02-07T00:00:00.000Z,2022-02-08T15:14:00.000Z,2022-02-08T21:00:00.000Z,1,-0.091599,-0.600001,-0.06,0.002403,-0.657598,-0.161824,0.125185,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,6591AB7C9BD5F7D6BD6A2BA8F25932153AF40FFDACE06765B3CFA951093238F9
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|87|NZDUSD|SHORT|2022-02-09T21:00:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|87,NZDUSD,SHORT,session_flatten,2022-02-07T00:00:00.000Z,2022-02-08T23:05:00.000Z,2022-02-09T21:00:00.000Z,4,-0.923172,-6.060011,-0.24,0.02475,-6.275261,-1.786596,0.322689,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,EE8B29590089B373111325C8CCCAE5D152C4B06537A8F0E8D219BEF34731FBE5
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|88|NZDUSD|SHORT|2022-02-10T13:31:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|88,NZDUSD,SHORT,target,2022-02-07T00:00:00.000Z,2022-02-09T23:05:00.000Z,2022-02-10T13:31:00.000Z,2,0.607623,4.009999,-0.12,0.008319,3.898318,-0.538299,0.607623,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,BAAA00953F6FADECA99CB95509FA8AA38DA5ABC837E89E728C7CE4E123203C91
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|89|NZDUSD|SHORT|2022-02-10T13:32:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|89,NZDUSD,SHORT,target,2022-02-07T00:00:00.000Z,2022-02-10T13:31:00.000Z,2022-02-10T13:32:00.000Z,1,0.398161,2.629999,-0.06,0.000007,2.570006,0,0.398161,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,0FD533CFF9B49762A4854B1A27E7B3C1A502160766EB0D04C4AE7F31DE5C9FD3
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|LONG|90|NZDUSD|LONG|2022-02-10T13:40:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|LONG|90,NZDUSD,LONG,target,2022-02-07T00:00:00.000Z,2022-02-10T13:33:00.000Z,2022-02-10T13:40:00.000Z,1,0.139905,0.919996,-0.06,-0.000446,0.85955,-0.188569,0.139905,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,BC9CA00D6211DC9301D39F7BE05D6DEF8A362BED8381932BBADF38760D8544B0
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|LONG|91|NZDUSD|LONG|2022-02-10T14:34:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|LONG|91,NZDUSD,LONG,target,2022-02-07T00:00:00.000Z,2022-02-10T13:43:00.000Z,2022-02-10T14:34:00.000Z,1,0.127765,0.840004,-0.06,-0.003248,0.776756,-0.162748,0.127765,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,F38D9E2305097B0849F1C982B26F00751667A0F97A62A3726961DC74D06E1756
RAW_GRID_T100_S020_GATE90_RAW_BOTH|RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|92|NZDUSD|SHORT|2022-02-10T17:52:00.000Z,docs/research/gates/gate90/artifacts/gate90d-start-trace-oos4-refresh/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,RAW_GRID_T100_S020_GATE90_RAW_BOTH|NZDUSD|SHORT|92,NZDUSD,SHORT,target,2022-02-07T00:00:00.000Z,2022-02-10T14:38:00.000Z,2022-02-10T17:52:00.000Z,4,0.562062,3.730013,-0.24,0.004701,3.494714,-1.85787,0.562062,pair_week_fallback,harvestable_chop_candidate,true,true,,,,no_in_session_trigger,0D5A08B131D28470B39EF0045B89D7CEB6387E7FC8DBFB304A864A9ACF28AAB6
