variant_id,activation_rule_id,protection_mode,cycle_id,pair,side,close_reason,start_timestamp_utc,close_timestamp_utc,anchor_week_open_utc,fill_count,adverse_fill_count,expansion_fill_count,price_pnl_adr,price_pnl_usd,commission_usd,swap_usd,net_usd,min_pnl_adr,max_pnl_adr,reset_ordinal_at_start,completed_reset_ordinal,max_fill_age_days,cycle_spacing_adr,triangle_trigger_key,content_hash
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q,david_contra,protected_flatten_1q,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q|AUDCHF|SHORT|10,AUDCHF,SHORT,target,2019-04-19T01:48:00.000Z,2019-04-19T02:04:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.120214,0.619999,-0.06,0.000111,0.560111,0,0.120214,7,8,0.011111,0.2,,55F747FB786F997B39CB0EA85F396A9FFD08D9269964A213885D0E5902CD2773
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q,david_contra,protected_flatten_1q,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q|AUDCHF|SHORT|11,AUDCHF,SHORT,target,2019-04-19T03:51:00.000Z,2019-04-19T06:59:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.137669,0.71,-0.06,0.001306,0.651305,-0.05817,0.137669,8,9,0.130556,0.2,,9FE1E863992101B6A57FC2CC966A2195D96B9365C2ECD9FF746E3DA380F6CE34
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q,david_contra,protected_flatten_1q_trail_1q,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q|AUDCHF|SHORT|1,AUDCHF,SHORT,protected_flatten,2019-04-16T13:43:00.000Z,2019-04-16T20:00:00.000Z,2019-04-14T23:00:00.000Z,2,1,0,-0.220373,-1.13,-0.12,0.004042,-1.245959,-0.278839,0,0,,0.261806,0.2,,4A096BC062E376521E11849BCB196B1FA0D8BD6A7812E2F468FF8F707C288090
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q,david_contra,protected_flatten_1q_trail_1q,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q|AUDCHF|SHORT|2,AUDCHF,SHORT,protection_trail,2019-04-16T22:05:00.000Z,2019-04-16T23:14:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.1246,0.639998,-0.06,0.000479,0.580477,-0.031151,0.330971,0,,0.047917,0.2,,09490D5ECD913B4C24C4FE38317059367711734E7B4F4D6369BF13F7827DB460
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q,david_contra,protected_flatten_1q_trail_1q,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q|AUDCHF|SHORT|3,AUDCHF,SHORT,target,2019-04-16T23:15:00.000Z,2019-04-17T14:03:00.000Z,2019-04-14T23:00:00.000Z,5,4,0,0.131439,0.690006,-0.3,0.021354,0.411361,-1.995944,0.181233,0,1,0.616667,0.2,,295B29FC6A4D43E01E51ECACD82A3A717402EBB108AE127D4C06D07B9D3DF0DE
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q,david_contra,protected_flatten_1q_trail_1q,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q|AUDCHF|SHORT|4,AUDCHF,SHORT,target,2019-04-17T22:05:00.000Z,2019-04-18T00:28:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.157118,0.810001,-0.06,0.000993,0.750995,-0.009698,0.157118,1,2,0.099306,0.2,,25873E77B928D2EB631206D3AFCE8EA9E29BDF0ABB34C30B6412D09A40CECDA3
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q,david_contra,protected_flatten_1q_trail_1q,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q|AUDCHF|SHORT|5,AUDCHF,SHORT,target,2019-04-18T01:32:00.000Z,2019-04-18T01:49:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.36409,1.879997,-0.06,0.000118,1.820115,0,0.36409,2,3,0.011806,0.2,,31AE6BBA917717C69C0D7CAE32E80A3A547CEE74ACC16778B3D27D6C939E81F4
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q,david_contra,protected_flatten_1q_trail_1q,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q|AUDCHF|SHORT|6,AUDCHF,SHORT,target,2019-04-18T02:34:00.000Z,2019-04-18T03:32:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.131884,0.68,-0.06,0.000403,0.620402,-0.019395,0.131884,3,4,0.040278,0.2,,F1F27BB7000D7D72D9F33131A3E5E891439237790A58AFC219399DA97E5CEF67
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q,david_contra,protected_flatten_1q_trail_1q,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q|AUDCHF|SHORT|7,AUDCHF,SHORT,target,2019-04-18T06:14:00.000Z,2019-04-18T07:32:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.112477,0.579998,-0.06,0.000542,0.520539,-0.031029,0.112477,4,5,0.054167,0.2,,56683EC830C50095DE873BC27DA1820D716B9184C1761408986E622CC6FA8ABF
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q,david_contra,protected_flatten_1q_trail_1q,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q|AUDCHF|SHORT|8,AUDCHF,SHORT,target,2019-04-18T13:16:00.000Z,2019-04-18T14:05:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.108623,0.559999,-0.06,0.00034,0.50034,-0.058191,0.108623,5,6,0.034028,0.2,,4CBB7E73019B0DE1ED190F4CF4C6C81297A65B2BBA06E926DCF3CB3239431DA9
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q,david_contra,protected_flatten_1q_trail_1q,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q|AUDCHF|SHORT|9,AUDCHF,SHORT,target,2019-04-18T15:52:00.000Z,2019-04-18T16:31:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.112496,0.579998,-0.06,0.000271,0.520268,-0.069825,0.112496,6,7,0.027083,0.2,,E7115F24113DA3CD99A3082792629C270F12DDF3B0F6BD2BB4C52FA2E2A22380
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q,david_contra,protected_flatten_1q_trail_1q,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q|AUDCHF|SHORT|10,AUDCHF,SHORT,target,2019-04-18T18:43:00.000Z,2019-04-19T00:56:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.071764,0.370002,-0.06,0.00259,0.312593,-0.126071,0.071764,7,8,0.259028,0.2,,72CFCE1A6A3314C8708CEA17881483C1E29D107458BC5FDDC1CB060D3CB99C26
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q,david_contra,protected_flatten_1q_trail_1q,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q|AUDCHF|SHORT|11,AUDCHF,SHORT,target,2019-04-19T01:48:00.000Z,2019-04-19T02:04:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.120214,0.619999,-0.06,0.000111,0.560111,0,0.120214,8,9,0.011111,0.2,,50D96990EE49014A39C02437A63083F02CC5FDC190F4D94249CB994B8FE73A5F
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q,david_contra,protected_flatten_1q_trail_1q,RAW_GRID_T100_S020_GATE90_DAVID_CONTRA__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q|AUDCHF|SHORT|12,AUDCHF,SHORT,target,2019-04-19T03:51:00.000Z,2019-04-19T06:59:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.137669,0.71,-0.06,0.001306,0.651305,-0.05817,0.137669,9,10,0.130556,0.2,,12FDE65F9EDEC03596501E5ED7881A7FF31C7BF79A01CCAF423D8C9A20A96149
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B|AUDCHF|SHORT|1,AUDCHF,SHORT,target,2019-04-18T01:34:00.000Z,2019-04-18T01:49:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.352499,1.819997,-0.06,0.000104,1.760101,0,0.352499,0,1,0.010417,0.219258,2019-04-14T23:00:00.000Z|AUDCHF|asia_london|2019-04-18|SHORT|2019-04-18T01:33:00.000Z|2019-04-18T01:34:00.000Z,A5F315DEE9C5E000B35B8A02D8B2EE35247160D34108842BB438E9F88986FDA6
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B__PROTECT_LOCK_1Q_STOP_ADDS,triangle_v0_no_candidate_b,lock_1q_stop_adds,RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B__PROTECT_LOCK_1Q_STOP_ADDS|AUDCHF|SHORT|1,AUDCHF,SHORT,target,2019-04-18T01:34:00.000Z,2019-04-18T01:49:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.352499,1.819997,-0.06,0.000104,1.760101,0,0.352499,0,1,0.010417,0.219258,2019-04-14T23:00:00.000Z|AUDCHF|asia_london|2019-04-18|SHORT|2019-04-18T01:33:00.000Z|2019-04-18T01:34:00.000Z,C48B9ED01D521224AD56DAB5552BB9535C38DA871D72C714050FC2CBE4FC0EB7
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B__PROTECT_TRAIL_1Q_1Q,triangle_v0_no_candidate_b,trail_1q_1q,RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B__PROTECT_TRAIL_1Q_1Q|AUDCHF|SHORT|1,AUDCHF,SHORT,target,2019-04-18T01:34:00.000Z,2019-04-18T01:49:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.352499,1.819997,-0.06,0.000104,1.760101,0,0.352499,0,1,0.010417,0.219258,2019-04-14T23:00:00.000Z|AUDCHF|asia_london|2019-04-18|SHORT|2019-04-18T01:33:00.000Z|2019-04-18T01:34:00.000Z,3AAF68CD7B5B306F729408E55AE81DB2AE9ACFA48E4347ADB1AA5595E77456DC
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B__PROTECT_TRAIL_1Q_0_5Q,triangle_v0_no_candidate_b,trail_1q_0_5q,RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B__PROTECT_TRAIL_1Q_0_5Q|AUDCHF|SHORT|1,AUDCHF,SHORT,target,2019-04-18T01:34:00.000Z,2019-04-18T01:49:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.352499,1.819997,-0.06,0.000104,1.760101,0,0.352499,0,1,0.010417,0.219258,2019-04-14T23:00:00.000Z|AUDCHF|asia_london|2019-04-18|SHORT|2019-04-18T01:33:00.000Z|2019-04-18T01:34:00.000Z,B285440DA2E9A1DB6B5F9EE97F3DE645314B19088FE26E505161544DA83128DC
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B__PROTECT_PROTECTED_FLATTEN_1Q,triangle_v0_no_candidate_b,protected_flatten_1q,RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B__PROTECT_PROTECTED_FLATTEN_1Q|AUDCHF|SHORT|1,AUDCHF,SHORT,target,2019-04-18T01:34:00.000Z,2019-04-18T01:49:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.352499,1.819997,-0.06,0.000104,1.760101,0,0.352499,0,1,0.010417,0.219258,2019-04-14T23:00:00.000Z|AUDCHF|asia_london|2019-04-18|SHORT|2019-04-18T01:33:00.000Z|2019-04-18T01:34:00.000Z,41119EDC291D13DE9B0C3A8F808A1FA88AE67C809488A054293BA8104BB4845D
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q,triangle_v0_no_candidate_b,protected_flatten_1q_trail_1q,RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B__PROTECT_PROTECTED_FLATTEN_1Q_TRAIL_1Q|AUDCHF|SHORT|1,AUDCHF,SHORT,target,2019-04-18T01:34:00.000Z,2019-04-18T01:49:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.352499,1.819997,-0.06,0.000104,1.760101,0,0.352499,0,1,0.010417,0.219258,2019-04-14T23:00:00.000Z|AUDCHF|asia_london|2019-04-18|SHORT|2019-04-18T01:33:00.000Z|2019-04-18T01:34:00.000Z,6A8B1633B04CD888B12AD6608BCD45F499E0161207A3F080B025E376C97ED843
