group_type,activation_rule_id,protection_mode,origin_class,pair,side,close_reason,start_date_et,close_event_count,win_count,loss_count,win_pct,fill_count,adr_normalized_return_pct,account_return_pct,gross_profit_usd,gross_loss_abs_usd,profit_factor,avg_realized_pnl_adr,avg_mfe_adr,avg_mae_adr_abs,avg_giveback_adr,aggregate_capture_ratio,avg_capture_ratio,mfe_1q_hit_pct,mae_1q_hit_pct,trail_addressable_loss_count,trail_no_activation_loss_count,trail_addressable_loss_pct_of_losses,trail_1q_1q_theoretical_improvement_adr,trail_1q_0_5q_theoretical_improvement_adr,content_hash
start_date_origin,david_contra,trail_1q_0_5q,ugly_no_profit,,,,2019-08-01,19,0,19,0,169,-172.235741,-7.808426,0,780.84,0,-9.065039,0.060935,10.197803,9.125974,-148.76636,-287.137725,0,100,0,19,0,0,0,652E05070EFEEA066ED04F6BD8F207324BB6A29630B3E526505A43578356FE52
start_date_origin,david_contra,baseline,ugly_no_profit,,,,2019-08-01,17,0,17,0,153,-154.503622,-6.881595,0,688.16,0,-9.088448,0.050548,10.229171,9.138996,-179.798168,-323.449577,0,100,0,17,0,0,0,8F84E9FF51392E0E27F65D847F7DA93CEB4001F6EDC4B9F518DFA63CAA3F3F6F
start_date_origin,david_contra,lock_1q_stop_adds,ugly_no_profit,,,,2019-08-01,17,0,17,0,153,-154.503622,-6.881595,0,688.16,0,-9.088448,0.050548,10.229171,9.138996,-179.798168,-323.449577,0,100,0,17,0,0,0,5CE927F9EE198867C30E0A2E0B88751E1ACEB4747C684E29007D9E1E25D5695C
start_date_origin,david_contra,protected_flatten_1q,ugly_no_profit,,,,2019-08-01,17,0,17,0,153,-154.503622,-6.881595,0,688.16,0,-9.088448,0.050548,10.229171,9.138996,-179.798168,-323.449577,0,100,0,17,0,0,0,60B1288CEB79FFED687A8F4D44C9E87B08960E7AF71447DE1ACA82BA9E343730
start_date_origin,triangle_v1_david_contra_extension,trail_1q_0_5q,ugly_no_profit,,,,2019-08-01,19,0,19,0,131,-123.823128,-5.956968,0,595.7,0,-6.517007,0.05185,7.756649,6.568856,-125.690512,-2452.050295,0,100,0,19,0,0,0,96D78C1AEAFF89802FFB014DBCCEEF2F8D40C8D4EB3B42A243D987BF079C0729
start_date_origin,triangle_v1_david_contra_extension,baseline,ugly_no_profit,,,,2019-08-01,18,0,18,0,129,-123.577771,-5.946494,0,594.65,0,-6.865432,0.052943,8.160974,6.918374,-129.677135,-2696.492825,0,100,0,18,0,0,0,D30CFF34C462851233713370C97FED10B714D9AC1B86E1D91C815E135D1AA089
start_date_origin,triangle_v1_david_contra_extension,lock_1q_stop_adds,ugly_no_profit,,,,2019-08-01,18,0,18,0,129,-123.577771,-5.946494,0,594.65,0,-6.865432,0.052943,8.160974,6.918374,-129.677135,-2696.492825,0,100,0,18,0,0,0,A14C07E5DAAA0DD20BD2977031A0DD46139B27A022C86F5921A571D5AE77B121
start_date_origin,triangle_v1_david_contra_extension,protected_flatten_1q,ugly_no_profit,,,,2019-08-01,17,0,17,0,127,-123.456464,-5.940007,0,594,0,-7.262145,0.043853,8.60867,7.305998,-165.602232,-2996.038171,0,100,0,17,0,0,0,9CD97F804475AB4485DE16E4561D135BD96E4EE21074D4C59706848A1EA72B12
start_date_origin,david_contra,trail_1q_0_5q,ugly_no_profit,,,,2019-10-10,16,0,16,0,103,-57.803291,-4.728683,0,472.87,0,-3.612706,0.05722,4.685652,3.669926,-63.136839,-67.598667,0,100,0,16,0,0,0,BD00C94D93D5BE82B54D73ED77483A4F7E1B6E1222C8FD0A6C4FE6B352D3F89B
start_date_origin,triangle_v1_david_contra_extension,trail_1q_0_5q,ugly_no_profit,,,,2019-10-10,14,0,14,0,75,-43.856264,-3.78419,0,378.42,0,-3.13259,0.050641,4.493245,3.183232,-61.858427,-75.565582,0,100,0,14,0,0,0,E3155B9FE7CBFEBA0090CA130841F67CD12BF43D564AFE4D42ED836E58AF5A88
start_date_origin,triangle_v1_david_contra_extension,protected_flatten_1q,ugly_no_profit,,,,2019-10-10,13,0,13,0,70,-42.565026,-3.726318,0,372.63,0,-3.274233,0.048624,4.648314,3.322857,-67.337578,-82.063135,0,100,0,13,0,0,0,BD6877DB0B86DEA7451EA5A97EF670051C5AC4DF2DAACEB075631F2AE1915204
start_date_origin,triangle_v1_david_contra_extension,baseline,ugly_no_profit,,,,2019-10-10,13,0,13,0,70,-42.519069,-3.723908,0,372.39,0,-3.270698,0.048624,4.648314,3.319322,-67.264875,-82.028769,0,100,0,13,0,0,0,A4DDFF76A170939C31B46BAF9CB97F748DD2152FD508062CCF992C3DD3F09AE8
start_date_origin,triangle_v1_david_contra_extension,lock_1q_stop_adds,ugly_no_profit,,,,2019-10-10,13,0,13,0,70,-42.519069,-3.723908,0,372.39,0,-3.270698,0.048624,4.648314,3.319322,-67.264875,-82.028769,0,100,0,13,0,0,0,3057D21D88F0FA462F41B9C5771014E36D51A52A668354BD61398335CD4DB8EB
start_date_origin,david_contra,baseline,ugly_no_profit,,,,2019-10-10,12,0,12,0,79,-43.119248,-3.454071,0,345.41,0,-3.593271,0.067719,4.732656,3.66099,-53.06155,-56.070339,0,100,0,12,0,0,0,E14C3DE42315D78E5D4B96EE02C984ECDD1E9B797D7B82E8376DDEFE59E87EF0
start_date_origin,david_contra,lock_1q_stop_adds,ugly_no_profit,,,,2019-10-10,12,0,12,0,79,-43.119248,-3.454071,0,345.41,0,-3.593271,0.067719,4.732656,3.66099,-53.06155,-56.070339,0,100,0,12,0,0,0,72B3C04159DD3A56A5C1927F15323D1F90E2B766F81E954CAC3847CCE2C42E12
start_date_origin,david_contra,protected_flatten_1q,ugly_no_profit,,,,2019-10-10,11,0,11,0,77,-43.08706,-3.450897,0,345.09,0,-3.917005,0.067269,5.112309,3.984274,-58.229219,-63.023766,0,100,0,11,0,0,0,F5E52E495B5809F1A086029DD2C30276520771B584DE415DBC79CE3A73C2586B
start_date_origin,david_contra,trail_1q_0_5q,ugly_no_profit,,,,2019-05-03,9,0,9,0,40,-36.805646,-2.859839,0,285.98,0,-4.089516,0.044866,4.144872,4.134382,-91.149561,-88.989186,0,100,0,9,0,0,0,41057541EE40FE0E0E336BDE6862A8FE94F5EDFB7EF500648A50F4444E886403
start_date_origin,david_contra,baseline,ugly_no_profit,,,,2019-05-03,7,0,7,0,36,-35.391022,-2.776343,0,277.63,0,-5.05586,0.033191,5.103885,5.089052,-152.32493,-128.937436,0,100,0,7,0,0,0,9E0E8B1473FDF6CE3953741998F2869859617D3C92168F4608BF07729195463D
start_date_origin,david_contra,lock_1q_stop_adds,ugly_no_profit,,,,2019-05-03,7,0,7,0,36,-35.391022,-2.776343,0,277.63,0,-5.05586,0.033191,5.103885,5.089052,-152.32493,-128.937436,0,100,0,7,0,0,0,8C649CE94F10BD8C64E875B33418399E5BA7E856F345C6A072956B2FBAB41F42
start_date_origin,david_contra,protected_flatten_1q,ugly_no_profit,,,,2019-05-03,7,0,7,0,36,-35.391022,-2.776343,0,277.63,0,-5.05586,0.033191,5.103885,5.089052,-152.32493,-128.937436,0,100,0,7,0,0,0,95B355332A6F8BE23C2C59AB72AEF5636003F328E91DDE958432A18503653466
start_date_origin,david_contra,trail_1q_0_5q,ugly_no_profit,,,,2019-12-16,11,0,11,0,64,-26.542608,-2.658581,0,265.86,0,-2.412964,0.084159,3.6936,2.497123,-28.671464,-52.042988,0,100,0,11,0,0,0,B6C0BC6685789B574D33B30408C44714A3E53D72F589C05365A6A7E73B8E83AF
start_date_origin,david_contra,trail_1q_0_5q,ugly_no_profit,,,,2019-09-05,16,0,16,0,84,-32.753359,-2.502191,0,250.22,0,-2.047085,0.087838,3.214666,2.134923,-23.305265,-34.132904,0,100,0,16,0,0,0,A741B96FE17E62AA8687EE943E9F57EAEA024062272742B89E1C5CC99A3268E8
start_date_origin,david_contra,baseline,ugly_no_profit,,,,2019-09-05,14,0,14,0,78,-31.967906,-2.457131,0,245.71,0,-2.283422,0.090344,3.514959,2.373766,-25.274808,-38.264551,0,100,0,14,0,0,0,E797A5B39C9368AAFAF8D207F16D09B28F2041531B7348749CE2E1D95355CE16
start_date_origin,david_contra,lock_1q_stop_adds,ugly_no_profit,,,,2019-09-05,14,0,14,0,78,-31.967906,-2.457131,0,245.71,0,-2.283422,0.090344,3.514959,2.373766,-25.274808,-38.264551,0,100,0,14,0,0,0,CAFF168E96ADEC99554094EF741CFC5D1EF1F88D6661952B7A197D8D58DAD8CB
start_date_origin,david_contra,trail_1q_0_5q,ugly_no_profit,,,,2019-05-30,10,0,10,0,54,-35.886719,-2.371447,0,237.14,0,-3.588672,0.055155,4.365052,3.643827,-65.065568,-117.108707,0,100,0,10,0,0,0,88E7A14CD0668D3DAA72B8063C7A3E6E2F37CBC30547605BCB86501BA445228C
start_date_origin,david_contra,protected_flatten_1q,ugly_no_profit,,,,2019-05-30,7,0,7,0,42,-35.995719,-2.358201,0,235.82,0,-5.142246,0.044262,5.439949,5.186508,-116.177059,-318.424255,0,100,0,7,0,0,0,A9680552C34B266CF8706EFB0F5AC424975B779A5F9BA36A863AB0F9A43ABE38
start_date_origin,david_contra,baseline,ugly_no_profit,,,,2019-07-28,3,0,3,0,29,-27.027608,-2.335943,0,233.59,0,-9.009203,0.024927,9.575984,9.03413,-361.423463,-578.883477,0,100,0,3,0,0,0,18DCFC0B798E6046B07833ED6A4981A2D67D3EA50FF3D2BDA5CAE781D96AF093
start_date_origin,david_contra,lock_1q_stop_adds,ugly_no_profit,,,,2019-07-28,3,0,3,0,29,-27.027608,-2.335943,0,233.59,0,-9.009203,0.024927,9.575984,9.03413,-361.423463,-578.883477,0,100,0,3,0,0,0,766066E40936C293AE5069E16697EBAE685FD557A63D993D0F4105402DA4F59F
start_date_origin,david_contra,trail_1q_0_5q,ugly_no_profit,,,,2019-07-28,3,0,3,0,29,-27.027608,-2.335943,0,233.59,0,-9.009203,0.024927,9.575984,9.03413,-361.423463,-578.883477,0,100,0,3,0,0,0,769B2B4C5570E425F880EB37A002BDCBA48A7E8A0EFD716AAED9443F6EAFC098
start_date_origin,david_contra,protected_flatten_1q,ugly_no_profit,,,,2019-07-28,3,0,3,0,29,-27.027608,-2.335943,0,233.59,0,-9.009203,0.024927,9.575984,9.03413,-361.423463,-578.883477,0,100,0,3,0,0,0,3335EEF9AF51F19BA9C010CE2D81FD3F0D5E0921E7B4C946448666E4458415CC
start_date_origin,david_contra,baseline,ugly_no_profit,,,,2019-05-30,9,0,9,0,46,-35.434572,-2.323418,0,232.34,0,-3.937175,0.061283,4.247687,3.998458,-64.245789,-117.108707,0,100,0,9,0,0,0,117390259F576C01A840C9ADB6B4A2A7857241B2DE89D6A074BA599A7320896E
start_date_origin,david_contra,lock_1q_stop_adds,ugly_no_profit,,,,2019-05-30,9,0,9,0,46,-35.434572,-2.323418,0,232.34,0,-3.937175,0.061283,4.247687,3.998458,-64.245789,-117.108707,0,100,0,9,0,0,0,A519043BFE79BC5F306311F99AA94D540368126E648F0658D5A7E152EEA04FE9
start_date_origin,david_contra,protected_flatten_1q,ugly_no_profit,,,,2019-09-05,13,0,13,0,74,-29.270318,-2.287647,0,228.76,0,-2.251563,0.090713,3.577834,2.342276,-24.82073,-38.825388,0,100,0,13,0,0,0,281B6BB4FC704C7654440626A6B5DBEC9898763136A05B2D7E25F909A264EA6A
start_date_origin,triangle_v0_no_candidate_b,trail_1q_0_5q,ugly_no_profit,,,,2019-10-10,5,0,5,0,36,-27.504787,-2.224908,0,222.49,0,-5.500957,0.065463,6.640526,5.56642,-84.032064,-98.452514,0,100,0,5,0,0,0,63B8F7BA834CCD2B5E9E986DF809AFE78F5CBD329874B32A326FB920417843A5
start_date_origin,triangle_v0_no_candidate_b,baseline,ugly_no_profit,,,,2019-10-10,4,0,4,0,32,-26.513552,-2.180024,0,218,0,-6.628388,0.04417,7.824848,6.672558,-150.064534,-129.076516,0,100,0,4,0,0,0,7CA808FB689AA7BF09D596A67F0CD7271E49CF4BC853325563306615C5C38D56
start_date_origin,triangle_v0_no_candidate_b,lock_1q_stop_adds,ugly_no_profit,,,,2019-10-10,4,0,4,0,32,-26.513552,-2.180024,0,218,0,-6.628388,0.04417,7.824848,6.672558,-150.064534,-129.076516,0,100,0,4,0,0,0,E054AF9DE076CB092134A3F990C567CD183B07AC4355515EF5EA3381AA0178EF
start_date_origin,triangle_v0_no_candidate_b,protected_flatten_1q,ugly_no_profit,,,,2019-10-10,4,0,4,0,32,-26.513552,-2.180024,0,218,0,-6.628388,0.04417,7.824848,6.672558,-150.064534,-129.076516,0,100,0,4,0,0,0,3A36DF3D4894D019D953254B349AA97FF5430B1CDAF4CACD3AF638ED3B47B6A4
start_date_origin,david_contra,baseline,green_to_red_giveback,,,,2019-12-16,5,0,5,0,35,-18.690965,-2.154377,0,215.44,0,-3.738193,0.430864,5.287136,4.169057,-8.676043,-8.805364,100,100,5,0,100,19.845284,20.345284,4161FAAABA8886CB2169321FC4556408A679738A40C298623D3AFD7340C8C7C7
start_date_origin,david_contra,trail_1q_0_5q,ugly_no_profit,,,,2019-07-29,12,0,12,0,60,-29.733641,-2.141145,0,214.11,0,-2.477803,0.073763,2.925979,2.551566,-33.591565,-68.703203,0,100,0,12,0,0,0,10D4794E081CF2665AB4698B9096423C0D33644D035F9ED249084AE4120389D6
start_date_origin,david_contra,trail_1q_0_5q,ugly_no_profit,,,,2019-10-11,8,0,8,0,69,-18.733962,-2.050968,0,205.1,0,-2.341745,0.048489,8.267905,2.390234,-48.294485,-32.429485,0,100,0,8,0,0,0,7AB4DAE0B88D980524C48BD1A136CDA75FB9EEBB7059D0ED173ACA86FB27B152
start_date_origin,triangle_v1_david_contra_extension,trail_1q_0_5q,ugly_no_profit,,,,2019-10-11,10,0,10,0,68,-18.474547,-2.004638,0,200.46,0,-1.847455,0.051451,6.908282,1.898906,-35.906792,-59.224594,0,100,0,10,0,0,0,D827ED562FC82EF36CC955C576851461F0D2767FA131EAF7A42C00F290A515AB
start_date_origin,triangle_v1_david_contra_extension,baseline,ugly_no_profit,,,,2019-10-11,9,0,9,0,66,-18.314812,-1.993332,0,199.33,0,-2.034979,0.039577,7.58408,2.074556,-51.417937,-68.927203,0,100,0,9,0,0,0,5F6CED7DF626E092918EF1412FA364B9FBC9734F685444323D98FE3F8E70CA5D
start_date_origin,triangle_v1_david_contra_extension,lock_1q_stop_adds,ugly_no_profit,,,,2019-10-11,9,0,9,0,66,-18.314812,-1.993332,0,199.33,0,-2.034979,0.039577,7.58408,2.074556,-51.417937,-68.927203,0,100,0,9,0,0,0,DAE24C1B892A795BC6BF3A57BDF53C7ECBF565FD856D582ABDC5B0335B253C6C
start_date_origin,triangle_v1_david_contra_extension,protected_flatten_1q,ugly_no_profit,,,,2019-10-11,9,0,9,0,66,-18.314812,-1.993332,0,199.33,0,-2.034979,0.039577,7.58408,2.074556,-51.417937,-68.927203,0,100,0,9,0,0,0,B467CA19A796FA4EB465C028858473B49EE76BA6C12F52DEF57A376F274422F6
start_date_origin,david_contra,baseline,green_to_red_giveback,,,,2019-08-01,5,0,5,0,39,-31.819581,-1.82903,0,182.9,0,-6.363916,0.30558,8.514217,6.669496,-20.825682,-25.944868,100,80,5,0,100,32.347482,32.847482,31CC0155A3D3329D6D0909A52C96AFE5DC27BF3917587773AED0BD68248B7928
start_date_origin,david_contra,baseline,ugly_no_profit,,,,2019-09-13,7,0,7,0,33,-17.682595,-1.808147,0,180.81,0,-2.526085,0.111607,2.781188,2.637692,-22.633722,-42.351608,0,100,0,7,0,0,0,8275F08E6441D68C4D32C7301BCCA1CA58EC7C6D3EAC861E386C62A63CC7ADE5
start_date_origin,david_contra,lock_1q_stop_adds,ugly_no_profit,,,,2019-09-13,7,0,7,0,33,-17.682595,-1.808147,0,180.81,0,-2.526085,0.111607,2.781188,2.637692,-22.633722,-42.351608,0,100,0,7,0,0,0,32A1159B785ED3C5FB33690FC641DC1A25E64D90F8D48D88F57A177A00AF2110
start_date_origin,david_contra,trail_1q_0_5q,ugly_no_profit,,,,2019-09-13,7,0,7,0,33,-17.682595,-1.808147,0,180.81,0,-2.526085,0.111607,2.781188,2.637692,-22.633722,-42.351608,0,100,0,7,0,0,0,8DF9D4028A709C6876C1B5240C4FD6F29BAC83F61A6ACE0BC6C16D03455575FF
start_date_origin,david_contra,protected_flatten_1q,ugly_no_profit,,,,2019-09-13,7,0,7,0,33,-17.682595,-1.808147,0,180.81,0,-2.526085,0.111607,2.781188,2.637692,-22.633722,-42.351608,0,100,0,7,0,0,0,3BBAD2A91936A16092AB1A629245B891F49B6D80545AFF46B4273813CFA5CAF5
start_date_origin,david_contra,trail_1q_0_5q,ugly_no_profit,,,,2019-10-15,16,0,16,0,56,-17.806531,-1.741206,0,174.12,0,-1.112908,0.058889,1.419303,1.171797,-18.898526,-59.59686,0,100,0,16,0,0,0,B9B0290256E06580721870CE585FFF8185D6013A4891D8B8F8D29409BD79390F
start_date_origin,david_contra,protected_flatten_1q,ugly_no_profit,,,,2019-05-16,10,0,10,0,27,-7.592296,-1.6896,0,168.96,0,-0.75923,0.075137,0.930538,0.834367,-10.104617,-35.401122,0,100,0,10,0,0,0,9F70C9407D9893F7DC9D0664ADBE51B81C22C96F1C60F730B4DA83DD58F0BD6B
start_date_origin,david_contra,baseline,ugly_no_profit,,,,2019-10-15,15,0,15,0,54,-17.357479,-1.671636,0,167.16,0,-1.157165,0.05261,1.475325,1.209775,-21.995158,-64.748058,0,100,0,15,0,0,0,EED54D2D37A6DF4CC5E3121E44BD55FB4E50A2695406584A9C70D02482F0439F
start_date_origin,david_contra,lock_1q_stop_adds,ugly_no_profit,,,,2019-10-15,15,0,15,0,54,-17.357479,-1.671636,0,167.16,0,-1.157165,0.05261,1.475325,1.209775,-21.995158,-64.748058,0,100,0,15,0,0,0,90902A57B86667B8EB7A3AD4D2B5CE4A5069D1C7CAAEA5019F24C4FE71943B42
start_date_origin,david_contra,protected_flatten_1q,ugly_no_profit,,,,2019-10-15,14,0,14,0,52,-17.312273,-1.667264,0,166.73,0,-1.236591,0.049167,1.546918,1.285757,-25.151087,-71.178026,0,100,0,14,0,0,0,CF215164D2E81FC199893ED61B8EDA6395F89BF9C2799905142A5A48B2597582
start_date_origin,david_contra,baseline,green_to_red_giveback,,,,2019-10-10,3,0,3,0,24,-18.833395,-1.632133,0,163.21,0,-6.277798,0.232497,7.306381,6.510295,-27.00167,-28.01158,100,100,3,0,100,18.930885,19.230885,DF2C4FAE9DE877ADADA36F3D098463149A26B93C003BB35797AFFC819030A42D
start_date_origin,triangle_v1_david_contra_extension,trail_1q_0_5q,ugly_no_profit,,,,2019-10-15,9,0,9,0,31,-12.349384,-1.620126,0,162.01,0,-1.372154,0.051844,1.622119,1.423997,-26.4672,-137.983626,0,100,0,9,0,0,0,B5C08CF43DD033F1E746CD51F6CDEAAAFD944C6CAE4C4964242DB328E9C7A4C5
start_date_origin,triangle_v1_david_contra_extension,baseline,ugly_no_profit,,,,2019-10-15,8,0,8,0,29,-11.932479,-1.555456,0,155.55,0,-1.49156,0.039191,1.756534,1.53075,-38.05922,-183.070282,0,100,0,8,0,0,0,490F3F18D8AAE7EEB6F0F79A7918610C0B6A0A2723121174FECDDE57B69D7BC3
start_date_origin,triangle_v1_david_contra_extension,lock_1q_stop_adds,ugly_no_profit,,,,2019-10-15,8,0,8,0,29,-11.932479,-1.555456,0,155.55,0,-1.49156,0.039191,1.756534,1.53075,-38.05922,-183.070282,0,100,0,8,0,0,0,77A3E5078492F3A0F32CE24E585F881DE99024DDC0996E6760593153ADD885CC
start_date_origin,triangle_v1_david_contra_extension,protected_flatten_1q,ugly_no_profit,,,,2019-10-15,8,0,8,0,29,-11.932479,-1.555456,0,155.55,0,-1.49156,0.039191,1.756534,1.53075,-38.05922,-183.070282,0,100,0,8,0,0,0,F7009957182D67B0C31FD8E987CFB833A2AFD52C0D626A7F2749DD83A7D3A39A
start_date_origin,david_contra,trail_1q_0_5q,ugly_no_profit,,,,2019-07-02,12,0,12,0,51,-16.155687,-1.515873,0,151.59,0,-1.346307,0.065998,2.064948,1.412305,-20.399187,-23.676267,0,100,0,12,0,0,0,7FFA0631AAB3ADAC55C788381CAF086B85F152A17656A58DA1D4C777B11905DA
start_date_origin,triangle_v1_david_contra_extension,baseline,ugly_no_profit,,,,2019-05-03,7,0,7,0,21,-20.15609,-1.514385,0,151.44,0,-2.879441,0.034462,2.879441,2.913903,-83.554794,-68.151945,0,100,0,7,0,0,0,7978BEEE459981E4FE1FE2E108E7E21E8B1A4C88A5D34FE6AFD18CC8CCD4C501
start_date_origin,triangle_v1_david_contra_extension,lock_1q_stop_adds,ugly_no_profit,,,,2019-05-03,7,0,7,0,21,-20.15609,-1.514385,0,151.44,0,-2.879441,0.034462,2.879441,2.913903,-83.554794,-68.151945,0,100,0,7,0,0,0,EC88080B3A7D9E2061EED784A8E1B988849C65A7E4F7DC5B1E9F00E54F219BD9
start_date_origin,triangle_v1_david_contra_extension,trail_1q_0_5q,ugly_no_profit,,,,2019-05-03,7,0,7,0,21,-20.15609,-1.514385,0,151.44,0,-2.879441,0.034462,2.879441,2.913903,-83.554794,-68.151945,0,100,0,7,0,0,0,7E22AF18FA5312266317FE2077497972AF7E9264639FD901BB152082A09C5CD5
start_date_origin,triangle_v1_david_contra_extension,protected_flatten_1q,ugly_no_profit,,,,2019-05-03,7,0,7,0,21,-20.15609,-1.514385,0,151.44,0,-2.879441,0.034462,2.879441,2.913903,-83.554794,-68.151945,0,100,0,7,0,0,0,DC5496335BC3AC3C96EFEDA80BD0A59FCA5B3CFB314D119BE912B72E9569392B
start_date_origin,david_contra,trail_1q_0_5q,ugly_no_profit,,,,2019-12-19,12,0,12,0,47,-14.433332,-1.509131,0,150.91,0,-1.202778,0.073718,1.57164,1.276496,-16.315855,-74.211274,0,100,0,12,0,0,0,83DB86714469ED9F1F17350B24B6BD39F0A487C432A8B8E72F70D85297BF0B31
start_date_origin,david_contra,protected_flatten_1q,ugly_no_profit,,,,2019-07-02,11,0,11,0,48,-15.738961,-1.48986,0,148.99,0,-1.430815,0.063479,2.196644,1.494293,-22.540097,-25.46109,0,100,0,11,0,0,0,D03E205D14CE7874C9642CD4D4C133272880121ABE97E3CB192BC77FD256E6D6
start_date_origin,david_contra,trail_1q_0_5q,ugly_no_profit,,,,2019-12-04,13,0,13,0,59,-24.054794,-1.476906,0,147.69,0,-1.850369,0.061188,2.439257,1.911557,-30.240485,-23.286041,0,100,0,13,0,0,0,FAEA958B88ACB79293E921CAD9A73F0107242FD8D1B74913DBB9807054EC2DF1
start_date_origin,david_contra,baseline,ugly_no_profit,,,,2019-07-02,11,0,11,0,48,-15.568314,-1.473789,0,147.38,0,-1.415301,0.063479,2.196644,1.47878,-22.29571,-25.25885,0,100,0,11,0,0,0,5A1A911C7EE027423CDB0B43DF0686F4AE180CCD7D40866CF8EC663A6155CB65
start_date_origin,david_contra,lock_1q_stop_adds,ugly_no_profit,,,,2019-07-02,11,0,11,0,48,-15.568314,-1.473789,0,147.38,0,-1.415301,0.063479,2.196644,1.47878,-22.29571,-25.25885,0,100,0,11,0,0,0,D3BF155B415ABAE7C6D94B8EACACEBBDDA0A432DBE4D40280DF75CE8D50459B5
start_date_origin,triangle_v1_david_contra_extension,protected_flatten_1q,adverse_no_profit,,,,2019-11-07,1,0,1,0,1,-0.304054,-1.440591,0,144.06,0,-0.304054,0,0.304054,0.304054,,,0,100,0,1,0,0,0,B9496101216F1EEDC441F1010F7D890482A908C60B62EC63202024A2C659F418
start_date_origin,david_contra,baseline,ugly_no_profit,,,,2019-12-19,11,0,11,0,44,-13.633597,-1.436358,0,143.64,0,-1.239418,0.072957,1.620259,1.312375,-16.988292,-80.072112,0,100,0,11,0,0,0,9D8DFFEF500D5EBB9633E4C7A99B3AB03EFDD6AF70E7BECCDCF7EB5455BBCB56
start_date_origin,david_contra,lock_1q_stop_adds,ugly_no_profit,,,,2019-12-19,11,0,11,0,44,-13.633597,-1.436358,0,143.64,0,-1.239418,0.072957,1.620259,1.312375,-16.988292,-80.072112,0,100,0,11,0,0,0,5E9EB2BEFA83160A7843FEEE2ED95D6E8C9D6C37CDB90CEF451C0B0385F7F372
start_date_origin,david_contra,protected_flatten_1q,ugly_no_profit,,,,2019-12-19,11,0,11,0,44,-13.633597,-1.436358,0,143.64,0,-1.239418,0.072957,1.620259,1.312375,-16.988292,-80.072112,0,100,0,11,0,0,0,AF3FD1CD5739F28143A67540E8894C0FAC59D76E7330D44AF436AB6E507ED1A3
start_date_origin,david_contra,protected_flatten_1q,ugly_no_profit,,,,2019-10-30,10,0,10,0,56,-29.450471,-1.408297,0,140.83,0,-2.945047,0.036068,3.763122,2.981115,-81.653084,-21.914052,0,100,0,10,0,0,0,AE5245E97F85207066E42AD9ECE778963A2497FA0E4D33AC481227C9BBAEE953
start_date_origin,david_contra,trail_1q_0_5q,ugly_no_profit,,,,2019-10-30,11,0,11,0,57,-29.691972,-1.407965,0,140.8,0,-2.69927,0.046679,3.427075,2.745949,-57.826109,-18.095376,0,100,0,11,0,0,0,5037B13B3A4D8A0E1D20E0C7F5FDE80EF4F61E0178EC86B9B34CBCCAC7C25EF5
start_date_origin,david_contra,protected_flatten_1q,green_to_red_giveback,,,,2019-12-16,7,0,7,0,13,-12.056364,-1.392892,0,139.29,0,-1.722338,0.42213,2.06224,2.144468,-4.080108,-3.809125,100,100,7,0,100,13.611277,14.311277,D10FED1E49AD8627736E8224377FB66D09E64F3EC54AA94E4D53C4CE64EA50C7
start_date_origin,david_contra,baseline,ugly_no_profit,,,,2019-10-01,7,0,7,0,49,-22.645283,-1.388749,0,138.87,0,-3.23504,0.110002,5.320703,3.345042,-29.409,-45.558836,0,100,0,7,0,0,0,305F696AD9362DD678283F30D3D1CA9C338E532545C7657B5EE0ABDC995F9F58
start_date_origin,david_contra,lock_1q_stop_adds,ugly_no_profit,,,,2019-10-01,7,0,7,0,49,-22.645283,-1.388749,0,138.87,0,-3.23504,0.110002,5.320703,3.345042,-29.409,-45.558836,0,100,0,7,0,0,0,8EC4B2A7631B1CAE8B3EC93F9895842479D12E1F0DBE5502A3A5FA34C1F1ADB6
start_date_origin,david_contra,trail_1q_0_5q,ugly_no_profit,,,,2019-10-01,7,0,7,0,49,-22.645283,-1.388749,0,138.87,0,-3.23504,0.110002,5.320703,3.345042,-29.409,-45.558836,0,100,0,7,0,0,0,1B010139EB55D216358FB1D096519CB2AB1B0DE46F7765EA0D5518F459D6B474
start_date_origin,david_contra,protected_flatten_1q,ugly_no_profit,,,,2019-10-01,7,0,7,0,49,-22.645283,-1.388749,0,138.87,0,-3.23504,0.110002,5.320703,3.345042,-29.409,-45.558836,0,100,0,7,0,0,0,8E017DCFB2C8B219BCE1CDC73C581DB831DC30016D9D319DEE724EB69527F1B1
start_date_origin,david_contra,baseline,ugly_no_profit,,,,2019-10-30,10,0,10,0,55,-29.271962,-1.385464,0,138.55,0,-2.927196,0.032693,3.727781,2.959889,-89.536418,-22.056331,0,100,0,10,0,0,0,F740EB692F0C14AAF8E925EFB0F6F29D7440D0341F415C0D437EFED8F7E1FEB2
start_date_origin,david_contra,lock_1q_stop_adds,ugly_no_profit,,,,2019-10-30,10,0,10,0,55,-29.271962,-1.385464,0,138.55,0,-2.927196,0.032693,3.727781,2.959889,-89.536418,-22.056331,0,100,0,10,0,0,0,27BDFE16AF2646B4CE22426D82A2B4AAA9C9E0974E23511C20583AA39B96F426
