group_type,activation_rule_id,protection_mode,origin_class,live_state_class,pair,side,close_reason,start_date_et,close_event_count,win_count,loss_count,win_pct,fill_count,adr_normalized_return_pct,account_return_pct,gross_profit_usd,gross_loss_abs_usd,profit_factor,avg_realized_pnl_adr,avg_mfe_adr,avg_mae_adr_abs,avg_giveback_adr,aggregate_capture_ratio,avg_capture_ratio,mfe_1q_hit_pct,mae_1q_hit_pct,trail_addressable_loss_count,trail_no_activation_loss_count,trail_addressable_loss_pct_of_losses,trail_1q_1q_theoretical_improvement_adr,trail_1q_0_5q_theoretical_improvement_adr,content_hash
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-12-03,4,4,0,100,4,0.800371,0.037509,3.75,0,,0.200093,0.213516,0.063372,0.013423,0.937133,0.922298,25,0,0,0,,0,0,BD87BA7CCC8558BB2C65E23BE7394A44DB8F99B97C39861949FBDB02A1610C30
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2020-01-02,2,2,0,100,2,0.458217,0.03782,3.78,0,,0.229109,0.229109,0,0,1,1,50,0,0,0,,0,0,3DD214484CF5812BCEC250D27B49A9331654B6C9574807E6E18EDC151520CB3F
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-06-25,5,5,0,100,5,0.848391,0.038516,3.85,0,,0.169678,0.205229,0.106344,0.035551,0.826773,0.766223,40,0,0,0,,0,0,18B27DEC372ED10F7DDBB72C25A5259CB5C35BFB4969055C79351FFDB5B5E05F
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-04-25,4,4,0,100,6,0.974175,0.038636,3.86,0,,0.243544,0.243544,0.240658,0,1,1,75,25,0,0,,0,0,96B5863BA4161F74C31F9FD16CFDA22A2F83B14C6BA3185D8CC40CBDF72C921F
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-04-24,3,3,0,100,7,0.940392,0.040079,4.01,0,,0.313464,0.313464,0.740496,0,1,1,100,33.333333,0,0,,0,0,D24B9A86A134566CD83247171F661BC98C7EAEABEFC25CFB7E5C1E1095999E9F
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-05-10,2,2,0,100,4,0.835946,0.040391,4.04,0,,0.417973,0.417973,0.532695,0,1,1,50,50,0,0,,0,0,B3D9605F323479E44DCC7189360FA05F5DF9FA30476C3ABAC547DE731EA981FF
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-07-18,4,4,0,100,6,1.14702,0.041165,4.12,0,,0.286755,0.292793,0.197545,0.006038,0.979377,0.978509,75,50,0,0,,0,0,FF525F3791E92DED2DD2BC651904ECE087A21070340C95066C7CD3C33C859154
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-06-05,2,2,0,100,2,0.819678,0.041296,4.13,0,,0.409839,0.409839,0.015953,0,1,1,100,0,0,0,,0,0,66C419248A3E066F67E5AAD198F50C00504A42F7518FE57F26B15CD5F2E6B71D
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-06-07,1,1,0,100,1,0.804971,0.042691,4.27,0,,0.804971,0.804971,0.036942,0,1,1,100,0,0,0,,0,0,8ABE62FC549F1B43F05638DD57D643D90A0637ABC062D0F0DF68DB7DD914D54F
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-11-26,3,3,0,100,4,0.874126,0.043076,4.31,0,,0.291375,0.363941,0.187283,0.072566,0.800611,0.873226,66.666667,33.333333,0,0,,0,0.104632,5D9B03AAE27E717C2933CAE7E60A57CF83B1D0272483BAC633CB44F7025B0C47
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-10-02,3,3,0,100,3,0.798908,0.043103,4.31,0,,0.266303,0.281207,0.040676,0.014904,0.947,0.951435,66.666667,0,0,0,,0,0,4729EA9951E3A2EBF055023DDFBB790E68930D4446C7C897B4AC30FBA3D2225F
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-07-16,4,4,0,100,4,0.912735,0.043187,4.32,0,,0.228184,0.228184,0.009434,0,1,1,0,0,0,0,,0,0,79CB6C05FEF438E75D6A5EDAB6E295F681B7796704A91C86B859E9F312D8C905
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-10-31,3,3,0,100,4,1.144183,0.044089,4.41,0,,0.381394,0.381394,0.11514,0,1,1,66.666667,33.333333,0,0,,0,0,6E3519D3018EFBEB9A8A7A126F86C8BC1DBBCBA544820DBC9DD765C0BC0ED02A
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-05-08,4,3,1,75,9,0.772,0.044525,4.67,0.21,21.738914,0.193,0.266646,0.662056,0.073646,0.723805,0.626335,75,75,0,0,0,0,0,0219C6CE9188514F9864276FAF96561F44DEED96DA2C4590420F031C2E274715
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-06-21,3,3,0,100,4,0.844519,0.049106,4.91,0,,0.281506,0.281506,0.17995,0,1,1,66.666667,33.333333,0,0,,0,0,DE4371527DC9B73193D58171DC79E7BEC651B000828AD9203D7C038BA6C017F4
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-09-18,4,4,0,100,9,1.425235,0.049431,4.94,0,,0.356309,0.356309,0.556463,0,1,1,75,50,0,0,,0,0,28D51DE9E93C0268FA41901321FD07BF60898912AEDA45C7D4C88EE950D19D37
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-10-11,2,2,0,100,6,0.579064,0.050006,5,0,,0.289532,0.412088,1.377196,0.122556,0.702598,0.625647,100,50,0,0,,0,0.095111,7D0BE8CBAFDF9EAD6A74D75AB8C769844B88E3A12839B2F29FB2F2DE93E9071E
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-06-18,4,4,0,100,5,1.036116,0.051681,5.17,0,,0.259029,0.274302,0.181783,0.015273,0.94432,0.944112,50,25,0,0,,0,0,F3DA8B24354620F6E36CC5B9DEA8A42BA4FF8D9CA9D01018115B2FF12DC6C677
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-09-25,5,5,0,100,9,1.168567,0.054029,5.4,0,,0.233713,0.233713,0.502529,0,1,1,20,20,0,0,,0,0,9269D4F90E9E697E9F9AD74024C63BE2FDCE9436122A58A78AF49C16643B8B1F
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-10-30,5,5,0,100,7,1.331952,0.057297,5.73,0,,0.26639,0.27307,0.27477,0.006679,0.97554,0.96,60,40,0,0,,0,0,7876AC312548CEB5DFD0DD9C0513190F0CD4C963936B26521EC77AE143A39B1C
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-07-24,2,2,0,100,3,0.908159,0.057882,5.79,0,,0.454079,0.454079,0.240018,0,1,1,100,50,0,0,,0,0,B5AA18462B21604DCB57516894F0915B52E603836C047C67E151FD4B470E9F27
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-11-21,2,2,0,100,2,1.359237,0.05848,5.85,0,,0.679618,0.679618,0.045647,0,1,1,100,0,0,0,,0,0,0B4770C86CE06073312DADD65CB625D4EFC8DE6F073A2F324400938DE5F0B376
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-08-27,2,2,0,100,3,0.985782,0.061531,6.15,0,,0.492891,0.492891,0.216622,0,1,1,100,50,0,0,,0,0,35946EF522E233A107E2F0848AB9163FBDC86A707BABBD6BFD7B6854EB7B91C7
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-04-30,5,5,0,100,7,1.33563,0.064358,6.44,0,,0.267126,0.282497,0.235878,0.015371,0.945589,0.942377,40,40,0,0,,0,0,9DA0D05F597810443E4138EE8E7461853CAA1A23E84837E84C985AD76FF2ED28
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-05-02,4,4,0,100,6,1.150094,0.064922,6.49,0,,0.287524,0.287524,0.210406,0,1,1,50,50,0,0,,0,0,29BF7ABD2CC6A3BEBB9BED2E45E7913B176BB8C35F6371C3383CDEAC349B7B75
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-11-01,5,5,0,100,5,1.624671,0.065428,6.54,0,,0.324934,0.32787,0.027156,0.002936,0.991046,0.988889,80,0,0,0,,0,0,C6DF0663F56391C8007F0CB39C3BDDC8F9CEBC4B6B4CA21AE704CE08C060761F
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-05-15,2,2,0,100,2,0.806872,0.065724,6.57,0,,0.403436,0.403436,0.015085,0,1,1,100,0,0,0,,0,0,CE5FEBF5A817BDE8ADFA5B0A29A6E809EF2DE2337CE421D889D4CD6A9E48D226
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-05-29,5,5,0,100,6,1.511322,0.069931,6.99,0,,0.302264,0.302264,0.113864,0,1,1,80,20,0,0,,0,0,D0EB8CEED73BCD25D8A3307AE705CFD895D10EB078176F6CFB4B866FDFEF6FA9
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-11-07,5,5,0,100,10,1.826961,0.074598,7.46,0,,0.365392,0.365392,0.507023,0,1,1,100,40,0,0,,0,0,66257EDF77476DE8A9B131C1944A42CAE41F85840DEC34892EC67A84439F33CF
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-06-06,3,3,0,100,4,1.46992,0.077556,7.76,0,,0.489973,0.505449,0.122398,0.015476,0.969382,0.973261,100,33.333333,0,0,,0,0,0208CF214FF9C869306679214828A92223BABF936E8DF3434FAF71E6940538A7
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-05-24,4,4,0,100,4,1.122089,0.081865,8.19,0,,0.280522,0.280522,0.152673,0,1,1,50,0,0,0,,0,0,3F7E652E7AAF970D019FC6CCA250190D5044C1F11F3A4224C078E57C5AD49A65
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-08-02,5,5,0,100,14,2.802928,0.089407,8.94,0,,0.560586,0.560586,1.842967,0,1,1,60,40,0,0,,0,0,B44906DDD85813B5673FF5849BF3F392812A3900DFCB2501DEB5DBC289E1F2A5
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-10-18,3,3,0,100,3,0.736482,0.095685,9.57,0,,0.245494,0.251426,0.017112,0.005932,0.976408,0.968161,33.333333,0,0,0,,0,0,6184EEDFF8112BAB2A92177601D314CC2E91AA0809FA662D73B966A59F88E09C
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-06-04,8,8,0,100,8,1.955973,0.101373,10.14,0,,0.244497,0.251505,0.06349,0.007008,0.972135,0.965909,37.5,0,0,0,,0,0,76D5B899EF1E0F8CC22EA7D77CCBB8183D5EADAA3F5F2ED9B79BD1AB42110628
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-08-06,4,4,0,100,6,2.256275,0.113547,11.35,0,,0.564069,0.564069,0.363191,0,1,1,50,25,0,0,,0,0,B720A707298A7742E0A106069F36C66C5FF16223CB23EAE4DF15F26D276578A6
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-08-01,5,5,0,100,8,2.508099,0.11393,11.39,0,,0.50162,0.505656,0.326314,0.004036,0.992018,0.976667,80,40,0,0,,0,0,3416328483FFD1C39F23F879778EBFFF486A0E357DB589A4685CC9B34BF2379D
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-08-09,2,2,0,100,4,1.816734,0.113933,11.39,0,,0.908367,0.908367,0.435038,0,1,1,100,50,0,0,,0,0,5D3D785ADB644DAD8835B2FDEDB82A7F93AEE41FA3B604459B63656F6DB17CF3
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-08-07,8,7,1,87.5,15,2.098659,0.118198,11.94,0.12,101.772303,0.262332,0.280326,0.602246,0.017994,0.935812,0.888225,50,75,0,0,0,0,0,420DAA20730C6D41D73AD298F93FCC3D069C983DD7AB3F1806A3BEDE4849C281
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-07-31,10,10,0,100,17,3.47528,0.125646,12.56,0,,0.347528,0.347528,0.426662,0,1,1,60,40,0,0,,0,0,8027F5170DCC9FD6C256860C3BD061D2F997467D0D0F43988CB759AF4AB22B2C
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-09-12,4,4,0,100,4,1.563674,0.130986,13.1,0,,0.390918,0.399497,0.03468,0.008579,0.978527,0.971699,100,0,0,0,,0,0,808D8E08BC678752B2CB828CF5D2F9A44AF64141FBE57EF6B241A61218540469
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-08-20,4,4,0,100,4,1.147006,0.138972,13.9,0,,0.286752,0.286752,0.025855,0,1,1,50,0,0,0,,0,0,384EE04511631579D4D5FF3CCA05859EA7B454BA89B2E7F0D1901FD17F250E99
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-08-13,4,4,0,100,7,2.348522,0.151803,15.18,0,,0.587131,0.587131,0.431374,0,1,1,75,75,0,0,,0,0,062020715D8C0F9FACC2D9CECE37D2096161254B04B2252F9224A15D9CB784D1
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-10-03,8,8,0,100,9,2.751405,0.15616,15.62,0,,0.343926,0.343926,0.11019,0,1,1,50,12.5,0,0,,0,0,1CE6C7D82724BC7182F83F32532049266F38910210930B33DD4CEB23A28ECD84
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-11-20,12,12,0,100,12,3.214451,0.181701,18.17,0,,0.267871,0.272508,0.035453,0.004637,0.982984,0.984049,58.333333,0,0,0,,0,0,BEE0152B1E868F9BD2239D542D87E27FE96867C42114F47BD1B9B79C16D427C0
start_date_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,,,,2019-10-11,4,4,0,100,4,1.592553,0.182008,18.2,0,,0.398138,0.403028,0.079341,0.00489,0.987868,0.986909,100,0,0,0,,0,0,0D46BAC7F3E88A2F830637DF205DDF5A0FCBA1E596F0B3FDBA5E5A8FFED39E54
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-12-12,8,8,0,100,16,3.087603,0.22736,22.74,0,,0.38595,0.38846,0.578861,0.002509,0.993541,0.987466,75,75,0,0,,0,0,4E93F381B511FF780B2BD6E0D11E908E6CA203EBDB89197840CE8436B1D4E878
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-10-17,6,6,0,100,6,2.340137,0.229255,22.93,0,,0.390023,0.390023,0.021338,0,1,1,66.666667,0,0,0,,0,0,144C6C638A07C2250770924685311145CEF885550ABAC12E98D29107695CC8BE
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-10-16,8,8,0,100,11,2.413985,0.272861,27.29,0,,0.301748,0.316042,0.279584,0.014294,0.954771,0.95802,75,12.5,0,0,,0,0,735FBF93EC1131385A449902C79038BCD57D29CC6485431F0B376D674D01828B
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-10-15,13,13,0,100,13,3.564209,0.281731,28.17,0,,0.27417,0.276653,0.077285,0.002484,0.991023,0.977895,46.153846,0,0,0,,0,0,1B5D373F442A539904BF2F298BB47C9CE0FBD307BB54C572A6EEDA689236E8DE
start_date_origin,triangle_v0_no_candidate_b,baseline,target_captured,,,,,2019-10-01,13,13,0,100,13,6.426319,0.55582,55.58,0,,0.494332,0.494332,0.016655,0,1,1,53.846154,0,0,0,,0,0,55BCD35B1F397B79E53FECB710B16155123070CE3475382C73E88EBB048302AA
