group_type,activation_rule_id,protection_mode,origin_class,live_state_class,pair,side,close_reason,start_date_et,close_event_count,win_count,loss_count,win_pct,fill_count,adr_normalized_return_pct,account_return_pct,gross_profit_usd,gross_loss_abs_usd,profit_factor,avg_realized_pnl_adr,avg_mfe_adr,avg_mae_adr_abs,avg_giveback_adr,aggregate_capture_ratio,avg_capture_ratio,mfe_1q_hit_pct,mae_1q_hit_pct,trail_addressable_loss_count,trail_no_activation_loss_count,trail_addressable_loss_pct_of_losses,trail_1q_1q_theoretical_improvement_adr,trail_1q_0_5q_theoretical_improvement_adr,content_hash
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,NZDCAD,LONG,,,1,1,0,100,1,0.108252,0.003272,0.33,0,,0.108252,0.193604,0.049961,0.085352,0.559141,0.559141,0,0,0,0,,0,0,E64292EEE888C2259C1B490F8FDAEF8F5DC7F5B5B0241A3DE720989BE8D60FC3
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,EURGBP,SHORT,,,1,1,0,100,1,0.033757,0.003307,0.33,0,,0.033757,0.150777,0.184532,0.11702,0.223887,0.223887,0,0,0,0,,0,0,1DCEF4B171C03274CD160331F62345C12AEA79AA16BE0F649AA868B1763F8C98
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,EURCAD,LONG,,,1,1,0,100,1,0.057689,0.003799,0.38,0,,0.057689,0.190373,0.098071,0.132684,0.303031,0.303031,0,0,0,0,,0,0,364ED2F07A45D25C9675972C5B0008B58CA9419067786E5D71104328E571CFB2
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,GBPUSD,LONG,,,1,1,0,100,1,0.041334,0.004071,0.41,0,,0.041334,0.129787,0.16368,0.088453,0.318476,0.318476,0,0,0,0,,0,0,FAF08AA843176C37C617EBB5B6D184E35415A00E57EA23E150E85D1A74E12E3D
pair_side_origin,triangle_v0_no_candidate_b,baseline,green_profit_leak,,GBPNZD,SHORT,,,1,1,0,100,2,0.06745,0.004115,0.41,0,,0.06745,0.420057,0.370742,0.352607,0.160573,0.160573,100,100,0,0,,0.13468,0.243644,388A8AC38653C1DA1E582B60E32DA581ABE0DBE81A4D90A17AE658EF7C2AB367
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,GBPCHF,SHORT,,,1,1,0,100,1,0.046797,0.004738,0.47,0,,0.046797,0.089994,0.102593,0.043197,0.520001,0.520001,0,0,0,0,,0,0,E5599532ABAC68BC6B3F34DFCE18F7FC6AD3F94097AA2153F2BBA506A97A145E
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,USDCAD,SHORT,,,3,2,1,66.666667,4,0.172925,0.004803,0.53,0.05,10.197392,0.057642,0.124617,0.192475,0.066975,0.462552,0.381645,0,33.333333,0,1,0,0,0,5DA047932C968DB13C474F009D6ACD74B477E01CC0A12F073B8F95019476FF11
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,CADCHF,SHORT,,,1,1,0,100,1,0.087268,0.005143,0.51,0,,0.087268,0.104411,0.001559,0.017143,0.835812,0.835812,0,0,0,0,,0,0,09A457C31B9DC3CF5B7BAD1A066BE8B3C27BCC04172E4406A71654CD801F2825
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,NZDUSD,SHORT,,,1,1,0,100,2,0.11951,0.005187,0.52,0,,0.11951,0.11951,0.583889,0,1,1,0,100,0,0,,0,0,5FB3408C83FB6611A86E031CD5D0B405AD9A838D1F1503EFEC7F1BCD2DC5C387
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,USDCHF,LONG,,,1,1,0,100,1,0.144815,0.005743,0.57,0,,0.144815,0.144815,0.043675,0,1,1,0,0,0,0,,0,0,81B09FF1217A369FDF49A23D4BF40665C18CD9B8CFCD5AF8FDB5D2E4FCB7EF75
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,GBPCHF,LONG,,,1,1,0,100,1,0.058336,0.006095,0.61,0,,0.058336,0.183588,0.052332,0.125252,0.317755,0.317755,0,0,0,0,,0,0,DF77AA4A5517F576967F1E06CA5FBD704B73A4DC1244C263464168F0D4B59D9D
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,AUDUSD,SHORT,,,2,1,1,50,3,0.166285,0.006155,0.67,0.06,11.633195,0.083143,0.209683,0.217474,0.12654,0.396516,0.315774,0,50,0,1,0,0,0,4A581523AC9BB2026DEFAA5AECE7AB0712E82B8CD8F7C504B98C1B8C08410A31
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,EURAUD,SHORT,,,1,1,0,100,1,0.124008,0.00858,0.86,0,,0.124008,0.124008,0.158735,0,1,1,0,0,0,0,,0,0,00AD6C36DDACA4ED87C69302C94F435A27F4DE019831C01A9EE9645464490D9E
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,AUDJPY,LONG,,,1,1,0,100,1,0.157722,0.008772,0.88,0,,0.157722,0.237349,0.093408,0.079627,0.664515,0.664515,100,0,0,0,,0,0,EDE70C522BE35141407C508D842104940D3E9DA1B86FD2E98A4D16A96D888175
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,AUDUSD,LONG,,,2,2,0,100,4,0.368153,0.011203,1.12,0,,0.184076,0.184076,0.493098,0,1,1,50,50,0,0,,0,0,7C5E60AD06780565221FAC0F738ED19394207A91E3288F3E6EBCC1F89D152CF3
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,AUDNZD,LONG,,,2,2,0,100,2,0.426671,0.011944,1.19,0,,0.213336,0.213336,0.077659,0,1,1,50,0,0,0,,0,0,46C2F8BB0009DD555F5BF6D94A8179A19DF18D0839C586AD233A18A17DF5F1AC
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,EURNZD,LONG,,,2,2,0,100,2,0.178072,0.012857,1.29,0,,0.089036,0.146799,0.022459,0.057763,0.606518,0.67027,0,0,0,0,,0,0,A9C34339B759AF06A797EA2F6FE1109119218A16E08D4D29C5F499C0D9B8631A
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,AUDJPY,SHORT,,,1,1,0,100,3,0.276813,0.01378,1.38,0,,0.276813,0.293168,0.94022,0.016355,0.944213,0.944213,100,100,0,0,,0,0,3EF0FC0DAED14229241BE0011DFB4CFE828122014026415B23FFE41DFFB58347
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,AUDCAD,SHORT,,,1,1,0,100,1,0.386211,0.015317,1.53,0,,0.386211,0.386211,0.198021,0,1,1,100,0,0,0,,0,0,357149C7DE645CA588269A966C1692CA149ED13E2053DF7F4A6726A5691EEC8F
pair_side_origin,triangle_v0_no_candidate_b,baseline,green_profit_leak,,GBPNZD,LONG,,,2,2,0,100,2,0.130163,0.01687,1.69,0,,0.065082,0.303435,0.038437,0.238354,0.214482,0.244757,100,0,0,0,,0.10413,0.243086,1771C6237CDB6279DE384B2D618E17D315F7B374F675A7B9BF8B470734700CD0
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,NZDJPY,SHORT,,,1,1,0,100,1,0.367269,0.017802,1.78,0,,0.367269,0.367269,0,0,1,1,100,0,0,0,,0,0,14BBB40A8D83385AA889694124A73DB9EC8821CA3FA3BB888E3C7BF64EF7BE38
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,CADJPY,LONG,,,1,1,0,100,1,0.391179,0.018709,1.87,0,,0.391179,0.391179,0,0,1,1,100,0,0,0,,0,0,FF3A66BAF2EEBBB2401FAC602E88FE24837B640521D00B0B60D2ED3181DAD069
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,GBPNZD,LONG,,,2,2,0,100,2,0.174554,0.018787,1.88,0,,0.087277,0.203032,0.032395,0.115755,0.429869,0.458174,0,0,0,0,,0,0,063487B2B66D49D42F02B2899B116F4F8C763C5D307F2C519A9C139917F55511
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,AUDCHF,SHORT,,,2,2,0,100,2,0.486085,0.022108,2.21,0,,0.243043,0.259741,0.082208,0.016699,0.935711,0.899999,50,0,0,0,,0,0,FBE08B8BFD4B73B6A3806C77147FF835D61FC47B33C663D9967EF1B4EA7AC518
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,EURNZD,SHORT,,,2,2,0,100,2,0.302604,0.024095,2.41,0,,0.151302,0.238927,0.085665,0.087625,0.633256,0.623501,50,0,0,0,,0,0,B27D8B3C8ED0E66773E7A3A74A5600B1307413A1DDDDC3B11844356963FB7109
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,NZDJPY,SHORT,,,2,2,0,100,2,0.503876,0.024308,2.43,0,,0.251938,0.251938,0.082205,0,1,1,0,0,0,0,,0,0,B506960E42D19C85B19CCEF7645CF33968697AC2BB98CEE6FD4314987B5868EA
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,CADJPY,SHORT,,,2,2,0,100,2,0.522488,0.024382,2.44,0,,0.261244,0.261244,0,0,1,1,50,0,0,0,,0,0,7D85F808A5D4670524F5726E0086EC3F9317952F2167D925304F2222D0E16B85
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,AUDCAD,LONG,,,3,3,0,100,3,0.73463,0.024818,2.48,0,,0.244877,0.244877,0.050842,0,1,1,0,0,0,0,,0,0,F54527D6A3780A3D2D77AB3D9071616EF65097661975AFB17086991EF2D5D50C
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,USDJPY,SHORT,,,3,3,0,100,7,0.676421,0.025637,2.56,0,,0.225474,0.225474,0.741996,0,1,1,33.333333,66.666667,0,0,,0,0,9AA93DB61D613FD392BEF1AA38923E74DA68C83093906E8CA760C009E296F34E
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,GBPAUD,LONG,,,1,1,0,100,3,0.265953,0.029702,2.97,0,,0.265953,0.39206,0.640319,0.126107,0.678348,0.678348,100,100,0,0,,0,0.022802,4966798558C80D8E48EB7C978FBC29AB2352FB04132ECCA132FEEA1C3A41813D
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,NZDCAD,SHORT,,,4,4,0,100,5,0.786461,0.030115,3.01,0,,0.196615,0.222011,0.14926,0.025395,0.885611,0.891462,50,25,0,0,,0,0,190DB2D2FF4403CFE8BC8735DC8AE94FEF76D9EFA7836FE965C9B2140A5E3D4F
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,AUDNZD,SHORT,,,3,3,0,100,3,1.096213,0.032378,3.24,0,,0.365404,0.421499,0,0.056095,0.866916,0.762054,66.666667,0,0,0,,0,0,5ED7745887672E153FF38D3ADCF9DD7A900C07046C83992760094DF2263C08C9
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,USDJPY,LONG,,,2,1,1,50,2,0.814714,0.040554,4.27,0.21,19.981615,0.407357,0.487259,0.0372,0.079902,0.836017,0.528733,50,0,0,1,0,0,0,098BA101CB9DF158A02B17A590DBB2714386DE3061F667FEFB360FC3A230CB8E
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,CADCHF,LONG,,,6,6,0,100,9,1.064731,0.042619,4.26,0,,0.177455,0.214385,0.348807,0.03693,0.827739,0.823318,16.666667,50,0,0,,0,0,4922EB9BF81EFB6B25CA6F7031AE13C21459F21DE42D9DD87DF781FE46058544
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,NZDCHF,SHORT,,,4,4,0,100,4,1.027863,0.044135,4.41,0,,0.256966,0.256966,0.014615,0,1,1,50,0,0,0,,0,0,FF942AA5D3E2C8F68FBDBE4CEDD042CB36ACFC14617201F2199A92D10E3A5E6F
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,GBPNZD,SHORT,,,1,1,0,100,1,0.353927,0.045396,4.54,0,,0.353927,0.373485,0.110254,0.019558,0.947634,0.947634,100,0,0,0,,0,0,5F7A601E226AD4C237BFDE226204544BC62E29E20C40A05262593C62DCAB541F
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,AUDNZD,SHORT,,,5,5,0,100,5,1.274856,0.046488,4.65,0,,0.254971,0.260335,0.003938,0.005364,0.979397,0.981818,40,0,0,0,,0,0,3B3C06D0A97CFF9A7A92DEAB95C86502A15F7D47C9D5D07C07D31373ED496FA8
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,EURUSD,LONG,,,4,4,0,100,4,1.172639,0.048041,4.8,0,,0.29316,0.29316,0.002056,0,1,1,100,0,0,0,,0,0,F2078F050C9ED12A95E02132E3223BFBD6D404E56BF2F24A8548BCD311D811EC
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,USDCHF,LONG,,,4,4,0,100,4,1.111136,0.052485,5.25,0,,0.277784,0.277784,0,0,1,1,75,0,0,0,,0,0,D701EFF9C9C4396AA248ABDF7C1880AE6260F8AB9428D009D1E078E33DDEAA8F
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,CHFJPY,SHORT,,,3,3,0,100,3,0.940579,0.053553,5.36,0,,0.313526,0.313526,0.006205,0,1,1,100,0,0,0,,0,0,E7D946C0DBFB7D361DE736F3117F8D3FD3AA8EFC9646FB18F77B3D6DDC7F1CEB
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,AUDUSD,SHORT,,,6,6,0,100,8,1.636586,0.057493,5.75,0,,0.272764,0.272764,0.226089,0,1,1,50,33.333333,0,0,,0,0,4945AC582FCE1A3F1C2371630FD42430E4B82D1D23B420FA9CEBAF79D8B091EA
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,AUDCAD,SHORT,,,4,4,0,100,4,1.56777,0.058211,5.82,0,,0.391943,0.391943,0.01305,0,1,1,75,0,0,0,,0,0,4B6D03CB7B2070DB271EB5C6804C22F200EBB172A9A9358376C8E735BE58966E
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,EURNZD,LONG,,,4,4,0,100,4,1.095352,0.058518,5.85,0,,0.273838,0.278577,0.060711,0.004739,0.982989,0.967905,25,0,0,0,,0,0,ED5336E3F3C8F21EF6DFA0575E52C254D6150B82DECD678F826C970C2912CEE1
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,EURNZD,SHORT,,,4,4,0,100,8,1.154459,0.059032,5.9,0,,0.288615,0.288615,0.545765,0,1,1,75,50,0,0,,0,0,318A6B314A8063894E765F82C35E19C90A93DCB0BCC5C222C3E6BD85EA25CAC8
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,GBPAUD,SHORT,,,1,1,0,100,1,0.445075,0.063473,6.35,0,,0.445075,0.445075,0.101123,0,1,1,100,0,0,0,,0,0,3FD9E4BC1FEEABF7595F4A7834C60BF5D6051B3E15149223EEF9747372C0AACC
pair_side_origin,triangle_v0_no_candidate_b,baseline,eod_green_leftover,,GBPUSD,SHORT,,,4,4,0,100,4,0.574361,0.064378,6.44,0,,0.14359,0.190187,0.087429,0.046597,0.754995,0.580508,25,0,0,0,,0,0,4F6F3E2A53766FD416A5EE240873813C71B1F0A08322C1167F562D9B9C52E94D
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,EURCHF,LONG,,,7,7,0,100,8,1.535715,0.065021,6.5,0,,0.219388,0.219388,0.12463,0,1,1,28.571429,14.285714,0,0,,0,0,27F5B88C756CBC3C9C34AF3253A0C021F6367FFAA1DE3E55D72A3AB9F657AE1A
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,EURAUD,SHORT,,,4,4,0,100,4,0.948228,0.065573,6.56,0,,0.237057,0.254063,0,0.017006,0.933065,0.943791,50,0,0,0,,0,0,7C1FC752396A00461989C1E0A736FA2D6242A9EE850F4D8B217834BB32186EFE
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,EURCHF,SHORT,,,6,6,0,100,6,1.654835,0.066952,6.7,0,,0.275806,0.275806,0.01463,0,1,1,66.666667,0,0,0,,0,0,A2CC995D1AFBDA9646407690AB794C650D5039EDC89FE28BF730595A2C4330D7
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,NZDCAD,LONG,,,7,7,0,100,8,1.965898,0.067854,6.79,0,,0.280843,0.280843,0.0775,0,1,1,42.857143,14.285714,0,0,,0,0,3FC23CBAB2986EDF66B451D621DF4DCD362D99E241426CCFCB368EAB8CCECFA6
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,EURAUD,LONG,,,3,3,0,100,6,1.516148,0.07037,7.04,0,,0.505383,0.505383,0.436812,0,1,1,100,66.666667,0,0,,0,0,282C0F7706177693D8C31AF7D50822B0152A7341781353A18D4016ACD9F28CF9
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,CHFJPY,LONG,,,7,7,0,100,10,2.001616,0.071046,7.1,0,,0.285945,0.285945,0.156908,0,1,1,42.857143,42.857143,0,0,,0,0,3D6A7DC293EEA0011AE3B354AC8C19675ADB2F6386B6856CD5905FD3D5040BE0
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,EURUSD,SHORT,,,4,4,0,100,5,1.501206,0.074154,7.42,0,,0.375302,0.38388,0.153436,0.008579,0.977653,0.971699,100,25,0,0,,0,0,5873CDDB2C5F4E59AEAD56CD33B4A19FD014D1A09695C32A6C15A4AEA191D125
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,NZDJPY,LONG,,,7,7,0,100,10,1.721699,0.07546,7.55,0,,0.245957,0.250275,0.219714,0.004318,0.982747,0.982792,57.142857,28.571429,0,0,,0,0,1894AA0FDB3939474B6D1AFD7DFC39A0B3D2E5C74E61E015FA413D5012688D9D
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,USDCHF,SHORT,,,4,4,0,100,5,1.65894,0.082497,8.25,0,,0.414735,0.414735,0.163503,0,1,1,50,25,0,0,,0,0,A3897DF34412A506947D02C16E1D7CA10D59FF611158FCF4CBF1E4D6C81132C9
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,EURJPY,LONG,,,5,5,0,100,10,1.780914,0.083183,8.32,0,,0.356183,0.364056,0.547841,0.007873,0.978373,0.952688,80,40,0,0,,0,0,844C6D66A2F8C8F743526726A20C8BAA5BE019EDDD88EE5F49F6E2DCA9995953
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,NZDCHF,LONG,,,7,7,0,100,14,2.31185,0.083441,8.34,0,,0.330264,0.338274,0.581211,0.008009,0.976323,0.961039,57.142857,57.142857,0,0,,0,0,85EB7C7613F416EC55B4C538323A5C4FC4C9E3A9FF3E5774854C2C00F40C529D
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,EURJPY,SHORT,,,3,3,0,100,4,1.330024,0.087259,8.73,0,,0.443341,0.458817,0.122398,0.015476,0.96627,0.973261,100,33.333333,0,0,,0,0,204C3CF3721698E18113DE8F51E0EAAAE580FAF141DB3E7AA687404CC594D2E3
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,EURCAD,SHORT,,,5,5,0,100,6,1.975607,0.094854,9.49,0,,0.395121,0.398057,0.087512,0.002936,0.992625,0.988889,80,20,0,0,,0,0,EF52FB50A5974389B2DF76CDF8E50F95D96A70E6A26F0B294C3A786F2F2406FD
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,AUDCHF,LONG,,,6,6,0,100,11,2.682235,0.098302,9.83,0,,0.447039,0.450403,0.879199,0.003363,0.992533,0.980556,66.666667,16.666667,0,0,,0,0,22EB0A4C0C318C9FFDEC321D9D5DBD6E15A115EE7596C87F2E3D6919AF1DAF6E
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,GBPUSD,LONG,,,4,4,0,100,5,1.225831,0.100108,10.01,0,,0.306458,0.360882,0.173054,0.054424,0.849191,0.904919,50,25,0,0,,0,0.104632,C2260250A0C1DE472979938DF61590114377FD841ABFBD3B7001EFBB8CCF2061
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,EURCAD,LONG,,,6,6,0,100,7,1.792298,0.102156,10.22,0,,0.298716,0.31232,0.172162,0.013603,0.956445,0.89785,33.333333,16.666667,0,0,,0,0,F8A5AB7F4D6B94D7766BA0B6DF65BEC73CBDA24A843257C665C0476B2A328E2D
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,CADCHF,SHORT,,,4,4,0,100,6,1.940465,0.105411,10.54,0,,0.485116,0.485116,0.174316,0,1,1,75,50,0,0,,0,0,D9F8A6665234FFBFB2F8C1BD779348FF09EB58889276A5D803E240FB8FB4F345
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,GBPAUD,LONG,,,7,7,0,100,10,1.506518,0.111929,11.19,0,,0.215217,0.22614,0.349791,0.010923,0.951696,0.893946,14.285714,14.285714,0,0,,0,0,9F2714C7E62F6856259EB1EF81DEA85944EA27EBF22961ECD9B976179AFFB91F
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,USDCAD,LONG,,,5,5,0,100,8,2.491132,0.113364,11.34,0,,0.498226,0.498226,0.346526,0,1,1,60,40,0,0,,0,0,0780BBDFA9A14D051D56756FDC71357DE095232C10EC280738F88DDECD379AD8
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,NZDUSD,SHORT,,,6,6,0,100,6,2.666317,0.117714,11.77,0,,0.444386,0.447635,0.086064,0.003249,0.992743,0.980768,50,0,0,0,,0,0,4E1BEF6C52DECD10FF74A91BB94A9F66E246A3DBA9030A5199C83A4595953FFB
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,AUDJPY,LONG,,,7,7,0,100,16,2.737842,0.117979,11.8,0,,0.39112,0.39112,0.933801,0,1,1,85.714286,57.142857,0,0,,0,0,05A6EEC5F376027AFE14BE7F659F9647FDE4315F39FAA4B6BAD9B28C702BD78E
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,GBPNZD,SHORT,,,5,5,0,100,6,1.586551,0.134013,13.4,0,,0.31731,0.320645,0.193016,0.003335,0.989599,0.981042,60,20,0,0,,0,0,9DFE5EAAD9F0DAF083F073975C7199C5B479AF82EA3F65EB3E72CFA9A2997F4C
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,USDJPY,LONG,,,11,11,0,100,11,3.474248,0.138314,13.83,0,,0.315841,0.315841,0.033405,0,1,1,63.636364,0,0,0,,0,0,BFE6861F9BE0DDA54831AD52A5202C3AD517D874403E4E2C83870F6B782BC118
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,NZDUSD,LONG,,,9,9,0,100,15,3.681958,0.145505,14.55,0,,0.409106,0.409106,0.334943,0,1,1,100,44.444444,0,0,,0,0,953DD99CBB3B87B5E0467182E8F628E6FABCC15DD5F96AF935FE9D8085EA7890
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,CADJPY,LONG,,,14,11,3,78.571429,24,3.413437,0.152423,15.74,0.5,31.566144,0.243817,0.293984,0.449819,0.050167,0.829355,0.776776,71.428571,42.857143,0,0,0,0.017591,0.167591,1D151D5BA73EBE87EB518C4E9C06484EACDE0A789ACF02D62B20F74CB2B89516
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,GBPCHF,LONG,,,5,5,0,100,5,1.78093,0.163373,16.34,0,,0.356186,0.356186,0.106763,0,1,1,40,0,0,0,,0,0,3817ED79ADD11C3F6C231D9226B03E7EB4DCC116CFF239F9376CE324338B8595
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,EURGBP,SHORT,,,6,6,0,100,7,2.843169,0.18312,18.31,0,,0.473861,0.473861,0.085964,0,1,1,50,16.666667,0,0,,0,0,7BD477126F1646B8BEFC927141D870A30ED3FD61F23FA6BDAEA50C7518CA2729
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,GBPCAD,SHORT,,,7,7,0,100,8,2.099479,0.186463,18.65,0,,0.299926,0.315023,0.126645,0.015098,0.952075,0.948163,57.142857,14.285714,0,0,,0,0,DB47062F8B416438F1199B13727BC90A7B9B8F0BA02610A4DA8A15EF4309760D
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,USDCAD,SHORT,,,21,21,0,100,28,5.511458,0.188956,18.9,0,,0.26245,0.267994,0.229068,0.005544,0.979313,0.972426,42.857143,14.285714,0,0,,0,0,9C40C55B9CDAA95F8549050FF400CE89A63C28D4C3DAC2CEEA60F30B19785967
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,GBPJPY,LONG,,,4,4,0,100,4,1.964977,0.197595,19.76,0,,0.491244,0.491244,0.006356,0,1,1,75,0,0,0,,0,0,D4A34EFD5E24A846ECF51468003C75C768C7A8677C43952E7325B053E2CC2FF5
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,EURGBP,LONG,,,9,9,0,100,10,2.701131,0.214585,21.46,0,,0.300126,0.302809,0.069943,0.002684,0.991137,0.990449,55.555556,11.111111,0,0,,0,0,A67482FF099E5F28FC0CAF3F61B56059FFC6EE3D0B77B7BE9089B0499FE52297
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,GBPAUD,SHORT,,,8,8,0,100,13,2.283187,0.216819,21.68,0,,0.285398,0.330678,0.437277,0.045279,0.863071,0.842544,75,25,0,0,,0,0.095111,EFB4778D71F3F660CED193E37D3456768E0E428694D423A163A110945D35838E
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,GBPCAD,LONG,,,6,6,0,100,8,2.743395,0.241493,24.15,0,,0.457233,0.457233,0.215673,0,1,1,50,16.666667,0,0,,0,0,92F9FE2BAB1544A6031845CAC76F9D18052924E55285A0CB23FB1FD36339DE68
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,GBPCHF,SHORT,,,7,7,0,100,7,2.17049,0.244209,24.42,0,,0.31007,0.321049,0.073559,0.010979,0.965802,0.958841,57.142857,0,0,0,,0,0,3558C68D79F5EFC402BB10B028E257580BC2A9119829EF1A1F46C958E8C405E1
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,GBPJPY,SHORT,,,7,7,0,100,7,2.057575,0.253528,25.35,0,,0.293939,0.298552,0.040124,0.004612,0.984551,0.958947,42.857143,0,0,0,,0,0,2B32DE617426E0FCCE388C39B8C2258E3DC1555D4838813613C74EC99BF5E134
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,GBPUSD,SHORT,,,10,10,0,100,11,3.223757,0.267129,26.71,0,,0.322376,0.325022,0.069814,0.002647,0.991857,0.993151,60,10,0,0,,0,0,D16AC539DED8932EF46F3A9F8E2EC296ABFB53F337E5132A1F8BBFFC3EB3DAB6
pair_side_origin,triangle_v0_no_candidate_b,baseline,target_captured,,GBPNZD,LONG,,,10,10,0,100,14,2.846543,0.299036,29.9,0,,0.284654,0.290764,0.221387,0.006109,0.978989,0.977645,80,40,0,0,,0,0,E9A319E1517B9408DAA46C1806F22ADCB175477811EF018594EE90EEB35E9532
