variant_id,activation_rule_id,group_type,group_key,close_event_count,win_count,loss_count,flat_count,win_pct,total_realized_pnl_adr,adr_normalized_return_pct,avg_realized_pnl_adr,net_usd,account_return_pct,gross_profit_usd,gross_loss_abs_usd,profit_factor,avg_mfe_adr,avg_mae_adr_abs,mfe_1q_hit_count,mfe_2q_hit_count,mfe_3q_hit_count,mfe_1q_hit_pct,mfe_2q_hit_pct,mfe_3q_hit_pct,mae_1q_hit_count,mae_2q_hit_count,mae_3q_hit_count,mae_1q_hit_pct,mae_2q_hit_pct,mae_3q_hit_pct,target_close_net_usd,session_flatten_close_net_usd,session_flatten_account_return_pct,content_hash
RAW_GRID_T100_S020_GATE90_TRIANGLE_V1_DAVID_CONTRA_EXTENSION,triangle_v1_david_contra_extension,pair_side,NZDCAD_SHORT,207,123,84,0,59.42,9.724615,9.724615,0.046979,22.84,0.228384,77.67,54.83,1.416499,0.121602,0.203897,30,8,1,14.49,3.86,0.48,37,24,16,17.87,11.59,7.73,64.73,-41.89,-0.418907,A05648A6C925A578FC942DB0CBF7D0BC7C092E4D56F452390EA4FAF23AB74AD3
RAW_GRID_T100_S020_GATE90_TRIANGLE_V1_DAVID_CONTRA_EXTENSION,triangle_v1_david_contra_extension,pair_side,NZDCHF_LONG,272,155,117,0,56.99,3.028655,3.028655,0.011135,-16.89,-0.168861,51.96,68.85,0.754739,0.069991,0.161289,19,4,1,6.99,1.47,0.37,33,20,12,12.13,7.35,4.41,45.21,-62.1,-0.620953,06968F805296A275CA80CFFBD735D14DCDB984A6452714A7C1AE16C2E1C91C17
RAW_GRID_T100_S020_GATE90_TRIANGLE_V1_DAVID_CONTRA_EXTENSION,triangle_v1_david_contra_extension,pair_side,NZDCHF_SHORT,181,114,67,0,62.98,9.474734,9.474734,0.052347,28.16,0.281567,43.93,15.77,2.785365,0.075819,0.108414,14,1,0,7.73,0.55,0,19,8,4,10.5,4.42,2.21,35.1,-6.95,-0.069477,E3BB17AF6090FF2BC79302DBB06E1E554A0F0A856990337941917F0BE8375A91
RAW_GRID_T100_S020_GATE90_TRIANGLE_V1_DAVID_CONTRA_EXTENSION,triangle_v1_david_contra_extension,pair_side,NZDJPY_LONG,224,116,108,0,51.79,-8.396121,-8.396121,-0.037483,-54.38,-0.543831,74.2,128.58,0.57705,0.093287,0.29468,26,6,1,11.61,2.68,0.45,39,26,19,17.41,11.61,8.48,68.08,-122.46,-1.224642,B23740F4E2FC277905E93F43C0A6F97C20F9D0102486194634CB549E3B76A8EC
RAW_GRID_T100_S020_GATE90_TRIANGLE_V1_DAVID_CONTRA_EXTENSION,triangle_v1_david_contra_extension,pair_side,NZDJPY_SHORT,186,95,91,0,51.08,-1.649943,-1.649943,-0.008871,-21.4,-0.213953,28.4,49.8,0.570339,0.056603,0.15032,11,1,0,5.91,0.54,0,16,9,9,8.6,4.84,4.84,25.83,-47.23,-0.472253,F06D5B6FDC536E3DE7727ACC5012CB32145EC69345FD48ED6F1DC1CC2C1AD38A
RAW_GRID_T100_S020_GATE90_TRIANGLE_V1_DAVID_CONTRA_EXTENSION,triangle_v1_david_contra_extension,pair_side,NZDUSD_LONG,232,114,118,0,49.14,6.554944,6.554944,0.028254,4.72,0.047216,46.43,41.71,1.113201,0.07165,0.225231,16,5,0,6.9,2.16,0,37,21,11,15.95,9.05,4.74,36.74,-32.01,-0.320138,1365C55D1A9EE3665646700A776E656A4F3C2D85311F0B13F66C5F86D40CA434
RAW_GRID_T100_S020_GATE90_TRIANGLE_V1_DAVID_CONTRA_EXTENSION,triangle_v1_david_contra_extension,pair_side,NZDUSD_SHORT,176,96,80,0,54.55,5.778658,5.778658,0.032833,15.19,0.151924,62.15,46.96,1.323519,0.106222,0.274037,19,4,1,10.8,2.27,0.57,40,26,17,22.73,14.77,9.66,55.29,-40.1,-0.400992,10A22862F9B0FDF535B840D96D1F0A4E1F5BB669E2C4CE8E741D4D24E87B4585
RAW_GRID_T100_S020_GATE90_TRIANGLE_V1_DAVID_CONTRA_EXTENSION,triangle_v1_david_contra_extension,pair_side,USDCAD_LONG,185,107,78,0,57.84,6.475878,6.475878,0.035005,8.8,0.087968,70.34,61.54,1.142946,0.114872,0.265026,24,5,4,12.97,2.7,2.16,39,24,13,21.08,12.97,7.03,59.13,-50.33,-0.503337,0A98E6E398D89BD9A95D2DF8DCF538C2257C34E71922199043F0868989796FDE
RAW_GRID_T100_S020_GATE90_TRIANGLE_V1_DAVID_CONTRA_EXTENSION,triangle_v1_david_contra_extension,pair_side,USDCAD_SHORT,261,159,102,0,60.92,17.75163,17.75163,0.068014,50.7,0.506971,74.64,23.94,3.117308,0.09809,0.223618,34,8,2,13.03,3.07,0.77,47,28,18,18.01,10.73,6.9,61.59,-10.89,-0.108907,2C291A6AF0B4848256143365BA5A742EFFF6616865AF97036D7F07ED325569DC
RAW_GRID_T100_S020_GATE90_TRIANGLE_V1_DAVID_CONTRA_EXTENSION,triangle_v1_david_contra_extension,pair_side,USDCHF_LONG,273,194,79,0,71.06,-4.383985,-4.383985,-0.016059,-45.66,-0.456639,99.88,145.54,0.686246,0.091293,0.26713,33,5,1,12.09,1.83,0.37,52,34,19,19.05,12.45,6.96,92.63,-138.29,-1.382931,42FA09EB17B5A4ADB993617C0A14D1A74A9189D756FF263D5E9A05A8E4064408
RAW_GRID_T100_S020_GATE90_TRIANGLE_V1_DAVID_CONTRA_EXTENSION,triangle_v1_david_contra_extension,pair_side,USDCHF_SHORT,123,78,45,0,63.41,0.244118,0.244118,0.001985,2.55,0.02553,58.31,55.75,1.045791,0.120784,0.256513,18,4,1,14.63,3.25,0.81,24,14,7,19.51,11.38,5.69,55.14,-52.59,-0.525901,93D9DE18CE60B4DA0B3FA01F2B346FE621D00BBF02C47FD48BCF1FF459271EC1
RAW_GRID_T100_S020_GATE90_TRIANGLE_V1_DAVID_CONTRA_EXTENSION,triangle_v1_david_contra_extension,pair_side,USDJPY_LONG,426,240,186,0,56.34,-9.348029,-9.348029,-0.021944,-83.11,-0.831118,111.73,194.84,0.573441,0.079031,0.250442,31,11,6,7.28,2.58,1.41,52,33,23,12.21,7.75,5.4,97.33,-180.44,-1.804391,24DC331356DF5E17878618CED37A46F99319B628B111226DAE19867771C48158
RAW_GRID_T100_S020_GATE90_TRIANGLE_V1_DAVID_CONTRA_EXTENSION,triangle_v1_david_contra_extension,pair_side,USDJPY_SHORT,133,75,58,0,56.39,-0.638682,-0.638682,-0.004802,-13.02,-0.130224,30.53,43.55,0.701011,0.081381,0.196285,11,3,1,8.27,2.26,0.75,22,16,9,16.54,12.03,6.77,24.26,-37.28,-0.372794,CF4A460D3DF12D657A995E521CA02824A00BCCA14205046B9F490D0C3EF51D55
RAW_GRID_T100_S020_GATE90_TRIANGLE_V1_DAVID_CONTRA_EXTENSION,triangle_v1_david_contra_extension,strategy_class,triangle_geometry_extension,12363,7752,4611,0,62.7,177.43224,177.43224,0.014352,-73.66,-0.736576,4645.73,4719.39,0.984393,0.084869,0.204106,1128,242,73,9.12,1.96,0.59,1874,1103,673,15.16,8.92,5.44,4150.8,-4224.46,-42.244618,5E940750B3FF1DCEF2D6278FB74C782E87A10A5D052860588AC1AE23E6957A0E
