basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
11,EURCAD.i,SHORT,2026.05.25 15:47:00,2026.05.25 16:11:00,OFF,UNKNOWN,0.00545,1,1.60844,1.60789,1.60847,1.60844,1.60844,1.60847,1.60844,1.60844,1.60789,1.60785,1.60789,MT5_ORDER_FILL,0.100000,-0.003666,0.117324,24.00,tp
12,EURCAD.i,SHORT,2026.05.27 09:25:00,2026.05.27 18:08:00,OFF,UNKNOWN,0.00522,9,1.60983,1.60930,1.60781,1.60783,1.60783,1.61201,1.61179,1.61179,1.60930,1.60936,1.60930,MT5_ORDER_FILL,0.900000,-4.042879,1.026034,523.00,tp
13,EURCAD.i,SHORT,2026.06.02 14:32:00,2026.06.02 14:59:00,OFF,UNKNOWN,0.00572,1,1.61290,1.61233,1.61290,1.61290,1.61290,1.61290,1.61290,1.61290,1.61233,1.61236,1.61233,MT5_ORDER_FILL,0.100000,-0.064640,0.101328,27.00,tp
14,EURCAD.i,SHORT,2026.06.11 15:10:00,2026.06.11 15:22:00,OFF,UNKNOWN,0.00664,1,1.61224,1.61158,1.61218,1.61224,1.61224,1.61218,1.61224,1.61224,1.61158,1.61132,1.61158,MT5_ORDER_FILL,0.100000,-0.079867,0.170283,12.00,tp
15,EURCAD.i,SHORT,2026.06.11 15:22:00,2026.06.11 16:21:00,OFF,UNKNOWN,0.00664,5,1.61241,1.61174,1.61118,1.61127,1.61127,1.61392,1.61371,1.61371,1.61174,1.61211,1.61174,MT5_ORDER_FILL,0.500000,-1.127185,0.516878,59.00,tp
16,EURCAD.i,SHORT,2026.06.11 18:09:00,2026.06.11 19:04:00,OFF,UNKNOWN,0.00664,2,1.61274,1.61207,1.61232,1.61233,1.61233,1.61299,1.61314,1.61314,1.61207,1.61190,1.61207,MT5_ORDER_FILL,0.200000,-0.251658,0.269741,55.00,tp
17,EURCAD.i,SHORT,2026.06.12 00:46:00,2026.06.12 15:44:00,OFF,UNKNOWN,0.00683,7,1.61771,1.61703,1.61568,1.61568,1.61568,1.61978,1.61967,1.61967,1.61703,1.61699,1.61703,MT5_ORDER_FILL,0.700000,-2.369307,0.757065,898.00,tp
18,EURCAD.i,SHORT,2026.06.15 15:37:00,2026.06.15 17:52:00,OFF,UNKNOWN,0.00667,3,1.62322,1.62255,1.62253,1.62253,1.62253,1.62386,1.62394,1.62394,1.62255,1.62245,1.62255,MT5_ORDER_FILL,0.300000,-0.521817,0.341880,135.00,tp
19,EURCAD.i,SHORT,2026.06.15 17:52:00,2026.06.15 18:01:00,OFF,UNKNOWN,0.00667,1,1.62244,1.62177,1.62246,1.62244,1.62244,1.62246,1.62244,1.62244,1.62177,1.62171,1.62177,MT5_ORDER_FILL,0.100000,-0.014995,0.110961,9.00,tp
20,EURCAD.i,LONG,2026.06.23 01:00:00,2026.06.23 05:16:00,OFF,UNKNOWN,0.00707,2,1.61795,1.61866,1.61835,1.61839,1.61839,1.61768,1.61751,1.61751,1.61866,1.61863,1.61866,MT5_ORDER_FILL,0.200000,-0.214902,0.203591,256.00,tp
21,EURCAD.i,LONG,2026.06.26 04:00:00,2026.06.26 06:15:00,OFF,UNKNOWN,0.00660,3,1.61310,1.61376,1.61371,1.61374,1.61374,1.61242,1.61249,1.61249,1.61376,1.61376,1.61376,MT5_ORDER_FILL,0.300000,-0.307343,0.304315,135.00,tp
22,EURCAD.i,SHORT,2026.07.02 12:03:00,2026.07.02 13:00:00,OFF,UNKNOWN,0.00696,1,1.62017,1.61947,1.62017,1.62017,1.62017,1.62017,1.62017,1.62017,1.61947,1.61965,1.61947,MT5_ORDER_FILL,0.100000,-0.050280,0.110616,57.00,tp
