variant_id,activation_rule_id,protection_mode,cycle_id,pair,side,close_reason,start_timestamp_utc,close_timestamp_utc,anchor_week_open_utc,fill_count,adverse_fill_count,expansion_fill_count,price_pnl_adr,price_pnl_market_pct,price_pnl_usd,commission_usd,swap_usd,net_usd,min_pnl_adr,max_pnl_adr,min_pnl_market_pct,max_pnl_market_pct,min_pnl_timestamp_utc,max_pnl_timestamp_utc,first_mfe_0_5q_timestamp_utc,first_mfe_1q_timestamp_utc,first_mfe_2q_timestamp_utc,first_mfe_3q_timestamp_utc,first_mae_0_5q_timestamp_utc,first_mae_1q_timestamp_utc,first_mae_2q_timestamp_utc,first_mae_3q_timestamp_utc,reset_ordinal_at_start,completed_reset_ordinal,max_fill_age_days,cycle_spacing_adr,cycle_signal_adr_brick,reversion_target_price,reversion_target_band_adr,triangle_geometry_center_type,triangle_geometry_q_cost_adr,triangle_geometry_round_trip_cost_adr,triangle_geometry_p_raw_adr,triangle_geometry_p_cost_adr,triangle_geometry_b_cost_adr,triangle_geometry_balance,triangle_geometry_quality,triangle_geometry_current_volatility_adr,triangle_trigger_key,content_hash
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2,triangle_formulaic_directionless_geometry_v2,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2|AUDCHF|SHORT|19,AUDCHF,SHORT,target,2019-04-18T15:37:00.000Z,2019-04-18T16:35:00.000Z,2019-04-14T23:00:00.000Z,3,2,0,0.36845,0.261809,1.900005,-0.18,0.000896,1.720901,-0.201778,0.36845,-0.143377,0.261809,2019-04-18T16:01:00.000Z,2019-04-18T16:35:00.000Z,2019-04-18T16:06:00.000Z,2019-04-18T16:15:00.000Z,2019-04-18T16:16:00.000Z,2019-04-18T16:16:00.000Z,2019-04-18T15:44:00.000Z,2019-04-18T15:58:00.000Z,2019-04-18T15:59:00.000Z,2019-04-18T16:01:00.000Z,6,7,0.040278,0.067122,0.025,0.72486,0.025,median_m1_close,0.05,0.0125,9.997781,6.261642,6.197039,1,92.324377,0.007831,2019-04-14T23:00:00.000Z|AUDCHF|ny|2019-04-18|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|SHORT|2019-04-18T15:37:00.000Z|range_0.814388|pe_0.040062|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_9.997781|pcost_6.261642|bcost_6.197039|balance_1|gq_92.324377|vol_0.007831|q_0.067122|brick_0.025|band_0.025|target_center_band,4D5DAAE2EF28943BB57D949B06AE6D25BAA5B7C47FD769743EA95216482AD434
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2,triangle_formulaic_directionless_geometry_v2,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2|AUDCHF|SHORT|20,AUDCHF,SHORT,target,2019-04-18T17:05:00.000Z,2019-04-18T18:04:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.064032,0.045499,0.330001,-0.06,0.00041,0.27041,-0.025225,0.064032,-0.017924,0.045499,2019-04-18T17:13:00.000Z,2019-04-18T18:04:00.000Z,2019-04-18T18:00:00.000Z,,,,,,,,7,8,0.040972,0.067122,0.025,0.72486,0.025,median_m1_close,0.05,0.0125,9.997781,6.261642,6.197039,1,92.324377,0.007831,2019-04-14T23:00:00.000Z|AUDCHF|ny|2019-04-18|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|SHORT|2019-04-18T17:05:00.000Z|range_0.814388|pe_0.03288|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_9.997781|pcost_6.261642|bcost_6.197039|balance_1|gq_92.324377|vol_0.007831|q_0.067122|brick_0.025|band_0.025|target_center_band,64BAAC57136D0E744353F46DC9B22E69013896A0E3385E3E4477D59ADC4B694F
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2,triangle_formulaic_directionless_geometry_v2,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2|AUDCHF|SHORT|21,AUDCHF,SHORT,session_flatten,2019-04-18T18:29:00.000Z,2019-04-18T20:00:00.000Z,2019-04-14T23:00:00.000Z,2,1,0,-0.184323,-0.130974,-0.95,-0.12,0.001167,-1.068833,-0.184323,0,-0.130974,0,2019-04-18T19:59:00.000Z,,,,,,2019-04-18T18:37:00.000Z,2019-04-18T18:43:00.000Z,2019-04-18T19:40:00.000Z,,8,,0.063194,0.067122,0.025,0.72486,0.025,median_m1_close,0.05,0.0125,9.997781,6.261642,6.197039,1,92.324377,0.007831,2019-04-14T23:00:00.000Z|AUDCHF|ny|2019-04-18|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|SHORT|2019-04-18T18:29:00.000Z|range_0.814388|pe_0.024178|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_9.997781|pcost_6.261642|bcost_6.197039|balance_1|gq_92.324377|vol_0.007831|q_0.067122|brick_0.025|band_0.025|target_center_band,22A6884BF9CE5EC4E999AA31518519FC9674EF80E11FE49E9B2AE113B68A3560
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2,triangle_formulaic_directionless_geometry_v2,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2|AUDCHF|SHORT|22,AUDCHF,SHORT,target,2019-04-19T00:51:00.000Z,2019-04-19T00:56:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.069825,0.049616,0.360001,-0.06,0.000035,0.300035,-0.015517,0.069825,-0.011026,0.049615,2019-04-19T00:54:00.000Z,2019-04-19T00:56:00.000Z,2019-04-19T00:56:00.000Z,2019-04-19T00:56:00.000Z,,,,,,,8,9,0.003472,0.052866,0.025,0.72529,0.025,median_m1_close,0.05,0.0125,5.125145,2.849747,2.606996,0.997712,49.200419,0.007831,2019-04-14T23:00:00.000Z|AUDCHF|asia_london|2019-04-19|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|SHORT|2019-04-19T00:51:00.000Z|range_0.434601|pe_0.170216|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_5.125145|pcost_2.849747|bcost_2.606996|balance_0.997712|gq_49.200419|vol_0.007831|q_0.052866|brick_0.025|band_0.025|target_center_band,06BF7F3446722087A2CB2E42721E6D81AC52B6976C6228BC345AF0A24DD3B247
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2,triangle_formulaic_directionless_geometry_v2,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2|AUDCHF|SHORT|23,AUDCHF,SHORT,target,2019-04-19T01:00:00.000Z,2019-04-19T01:06:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.04267,0.03032,0.219997,-0.06,0.000042,0.160039,-0.021336,0.04267,-0.015161,0.03032,2019-04-19T01:01:00.000Z,2019-04-19T01:06:00.000Z,2019-04-19T01:06:00.000Z,,,,,,,,9,10,0.004167,0.052866,0.025,0.72529,0.025,median_m1_close,0.05,0.0125,5.125145,2.849747,2.606996,0.997712,49.200419,0.007831,2019-04-14T23:00:00.000Z|AUDCHF|asia_london|2019-04-19|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|SHORT|2019-04-19T01:00:00.000Z|range_0.434601|pe_0.094119|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_5.125145|pcost_2.849747|bcost_2.606996|balance_0.997712|gq_49.200419|vol_0.007831|q_0.052866|brick_0.025|band_0.025|target_center_band,D315A9D0764191157BE0B0E56FCDAED3618F99314A0C01511153668E7D020E32
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2,triangle_formulaic_directionless_geometry_v2,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2|AUDCHF|SHORT|24,AUDCHF,SHORT,target,2019-04-19T01:13:00.000Z,2019-04-19T02:04:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.073704,0.052372,0.379999,-0.06,0.000354,0.320353,-0.04655,0.073704,-0.033077,0.052372,2019-04-19T01:48:00.000Z,2019-04-19T02:04:00.000Z,2019-04-19T02:03:00.000Z,2019-04-19T02:04:00.000Z,,,2019-04-19T01:48:00.000Z,,,,10,11,0.035417,0.052866,0.025,0.72529,0.025,median_m1_close,0.05,0.0125,5.125145,2.849747,2.606996,0.997712,49.200419,0.007831,2019-04-14T23:00:00.000Z|AUDCHF|asia_london|2019-04-19|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|SHORT|2019-04-19T01:13:00.000Z|range_0.434601|pe_0.059233|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_5.125145|pcost_2.849747|bcost_2.606996|balance_0.997712|gq_49.200419|vol_0.007831|q_0.052866|brick_0.025|band_0.025|target_center_band,A9B53F596DFF6FF0B5BD8283850C66016E9623C31FCE233C89EAE692E92D433C
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2,triangle_formulaic_directionless_geometry_v2,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2|AUDCHF|SHORT|25,AUDCHF,SHORT,target,2019-04-19T02:11:00.000Z,2019-04-19T06:57:00.000Z,2019-04-14T23:00:00.000Z,2,1,0,0.141545,0.100578,0.730003,-0.12,0.003264,0.613267,-0.137692,0.141545,-0.09784,0.100577,2019-04-19T06:38:00.000Z,2019-04-19T06:57:00.000Z,2019-04-19T02:26:00.000Z,2019-04-19T04:40:00.000Z,2019-04-19T06:49:00.000Z,,2019-04-19T03:28:00.000Z,2019-04-19T03:53:00.000Z,2019-04-19T05:58:00.000Z,,11,12,0.198611,0.052866,0.025,0.72529,0.025,median_m1_close,0.05,0.0125,5.125145,2.849747,2.606996,0.997712,49.200419,0.007831,2019-04-14T23:00:00.000Z|AUDCHF|asia_london|2019-04-19|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|SHORT|2019-04-19T02:11:00.000Z|range_0.434601|pe_0.035714|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_5.125145|pcost_2.849747|bcost_2.606996|balance_0.997712|gq_49.200419|vol_0.007831|q_0.052866|brick_0.025|band_0.025|target_center_band,77509732A9CB8FB380A42D18167C49FB4B3BCBAACB922DF61B2EAE72BA01AA2A
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2,triangle_formulaic_directionless_geometry_v2,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2|AUDCHF|LONG|26,AUDCHF,LONG,target,2019-04-19T07:27:00.000Z,2019-04-19T11:43:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.05436,0.038626,0.280002,-0.06,-0.016302,0.2037,-0.011648,0.05436,-0.008277,0.038626,2019-04-19T09:17:00.000Z,2019-04-19T11:43:00.000Z,2019-04-19T07:38:00.000Z,2019-04-19T11:43:00.000Z,,,,,,,8,9,0.177778,0.052866,0.025,0.72529,0.025,median_m1_close,0.05,0.0125,5.125145,2.849747,2.606996,0.997712,49.200419,0.007831,2019-04-14T23:00:00.000Z|AUDCHF|asia_london|2019-04-19|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|LONG|2019-04-19T07:27:00.000Z|range_0.434601|pe_0.028249|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_5.125145|pcost_2.849747|bcost_2.606996|balance_0.997712|gq_49.200419|vol_0.007831|q_0.052866|brick_0.025|band_0.025|target_center_band,51154ADF5AF502ED0DB245631F659A9A6932BBA9638F3AFE3A24932CA36B4569
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2,triangle_formulaic_directionless_geometry_v2,baseline,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2|AUDCHF|LONG|27,AUDCHF,LONG,session_flatten,2019-04-19T12:06:00.000Z,2019-04-19T15:00:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,-0.023294,-0.016552,-0.12,-0.06,-0.01108,-0.191081,-0.042705,0.015529,-0.030345,0.011034,2019-04-19T12:43:00.000Z,2019-04-19T13:39:00.000Z,,,,,2019-04-19T12:41:00.000Z,,,,9,,0.120833,0.052866,0.025,0.72529,0.025,median_m1_close,0.05,0.0125,5.125145,2.849747,2.606996,0.997712,49.200419,0.007831,2019-04-14T23:00:00.000Z|AUDCHF|asia_london|2019-04-19|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|LONG|2019-04-19T12:06:00.000Z|range_0.434601|pe_0.016457|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_5.125145|pcost_2.849747|bcost_2.606996|balance_0.997712|gq_49.200419|vol_0.007831|q_0.052866|brick_0.025|band_0.025|target_center_band,0E9FECC814E256EF206D69A9A7E21F6B4E005AFD87756EA4145C988C416A07B4
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q,triangle_formulaic_directionless_geometry_v2,pain_1q_stop_adds_before_profit_0_5q,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q|AUDCHF|SHORT|1,AUDCHF,SHORT,target,2019-04-15T13:02:00.000Z,2019-04-15T14:42:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.164248,0.116709,0.840002,-0.06,0.000694,0.780696,-0.113408,0.164248,-0.080584,0.116709,2019-04-15T13:21:00.000Z,2019-04-15T14:42:00.000Z,2019-04-15T14:31:00.000Z,2019-04-15T14:33:00.000Z,2019-04-15T14:38:00.000Z,2019-04-15T14:42:00.000Z,2019-04-15T13:08:00.000Z,2019-04-15T13:10:00.000Z,2019-04-15T13:20:00.000Z,,0,1,0.069444,0.05,0.025,0.71888,0.025,median_m1_close,0.05,0.0125,7.529164,3.736179,3.571735,1,71.4347,0.007831,2019-04-14T23:00:00.000Z|AUDCHF|ny|2019-04-15|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|SHORT|2019-04-15T13:02:00.000Z|range_0.448305|pe_1|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_7.529164|pcost_3.736179|bcost_3.571735|balance_1|gq_71.4347|vol_0.007831|q_0.05|brick_0.025|band_0.025|target_center_band,496BACFE113FFD03B8BC1E01178E9F6A42EA3FE9A1D8396A0FD719F4ED1D4A6A
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q,triangle_formulaic_directionless_geometry_v2,pain_1q_stop_adds_before_profit_0_5q,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q|AUDCHF|SHORT|2,AUDCHF,SHORT,session_flatten,2019-04-15T14:44:00.000Z,2019-04-15T20:01:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,-0.166336,-0.118193,-0.849998,-0.06,0.002201,-0.907797,-0.344414,0.015656,-0.24473,0.011125,2019-04-15T18:32:00.000Z,2019-04-15T14:46:00.000Z,,,,,2019-04-15T14:49:00.000Z,2019-04-15T14:54:00.000Z,2019-04-15T14:58:00.000Z,2019-04-15T14:59:00.000Z,1,,0.220139,0.05,0.025,0.71888,0.025,median_m1_close,0.05,0.0125,7.529164,3.736179,3.571735,1,71.4347,0.007831,2019-04-14T23:00:00.000Z|AUDCHF|ny|2019-04-15|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|SHORT|2019-04-15T14:44:00.000Z|range_0.448305|pe_0.075528|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_7.529164|pcost_3.736179|bcost_3.571735|balance_1|gq_71.4347|vol_0.007831|q_0.05|brick_0.025|band_0.025|target_center_band,0E7BD55A6BB8F3AAF9541DB3EF8D68F35567CDA454C7E11CFBC3A222FA7E36C5
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q,triangle_formulaic_directionless_geometry_v2,pain_1q_stop_adds_before_profit_0_5q,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q|AUDCHF|LONG|3,AUDCHF,LONG,target,2019-04-16T00:30:00.000Z,2019-04-16T11:53:00.000Z,2019-04-14T23:00:00.000Z,11,10,0,3.757424,2.669905,19.170004,-0.66,-0.428124,18.08188,-3.417828,3.757424,-2.428599,2.669905,2019-04-16T08:38:00.000Z,2019-04-16T11:53:00.000Z,2019-04-16T00:33:00.000Z,2019-04-16T01:33:00.000Z,2019-04-16T09:13:00.000Z,2019-04-16T09:13:00.000Z,2019-04-16T01:18:00.000Z,2019-04-16T01:23:00.000Z,2019-04-16T01:32:00.000Z,2019-04-16T01:32:00.000Z,0,1,0.474306,0.054589,0.025,0.72027,0.025,median_m1_close,0.05,0.0125,4.365591,2.234466,2.132667,1,39.067531,0.007831,2019-04-14T23:00:00.000Z|AUDCHF|asia_london|2019-04-16|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|LONG|2019-04-16T00:30:00.000Z|range_0.411109|pe_0.05195|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_4.365591|pcost_2.234466|bcost_2.132667|balance_1|gq_39.067531|vol_0.007831|q_0.054589|brick_0.025|band_0.025|target_center_band,A17D0B66A9C8E8E223C4A6A8BE877ADE4D26E42330A7D0A9337A4BA906EF8E33
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q,triangle_formulaic_directionless_geometry_v2,pain_1q_stop_adds_before_profit_0_5q,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q|AUDCHF|SHORT|4,AUDCHF,SHORT,session_flatten,2019-04-16T11:58:00.000Z,2019-04-16T20:00:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,-0.417963,-0.296991,-2.140001,-0.06,0.003347,-2.196653,-0.44726,0.009765,-0.317809,0.006939,2019-04-16T17:11:00.000Z,2019-04-16T11:59:00.000Z,,,,,2019-04-16T12:00:00.000Z,2019-04-16T12:02:00.000Z,2019-04-16T12:04:00.000Z,2019-04-16T13:30:00.000Z,1,,0.334722,0.054589,0.025,0.72027,0.025,median_m1_close,0.05,0.0125,4.365591,2.234466,2.132667,1,39.067531,0.007831,2019-04-14T23:00:00.000Z|AUDCHF|asia_london|2019-04-16|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|SHORT|2019-04-16T11:58:00.000Z|range_0.411109|pe_0.012299|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_4.365591|pcost_2.234466|bcost_2.132667|balance_1|gq_39.067531|vol_0.007831|q_0.054589|brick_0.025|band_0.025|target_center_band,40FC15AD42B743C347D0334A9BECC5F0EDB9731189FBE8934694B41704EB03CB
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q,triangle_formulaic_directionless_geometry_v2,pain_1q_stop_adds_before_profit_0_5q,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q|AUDCHF|LONG|5,AUDCHF,LONG,target,2019-04-17T00:02:00.000Z,2019-04-17T00:16:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.072111,0.05124,0.369997,-0.06,-0.000892,0.309106,-0.017541,0.072111,-0.012464,0.05124,2019-04-17T00:07:00.000Z,2019-04-17T00:16:00.000Z,2019-04-17T00:15:00.000Z,2019-04-17T00:16:00.000Z,,,,,,,1,2,0.009722,0.062428,0.025,0.72254,0.025,median_m1_close,0.05,0.0125,4.238345,2.147957,1.758382,0.993166,27.973906,0.007831,2019-04-14T23:00:00.000Z|AUDCHF|asia_london|2019-04-17|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|LONG|2019-04-17T00:02:00.000Z|range_0.432643|pe_1|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_4.238345|pcost_2.147957|bcost_1.758382|balance_0.993166|gq_27.973906|vol_0.007831|q_0.062428|brick_0.025|band_0.025|target_center_band,BE2032F63E6475BE077123A5834D2938373F57BB16424DA5563FCA2044AA5434
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q,triangle_formulaic_directionless_geometry_v2,pain_1q_stop_adds_before_profit_0_5q,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q|AUDCHF|LONG|6,AUDCHF,LONG,target,2019-04-17T00:19:00.000Z,2019-04-17T02:01:00.000Z,2019-04-14T23:00:00.000Z,3,2,0,0.694157,0.493246,3.559995,-0.18,-0.013437,3.366558,-0.335286,0.694157,-0.238244,0.493246,2019-04-17T01:28:00.000Z,2019-04-17T02:01:00.000Z,2019-04-17T00:26:00.000Z,2019-04-17T01:56:00.000Z,2019-04-17T02:00:00.000Z,2019-04-17T02:00:00.000Z,2019-04-17T00:54:00.000Z,2019-04-17T01:03:00.000Z,2019-04-17T01:08:00.000Z,2019-04-17T01:10:00.000Z,2,3,0.070833,0.062428,0.025,0.72254,0.025,median_m1_close,0.05,0.0125,4.238345,2.147957,1.758382,0.993166,27.973906,0.007831,2019-04-14T23:00:00.000Z|AUDCHF|asia_london|2019-04-17|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|LONG|2019-04-17T00:19:00.000Z|range_0.432643|pe_0.260007|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_4.238345|pcost_2.147957|bcost_1.758382|balance_0.993166|gq_27.973906|vol_0.007831|q_0.062428|brick_0.025|band_0.025|target_center_band,AD5324DD30F15BCDF449E2A9F38733702F0BB36F47FB4908CF6F440592AFAD65
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q,triangle_formulaic_directionless_geometry_v2,pain_1q_stop_adds_before_profit_0_5q,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q|AUDCHF|LONG|8,AUDCHF,LONG,target,2019-04-17T14:03:00.000Z,2019-04-17T18:01:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.12825,0.09113,0.660001,-0.06,-0.015156,0.584845,-0.204033,0.12825,-0.144979,0.09113,2019-04-17T14:13:00.000Z,2019-04-17T18:01:00.000Z,2019-04-17T14:57:00.000Z,2019-04-17T17:47:00.000Z,,,2019-04-17T14:10:00.000Z,2019-04-17T14:11:00.000Z,2019-04-17T14:12:00.000Z,,3,4,0.165278,0.087664,0.025,0.72498,0.025,median_m1_close,0.05,0.0125,9.745258,5.889224,5.12182,0.991925,57.953969,0.009789,2019-04-14T23:00:00.000Z|AUDCHF|ny|2019-04-17|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|LONG|2019-04-17T14:03:00.000Z|range_0.974916|pe_0.29588|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_9.745258|pcost_5.889224|bcost_5.12182|balance_0.991925|gq_57.953969|vol_0.009789|q_0.087664|brick_0.025|band_0.025|target_center_band,9F05739A65BA32B7534F31FBF4A9F38EA84ACDDBB47CDD684F6D40C30CDC3795
RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q,triangle_formulaic_directionless_geometry_v2,pain_1q_stop_adds_before_profit_0_5q,RAW_GRID_T100_S020_GATE90_TRIANGLE_FORMULAIC_DIRECTIONLESS_GEOMETRY_V2__PROTECT_PAIN_1Q_STOP_ADDS_BEFORE_PROFIT_0_5Q|AUDCHF|LONG|9,AUDCHF,LONG,session_flatten,2019-04-17T18:19:00.000Z,2019-04-17T20:00:00.000Z,2019-04-14T23:00:00.000Z,1,0,0,0.031078,0.022083,0.159997,-0.06,-0.006432,0.093565,-0.025252,0.036905,-0.017943,0.026224,2019-04-17T18:48:00.000Z,2019-04-17T19:29:00.000Z,,,,,,,,,4,,0.070139,0.087664,0.025,0.72498,0.025,median_m1_close,0.05,0.0125,9.745258,5.889224,5.12182,0.991925,57.953969,0.009789,2019-04-14T23:00:00.000Z|AUDCHF|ny|2019-04-17|triangle_v1_geometry|gate91_formulaic_directionless_grid_geometry_v2_cost_bend_center_band_2026_07_03|LONG|2019-04-17T18:19:00.000Z|range_0.974916|pe_0.061358|center_median_m1_close|qcost_0.05|rtcost_0.0125|praw_9.745258|pcost_5.889224|bcost_5.12182|balance_0.991925|gq_57.953969|vol_0.009789|q_0.087664|brick_0.025|band_0.025|target_center_band,B2FE6237049376CC4786C673E1D7DD61E6EEB04DF26DBFB26B41FFC0C9D4A6CD
