pair,direction,entry_time,entry_price_raw,entry_price,stop,tp,exit_time,exit_price_raw,exit_price,pnl_pips,pnl_r,reason_exit,spread,slippage,session_ref_high,session_ref_low
EURCHF,long,2023-05-15 03:30:00-04:00,0.9749,0.9749950000000001,0.97406,0.9789,2023-05-15 05:20:00-04:00,0.97406,0.973965,-10.300000000000864,-1.1016042780749362,sl,1.5,0.2,0.97521,0.97456
CADJPY,short,2023-05-15 04:20:00-04:00,100.652,100.64250000000001,100.72500000000001,100.252,2023-05-15 04:25:00-04:00,100.72500000000001,100.7345,9.199999999998454,1.1151515151513816,sl,1.5,0.2,100.482,100.082
NZDCAD,long,2023-05-16 03:15:00-04:00,0.84106,0.8411550000000001,0.84022,0.84506,2023-05-16 06:00:00-04:00,0.84182,0.841725,5.699999999998484,0.6096256684489508,time_stop,1.5,0.2,0.84232,0.84061
CADCHF,long,2023-05-17 03:50:00-04:00,0.66526,0.665355,0.66411,0.66926,2023-05-17 03:55:00-04:00,0.66411,0.6640149999999999,-13.400000000001189,-1.076305220883585,sl,1.5,0.2,0.66542,0.6646
EURCAD,long,2023-05-18 04:20:00-04:00,1.45736,1.457455,1.4561600000000001,1.46136,2023-05-18 06:00:00-04:00,1.45712,1.457025,-4.299999999999304,-0.33204633204632344,time_stop,1.5,0.2,1.4606,1.45854
GBPJPY,long,2023-05-22 03:25:00-04:00,171.284,171.2935,171.192,171.684,2023-05-22 06:00:00-04:00,171.623,171.6135,31.999999999999318,3.1527093596062397,time_stop,1.5,0.2,171.725,171.376
EURCAD,long,2023-05-22 04:05:00-04:00,1.45893,1.459025,1.45825,1.46293,2023-05-22 04:30:00-04:00,1.45825,1.458155,-8.699999999999264,-1.1225806451612386,sl,1.5,0.2,1.46114,1.45948
USDCHF,long,2023-05-22 04:30:00-04:00,0.89756,0.8976550000000001,0.89668,0.90156,2023-05-22 04:40:00-04:00,0.89668,0.896585,-10.700000000001264,-1.0974358974359606,sl,1.5,0.2,0.89866,0.89702
CADCHF,long,2023-05-22 04:30:00-04:00,0.66488,0.6649750000000001,0.6639,0.66888,2023-05-22 04:45:00-04:00,0.6639,0.663805,-11.700000000001154,-1.0883720930233145,sl,1.5,0.2,0.666,0.66483
EURCHF,long,2023-05-22 05:10:00-04:00,0.96842,0.968515,0.9678100000000001,0.97242,2023-05-22 06:00:00-04:00,0.96824,0.9681449999999999,-3.7000000000009248,-0.5248226950356252,time_stop,1.5,0.2,0.97226,0.97136
CADJPY,short,2023-05-22 05:30:00-04:00,102.134,102.12450000000001,102.232,101.734,2023-05-22 06:00:00-04:00,102.15,102.1595,3.499999999998238,0.32558139534871117,time_stop,1.5,0.2,102.164,101.874
EURCHF,long,2023-05-23 03:40:00-04:00,0.97122,0.971315,0.97014,0.97522,2023-05-23 06:00:00-04:00,0.97166,0.9715649999999999,2.4999999999986144,0.21276595744668386,time_stop,1.5,0.2,0.97158,0.97074
NZDCAD,long,2023-05-23 04:15:00-04:00,0.8472,0.847295,0.84621,0.8512,2023-05-23 06:00:00-04:00,0.84644,0.8463449999999999,-9.500000000001174,-0.8755760368664656,time_stop,1.5,0.2,0.85042,0.84727
GBPCHF,long,2023-05-23 04:30:00-04:00,1.11587,1.1159649999999999,1.11518,1.11987,2023-05-23 04:35:00-04:00,1.11518,1.115085,-8.799999999997699,-1.1210191082802277,sl,1.5,0.2,1.11787,1.11651
NZDJPY,long,2023-05-25 04:00:00-04:00,84.846,84.85549999999999,84.73599999999999,85.24600000000001,2023-05-25 06:00:00-04:00,84.802,84.79250000000002,-6.299999999997397,-0.5271966527194378,time_stop,1.5,0.2,85.172,84.906
NZDCAD,long,2023-05-25 05:20:00-04:00,0.82709,0.8271850000000001,0.8264900000000001,0.83109,2023-05-25 05:40:00-04:00,0.8264900000000001,0.826395,-7.900000000000684,-1.136690647482111,sl,1.5,0.2,0.83088,0.82782
GBPUSD,short,2023-05-25 05:40:00-04:00,1.23796,1.237865,1.2388,1.23396,2023-05-25 06:00:00-04:00,1.23789,1.237985,1.1999999999989797,0.1283422459892083,time_stop,1.5,0.2,1.23713,1.2332
NZDCHF,long,2023-05-26 04:05:00-04:00,0.54814,0.548235,0.54739,0.55214,2023-05-26 06:00:00-04:00,0.5493,0.5492049999999999,9.699999999999154,1.1479289940827608,time_stop,1.5,0.2,0.5498,0.5477
USDJPY,long,2023-05-29 03:20:00-04:00,140.42,140.4295,140.316,140.82,2023-05-29 04:45:00-04:00,140.316,140.3065,-12.299999999999045,-1.0837004405286674,sl,1.5,0.2,140.922,140.386
GBPCAD,long,2023-05-29 03:40:00-04:00,1.67791,1.678005,1.67741,1.68191,2023-05-29 03:50:00-04:00,1.67741,1.6773150000000001,-6.899999999998574,-1.1596638655461715,sl,1.5,0.2,1.6804,1.67954
EURCAD,long,2023-05-29 04:15:00-04:00,1.45784,1.457935,1.45727,1.46184,2023-05-29 04:55:00-04:00,1.45727,1.457175,-7.599999999998719,-1.142857142857095,sl,1.5,0.2,1.46024,1.45844
GBPAUD,long,2023-05-29 05:20:00-04:00,1.88668,1.8867749999999999,1.88579,1.89068,2023-05-29 06:00:00-04:00,1.88798,1.887885,11.100000000001664,1.1269035532998997,time_stop,1.5,0.2,1.89286,1.88779
EURUSD,long,2023-05-29 05:55:00-04:00,1.07178,1.071875,1.07122,1.07578,2023-05-29 06:00:00-04:00,1.07174,1.071645,-2.2999999999995246,-0.3511450381679467,time_stop,1.5,0.2,1.07356,1.07172
EURGBP,long,2023-05-31 06:00:00-04:00,0.8638,0.8638950000000001,0.8626,0.8678,2023-05-31 06:05:00-04:00,0.86371,0.8636149999999999,-2.80000000000169,-0.21621621621633902,time_stop,1.5,0.2,0.86494,0.86334
EURGBP,long,2023-06-01 03:50:00-04:00,0.85936,0.8594550000000001,0.8587400000000001,0.86336,2023-06-01 06:00:00-04:00,0.85984,0.859745,2.8999999999990145,0.40559440559425575,time_stop,1.5,0.2,0.85965,0.85904
EURCAD,long,2023-06-02 03:30:00-04:00,1.44581,1.445905,1.44502,1.44981,2023-06-02 03:40:00-04:00,1.44502,1.444925,-9.799999999999809,-1.1073446327683092,sl,1.5,0.2,1.44766,1.4457
GBPAUD,long,2023-06-02 03:30:00-04:00,1.89568,1.895775,1.8946,1.89968,2023-06-02 03:40:00-04:00,1.8946,1.894505,-12.699999999998823,-1.080851063829755,sl,1.5,0.2,1.90594,1.89512
CHFJPY,short,2023-06-02 04:10:00-04:00,153.692,153.6825,153.78699999999998,153.292,2023-06-02 05:30:00-04:00,153.292,153.3015,-38.10000000000002,-3.645933014355005,tp,1.5,0.2,153.598,153.159
USDCAD,long,2023-06-02 04:30:00-04:00,1.34196,1.342055,1.34138,1.34596,2023-06-02 04:50:00-04:00,1.34138,1.341285,-7.699999999999374,-1.1407407407406798,sl,1.5,0.2,1.34506,1.34279
NZDCAD,long,2023-06-05 03:40:00-04:00,0.81276,0.8128550000000001,0.8117800000000001,0.81676,2023-06-05 06:00:00-04:00,0.81354,0.813445,5.899999999998684,0.5488372093021786,time_stop,1.5,0.2,0.81484,0.81254
EURCAD,long,2023-06-05 03:55:00-04:00,1.43604,1.436135,1.43518,1.44004,2023-06-05 04:00:00-04:00,1.43518,1.435085,-10.499999999999954,-1.0994764397905261,sl,1.5,0.2,1.43807,1.43565
GBPCHF,long,2023-06-05 04:10:00-04:00,1.12974,1.129835,1.12892,1.13374,2023-06-05 05:25:00-04:00,1.12892,1.128825,-10.099999999999554,-1.103825136611974,sl,1.5,0.2,1.13217,1.1306
GBPJPY,long,2023-06-06 03:45:00-04:00,173.007,173.0165,172.888,173.407,2023-06-06 04:55:00-04:00,172.888,172.8785,-13.800000000000523,-1.0739299610895139,sl,1.5,0.2,173.726,173.195
EURUSD,long,2023-06-06 04:30:00-04:00,1.07014,1.070235,1.06941,1.07414,2023-06-06 05:15:00-04:00,1.06941,1.069315,-9.200000000000319,-1.1151515151514515,sl,1.5,0.2,1.07248,1.07076
EURJPY,long,2023-06-06 04:45:00-04:00,149.031,149.0405,148.948,149.431,2023-06-06 04:55:00-04:00,148.948,148.9385,-10.200000000000387,-1.102702702702731,sl,1.5,0.2,149.638,149.208
EURCAD,long,2023-06-07 03:25:00-04:00,1.43308,1.4331749999999999,1.43202,1.43708,2023-06-07 04:20:00-04:00,1.43202,1.4319250000000001,-12.499999999997513,-1.082251082251059,sl,1.5,0.2,1.43378,1.43243
GBPCHF,long,2023-06-07 03:50:00-04:00,1.12668,1.1267749999999999,1.12562,1.13068,2023-06-07 06:00:00-04:00,1.12823,1.128135,13.600000000002499,1.1774891774896028,time_stop,1.5,0.2,1.12774,1.1267
EURCHF,long,2023-06-07 03:50:00-04:00,0.97002,0.9701150000000001,0.969,0.97402,2023-06-07 05:05:00-04:00,0.969,0.9689049999999999,-12.100000000001554,-1.0852017937220266,sl,1.5,0.2,0.97064,0.96964
GBPUSD,short,2023-06-07 05:15:00-04:00,1.2434,1.243305,1.24424,1.2394,2023-06-07 05:45:00-04:00,1.24424,1.244335,10.299999999998644,1.1016042780748294,sl,1.5,0.2,1.24384,1.24173
GBPCAD,long,2023-06-08 03:35:00-04:00,1.66212,1.662215,1.66104,1.66612,2023-06-08 06:00:00-04:00,1.66258,1.662485,2.6999999999999247,0.22978723404256124,time_stop,1.5,0.2,1.66417,1.66212
AUDJPY,short,2023-06-08 04:00:00-04:00,93.343,93.33350000000002,93.44800000000001,92.943,2023-06-08 05:00:00-04:00,93.44800000000001,93.4575,12.399999999998101,1.0829694323143155,sl,1.5,0.2,93.408,93.117
USDCAD,long,2023-06-08 04:05:00-04:00,1.3348,1.334895,1.33397,1.3388,2023-06-08 04:20:00-04:00,1.33397,1.3338750000000001,-10.199999999997988,-1.1027027027026728,sl,1.5,0.2,1.3376,1.33504
GBPUSD,short,2023-06-08 04:15:00-04:00,1.24646,1.246365,1.2471,1.24246,2023-06-08 04:45:00-04:00,1.2471,1.247195,8.300000000001084,1.1292517006801859,sl,1.5,0.2,1.24526,1.24366
EURGBP,long,2023-06-08 04:50:00-04:00,0.86002,0.8601150000000001,0.85926,0.86402,2023-06-08 06:00:00-04:00,0.86122,0.8611249999999999,10.099999999998444,1.181286549707351,time_stop,1.5,0.2,0.86047,0.85996
USDCHF,long,2023-06-08 05:10:00-04:00,0.90906,0.909155,0.90803,0.91306,2023-06-08 06:00:00-04:00,0.90931,0.9092149999999999,0.5999999999983796,0.05333333333318728,time_stop,1.5,0.2,0.9101,0.90898
USDCHF,long,2023-06-12 03:30:00-04:00,0.90326,0.903355,0.90256,0.90726,2023-06-12 03:45:00-04:00,0.90256,0.902465,-8.900000000000574,-1.119496855345998,sl,1.5,0.2,0.90458,0.90322
GBPCAD,long,2023-06-12 03:40:00-04:00,1.67621,1.676305,1.67557,1.68021,2023-06-12 06:00:00-04:00,1.67848,1.678385,20.800000000000818,2.829931972789496,time_stop,1.5,0.2,1.67874,1.67734
EURCAD,long,2023-06-12 03:40:00-04:00,1.43348,1.433575,1.43277,1.43748,2023-06-12 05:35:00-04:00,1.43748,1.4373850000000001,38.10000000000091,4.732919254658824,tp,1.5,0.2,1.43446,1.43322
GBPAUD,long,2023-06-12 03:50:00-04:00,1.86214,1.8622349999999999,1.8613,1.86614,2023-06-12 04:00:00-04:00,1.8613,1.861205,-10.299999999998644,-1.1016042780748294,sl,1.5,0.2,1.86702,1.86394
NZDCHF,long,2023-06-12 04:00:00-04:00,0.55348,0.553575,0.55232,0.55748,2023-06-12 06:00:00-04:00,0.55516,0.5550649999999999,14.899999999998803,1.187250996015835,time_stop,1.5,0.2,0.55393,0.55274
GBPCHF,long,2023-06-12 04:40:00-04:00,1.13602,1.136115,1.13487,1.14002,2023-06-12 06:00:00-04:00,1.1375,1.137405,12.900000000000134,1.0361445783133132,time_stop,1.5,0.2,1.13682,1.1359
AUDUSD,short,2023-06-12 05:45:00-04:00,0.6768,0.6767049999999999,0.67746,0.6728,2023-06-12 06:00:00-04:00,0.67688,0.6769750000000001,2.700000000002145,0.3576158940399902,time_stop,1.5,0.2,0.67484,0.67314
CADJPY,short,2023-06-13 03:50:00-04:00,104.544,104.53450000000001,104.619,104.14399999999999,2023-06-13 06:00:00-04:00,104.47,104.47949999999999,-5.500000000002103,-0.6508875739648124,time_stop,1.5,0.2,104.492,104.246
USDCAD,long,2023-06-13 03:50:00-04:00,1.33462,1.3347149999999999,1.33406,1.33862,2023-06-13 06:00:00-04:00,1.33572,1.335625,9.100000000001884,1.3893129770998423,time_stop,1.5,0.2,1.33786,1.33547
EURGBP,long,2023-06-13 04:10:00-04:00,0.85994,0.8600350000000001,0.8589,0.86394,2023-06-13 06:00:00-04:00,0.85968,0.8595849999999999,-4.500000000001725,-0.39647577092522435,time_stop,1.5,0.2,0.86041,0.85952
CHFJPY,short,2023-06-14 03:15:00-04:00,154.877,154.8675,154.976,154.477,2023-06-14 05:30:00-04:00,154.976,154.9855,11.7999999999995,1.0875576036866674,sl,1.5,0.2,154.909,154.634
CADJPY,short,2023-06-14 03:25:00-04:00,105.278,105.26850000000002,105.35900000000001,104.878,2023-06-14 05:00:00-04:00,105.35900000000001,105.3685,9.99999999999801,1.1049723756904906,sl,1.5,0.2,105.318,105.122
GBPCAD,long,2023-06-14 03:30:00-04:00,1.6776,1.677695,1.67683,1.6816,2023-06-14 03:35:00-04:00,1.67683,1.676735,-9.599999999998499,-1.1098265895953385,sl,1.5,0.2,1.67936,1.67806
GBPCHF,long,2023-06-14 03:45:00-04:00,1.14064,1.140735,1.13984,1.14464,2023-06-14 06:00:00-04:00,1.14148,1.141385,6.500000000000394,0.7262569832401944,time_stop,1.5,0.2,1.14183,1.14081
USDJPY,long,2023-06-14 04:00:00-04:00,139.989,139.9985,139.87800000000001,140.389,2023-06-14 04:15:00-04:00,139.87800000000001,139.8685,-12.999999999999545,-1.0788381742738864,sl,1.5,0.2,140.23,139.94
EURCHF,long,2023-06-14 04:05:00-04:00,0.97616,0.9762550000000001,0.97548,0.98016,2023-06-14 05:30:00-04:00,0.97548,0.975385,-8.700000000001484,-1.1225806451613642,sl,1.5,0.2,0.97697,0.97622
USDCHF,long,2023-06-14 04:05:00-04:00,0.90488,0.9049750000000001,0.90369,0.90888,2023-06-14 05:10:00-04:00,0.90369,0.9035949999999999,-13.800000000001589,-1.0739299610895412,sl,1.5,0.2,0.90572,0.90436
EURGBP,long,2023-06-15 04:40:00-04:00,0.85508,0.855175,0.85429,0.85908,2023-06-15 06:00:00-04:00,0.85651,0.8564149999999999,12.399999999999078,1.4011299435026816,time_stop,1.5,0.2,0.85639,0.85518
AUDUSD,short,2023-06-15 04:45:00-04:00,0.68158,0.6814849999999999,0.68211,0.67758,2023-06-15 05:35:00-04:00,0.68211,0.6822050000000001,7.2000000000016495,1.1520000000000838,sl,1.5,0.2,0.68029,0.6766
USDCAD,long,2023-06-15 05:20:00-04:00,1.33258,1.332675,1.33189,1.33658,2023-06-15 06:00:00-04:00,1.33236,1.332265,-4.100000000000215,-0.5222929936305769,time_stop,1.5,0.2,1.33549,1.33236
USDCHF,long,2023-06-16 03:20:00-04:00,0.89176,0.8918550000000001,0.89078,0.89576,2023-06-16 03:30:00-04:00,0.89078,0.890685,-11.700000000001154,-1.0883720930233145,sl,1.5,0.2,0.89246,0.8913
NZDCHF,long,2023-06-16 03:45:00-04:00,0.55556,0.5556550000000001,0.55472,0.5595600000000001,2023-06-16 03:55:00-04:00,0.55472,0.5546249999999999,-10.300000000001974,-1.101604278074924,sl,1.5,0.2,0.5569,0.5556
CADCHF,long,2023-06-16 03:45:00-04:00,0.67396,0.6740550000000001,0.67331,0.67796,2023-06-16 03:55:00-04:00,0.67331,0.6732149999999999,-8.40000000000174,-1.127516778523562,sl,1.5,0.2,0.67454,0.6739
EURCHF,long,2023-06-16 03:45:00-04:00,0.9754,0.9754950000000001,0.97457,0.9794,2023-06-16 06:00:00-04:00,0.97632,0.9762249999999999,7.299999999997864,0.7891891891889031,time_stop,1.5,0.2,0.9764,0.97578
AUDCHF,long,2023-06-16 04:25:00-04:00,0.61338,0.6134750000000001,0.61224,0.61738,2023-06-16 06:00:00-04:00,0.61273,0.6126349999999999,-8.40000000000174,-0.6801619433199254,time_stop,1.5,0.2,0.6141,0.61265
NZDCAD,long,2023-06-16 04:55:00-04:00,0.8247,0.8247950000000001,0.8235,0.8287,2023-06-16 06:00:00-04:00,0.82372,0.8236249999999999,-11.700000000001154,-0.9034749034749604,time_stop,1.5,0.2,0.82604,0.8238
GBPCHF,long,2023-06-16 05:00:00-04:00,1.13998,1.140075,1.13884,1.14398,2023-06-16 06:00:00-04:00,1.14098,1.1408850000000001,8.100000000001994,0.6558704453443573,time_stop,1.5,0.2,1.14042,1.1394
CADJPY,short,2023-06-19 03:55:00-04:00,107.576,107.5665,107.664,107.17599999999999,2023-06-19 06:00:00-04:00,107.518,107.52749999999999,-3.900000000001569,-0.4000000000001749,time_stop,1.5,0.2,107.62,106.983
NZDCAD,long,2023-06-19 03:55:00-04:00,0.82132,0.8214150000000001,0.82033,0.82532,2023-06-19 05:50:00-04:00,0.82033,0.8202349999999999,-11.800000000001809,-1.0875576036866887,sl,1.5,0.2,0.82276,0.8208
EURCHF,long,2023-06-19 04:05:00-04:00,0.97758,0.9776750000000001,0.97655,0.98158,2023-06-19 06:00:00-04:00,0.97842,0.9783249999999999,6.499999999998174,0.5777777777775935,time_stop,1.5,0.2,0.97878,0.97795
EURUSD,long,2023-06-19 04:05:00-04:00,1.09351,1.093605,1.09242,1.09751,2023-06-19 05:15:00-04:00,1.09242,1.092325,-12.799999999999478,-1.0801687763712717,sl,1.5,0.2,1.09463,1.09336
USDCHF,long,2023-06-19 04:30:00-04:00,0.89392,0.8940150000000001,0.89326,0.89792,2023-06-19 06:00:00-04:00,0.89688,0.8967849999999999,27.69999999999828,3.668874172184905,time_stop,1.5,0.2,0.89473,0.89382
USDCHF,long,2023-06-20 04:35:00-04:00,0.89634,0.8964350000000001,0.89532,0.90034,2023-06-20 06:00:00-04:00,0.89706,0.8969649999999999,5.299999999998084,0.47533632286974575,time_stop,1.5,0.2,0.89677,0.89562
GBPCAD,long,2023-06-20 04:40:00-04:00,1.69019,1.690285,1.6893,1.69419,2023-06-20 04:50:00-04:00,1.6893,1.689205,-10.799999999999699,-1.0964467005075684,sl,1.5,0.2,1.6923,1.6896
NZDJPY,long,2023-06-20 05:50:00-04:00,87.545,87.55449999999999,87.45599999999999,87.94500000000001,2023-06-20 06:00:00-04:00,87.476,87.46650000000001,-8.799999999997965,-0.8934010152282075,time_stop,1.5,0.2,88.206,87.541
EURUSD,long,2023-06-21 04:05:00-04:00,1.09172,1.091815,1.09082,1.09572,2023-06-21 06:00:00-04:00,1.09192,1.091825,0.10000000000065512,0.010050251256346449,time_stop,1.5,0.2,1.09224,1.09118
AUDCHF,long,2023-06-21 04:25:00-04:00,0.60786,0.607955,0.60741,0.61186,2023-06-21 04:40:00-04:00,0.60741,0.6073149999999999,-6.4000000000008495,-1.1743119266056223,sl,1.5,0.2,0.61077,0.60882
EURUSD,long,2023-06-22 03:40:00-04:00,1.09902,1.099115,1.09788,1.1030200000000001,2023-06-22 06:00:00-04:00,1.10056,1.100465,13.499999999999623,1.0931174089067661,time_stop,1.5,0.2,1.09951,1.09866
EURCAD,long,2023-06-22 03:45:00-04:00,1.44591,1.446005,1.44495,1.44991,2023-06-22 04:05:00-04:00,1.44495,1.444855,-11.499999999999844,-1.090047393364885,sl,1.5,0.2,1.44668,1.44547
CADJPY,short,2023-06-22 03:50:00-04:00,107.8,107.79050000000001,107.89200000000001,107.39999999999999,2023-06-22 04:00:00-04:00,107.89200000000001,107.9015,11.099999999999,1.093596059113186,sl,1.5,0.2,107.862,107.636
USDCAD,long,2023-06-22 04:30:00-04:00,1.3145,1.314595,1.31377,1.3185,2023-06-22 06:00:00-04:00,1.31414,1.3140450000000001,-5.499999999998284,-0.6666666666665769,time_stop,1.5,0.2,1.31624,1.31514
EURGBP,long,2023-06-22 05:15:00-04:00,0.86082,0.8609150000000001,0.8601,0.86482,2023-06-22 06:00:00-04:00,0.86,0.8599049999999999,-10.100000000001774,-1.239263803681015,time_stop,1.5,0.2,0.86112,0.8605
NZDCAD,long,2023-06-23 04:30:00-04:00,0.8103,0.8103950000000001,0.80958,0.8143,2023-06-23 04:50:00-04:00,0.80958,0.8094849999999999,-9.100000000001884,-1.1165644171779794,sl,1.5,0.2,0.81376,0.81018
NZDJPY,long,2023-06-26 03:45:00-04:00,88.062,88.07149999999999,87.972,88.462,2023-06-26 06:00:00-04:00,88.172,88.16250000000001,9.10000000000224,0.9145728643219073,time_stop,1.5,0.2,88.61,88.098
USDCHF,long,2023-06-26 03:45:00-04:00,0.89552,0.895615,0.89462,0.89952,2023-06-26 05:15:00-04:00,0.89462,0.8945249999999999,-10.900000000001464,-1.0954773869347334,sl,1.5,0.2,0.8966,0.89516
GBPUSD,short,2023-06-26 04:00:00-04:00,1.27428,1.2741850000000001,1.27498,1.27028,2023-06-26 06:00:00-04:00,1.27312,1.273215,-9.700000000001374,-1.2201257861638803,time_stop,1.5,0.2,1.27392,1.27213
NZDCHF,long,2023-06-26 04:15:00-04:00,0.5515,0.5515950000000001,0.5504,0.5555,2023-06-26 06:00:00-04:00,0.55074,0.5506449999999999,-9.500000000001174,-0.7949790794979682,time_stop,1.5,0.2,0.55316,0.55072
AUDCHF,long,2023-06-26 04:15:00-04:00,0.59776,0.597855,0.597,0.60176,2023-06-26 04:50:00-04:00,0.597,0.5969049999999999,-9.500000000001174,-1.1111111111111833,sl,1.5,0.2,0.59958,0.59762
CHFJPY,short,2023-06-29 03:35:00-04:00,160.998,160.9885,161.094,160.59799999999998,2023-06-29 05:55:00-04:00,161.094,161.1035,11.50000000000091,1.0900473933649493,sl,1.5,0.2,161.062,160.72
GBPUSD,short,2023-06-29 04:25:00-04:00,1.26456,1.264465,1.26551,1.26056,2023-06-29 06:00:00-04:00,1.26451,1.264605,1.40000000000029,0.13397129186606124,time_stop,1.5,0.2,1.2647,1.26208
NZDCAD,short,2023-06-29 04:45:00-04:00,0.80674,0.806645,0.80788,0.80274,2023-06-29 06:00:00-04:00,0.80668,0.806775,1.300000000000745,0.10526315789478889,time_stop,1.5,0.2,0.8074,0.8045
AUDUSD,short,2023-06-29 04:55:00-04:00,0.66199,0.6618949999999999,0.66308,0.65799,2023-06-29 06:00:00-04:00,0.6618,0.6618950000000001,2.220446049250313e-12,1.8737941343882876e-13,time_stop,1.5,0.2,0.66273,0.65953
EURCHF,long,2023-06-30 03:50:00-04:00,0.97732,0.977415,0.9762,0.98132,2023-06-30 06:00:00-04:00,0.97751,0.9774149999999999,-1.1102230246251565e-12,-9.13763806275791e-14,time_stop,1.5,0.2,0.97752,0.97654
NZDCAD,short,2023-06-30 04:05:00-04:00,0.80698,0.806885,0.80781,0.80298,2023-06-30 06:00:00-04:00,0.80612,0.806215,-6.699999999999484,-0.7243243243242179,time_stop,1.5,0.2,0.80672,0.8032
AUDCAD,short,2023-06-30 04:20:00-04:00,0.87799,0.877895,0.87917,0.87399,2023-06-30 06:00:00-04:00,0.87784,0.877935,0.40000000000040004,0.031372549019638575,time_stop,1.5,0.2,0.87844,0.87538
EURGBP,long,2023-07-03 04:25:00-04:00,0.85908,0.859175,0.85797,0.86308,2023-07-03 06:00:00-04:00,0.85951,0.8594149999999999,2.3999999999990695,0.19917012448124866,time_stop,1.5,0.2,0.85944,0.85886
EURJPY,long,2023-07-04 03:25:00-04:00,157.668,157.6775,157.555,158.068,2023-07-04 03:40:00-04:00,157.555,157.5455,-13.2000000000005,-1.0775510204081842,sl,1.5,0.2,157.885,157.587
GBPAUD,long,2023-07-04 03:35:00-04:00,1.8998,1.899895,1.89874,1.9038,2023-07-04 04:05:00-04:00,1.89874,1.8986450000000001,-12.499999999997513,-1.082251082251059,sl,1.5,0.2,1.90302,1.89945
EURGBP,long,2023-07-04 03:50:00-04:00,0.85902,0.8591150000000001,0.85849,0.86302,2023-07-04 04:10:00-04:00,0.85849,0.8583949999999999,-7.2000000000016495,-1.1520000000000838,sl,1.5,0.2,0.86001,0.85916
GBPJPY,long,2023-07-04 05:00:00-04:00,183.316,183.3255,183.228,183.716,2023-07-04 06:00:00-04:00,183.333,183.3235,-0.20000000000095497,-0.020512820512919177,time_stop,1.5,0.2,183.603,183.379
NZDCAD,short,2023-07-05 03:45:00-04:00,0.8204,0.820305,0.82098,0.8164,2023-07-05 03:55:00-04:00,0.82098,0.8210750000000001,7.7000000000015945,1.1407407407408212,sl,1.5,0.2,0.82068,0.81884
GBPCHF,long,2023-07-05 03:55:00-04:00,1.14049,1.140585,1.13937,1.14449,2023-07-05 06:00:00-04:00,1.14213,1.1420350000000001,14.500000000001734,1.1934156378602583,time_stop,1.5,0.2,1.14063,1.13974
AUDCAD,short,2023-07-05 04:20:00-04:00,0.88482,0.884725,0.88593,0.88082,2023-07-05 05:05:00-04:00,0.88593,0.8860250000000001,13.000000000000789,1.078838174273914,sl,1.5,0.2,0.88559,0.88396
USDJPY,long,2023-07-05 04:50:00-04:00,144.333,144.3425,144.244,144.733,2023-07-05 05:10:00-04:00,144.244,144.2345,-10.80000000000041,-1.0964467005076406,sl,1.5,0.2,144.642,144.381
GBPUSD,short,2023-07-06 03:30:00-04:00,1.27222,1.272125,1.2731999999999999,1.26822,2023-07-06 05:55:00-04:00,1.2731999999999999,1.2732949999999998,11.699999999998933,1.0883720930232204,sl,1.5,0.2,1.27122,1.2691
GBPCHF,long,2023-07-07 03:35:00-04:00,1.14062,1.140715,1.13986,1.14462,2023-07-07 06:00:00-04:00,1.14184,1.141745,10.300000000000864,1.2046783625734427,time_stop,1.5,0.2,1.14162,1.14031
AUDCAD,short,2023-07-07 04:05:00-04:00,0.88681,0.8867149999999999,0.88738,0.88281,2023-07-07 04:10:00-04:00,0.88738,0.887475,7.600000000000939,1.1428571428572383,sl,1.5,0.2,0.88676,0.88524
EURUSD,long,2023-07-07 04:25:00-04:00,1.08767,1.0877649999999999,1.0866,1.09167,2023-07-07 06:00:00-04:00,1.08808,1.087985,2.20000000000109,0.18884120171685437,time_stop,1.5,0.2,1.08949,1.08824
EURGBP,long,2023-07-07 05:00:00-04:00,0.8542,0.854295,0.85322,0.8582,2023-07-07 05:30:00-04:00,0.85322,0.8531249999999999,-11.700000000001154,-1.0883720930233145,sl,1.5,0.2,0.8554,0.85451
NZDCAD,short,2023-07-07 05:05:00-04:00,0.82656,0.8264649999999999,0.82708,0.82256,2023-07-07 06:00:00-04:00,0.82555,0.8256450000000001,-8.199999999998209,-1.3333333333327315,time_stop,1.5,0.2,0.82474,0.8229
GBPCAD,long,2023-07-10 03:20:00-04:00,1.70301,1.7031049999999999,1.70209,1.70701,2023-07-10 03:25:00-04:00,1.70209,1.7019950000000001,-11.099999999997223,-1.093596059113279,sl,1.5,0.2,1.7049,1.70262
EURUSD,long,2023-07-10 03:35:00-04:00,1.09542,1.095515,1.09484,1.09942,2023-07-10 03:50:00-04:00,1.09484,1.094745,-7.699999999999374,-1.1407407407406798,sl,1.5,0.2,1.09695,1.09528
GBPCHF,long,2023-07-10 03:45:00-04:00,1.14055,1.140645,1.13956,1.14455,2023-07-10 04:30:00-04:00,1.13956,1.139465,-11.799999999999589,-1.0875576036865955,sl,1.5,0.2,1.14164,1.14076
EURCAD,long,2023-07-10 04:10:00-04:00,1.4549,1.454995,1.45396,1.4589,2023-07-10 06:00:00-04:00,1.4568,1.4567050000000001,17.100000000001003,1.652173913043385,time_stop,1.5,0.2,1.45682,1.4553
GBPCHF,long,2023-07-11 03:30:00-04:00,1.13784,1.137935,1.1368,1.14184,2023-07-11 03:35:00-04:00,1.1368,1.136705,-12.299999999998423,-1.0837004405286041,sl,1.5,0.2,1.13908,1.13799
